batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,bvp_career,bvp_since,b_hit_rate,b_xba,b_hardhit,b_babip,b_k_rate,b_n_games,b_days_rest,split_diff,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_k_rate,p_n_games,p_days_rest,is_opener,b_hit_rate_vs_L,b_hit_rate_vs_R,p_use_fb,p_use_bb,p_use_os,b_hr_vs_fb,b_hr_vs_bb,b_hr_vs_os,b_hr_overall,b_hit_rate_vs_sp,b_pa_vs_sp,b_hit_rate_vs_rp,b_pa_vs_rp,b_is_rookie,p_is_rookie,base_p_hit,matchup_delta,b_avg_ab,b_avg_pa,b_games_played,p_multihit,base_p_multihit,p_multihit_matchup_delta,p_hrRbi,base_p_hrRbi,p_hrRbi_matchup_delta,b_quality_first3,b_n_games_first3,p_era,p_whip_official,p_ip,p_wins,p_losses,p_so,p_bb_official,p_saves,p_blown_saves,p_save_opps,p_games_started,p_role,p_games_pitched,p_bf_official,p_hits_allowed,p_bf_per_g,p_k9,p_bb9,p_h9,p_hr9,p_avg_bf,pen_delta,pen_available_n,pen_rested_frac,def_oaa_tonight,def_oaa_n,sched_games_7d,sched_day_after_night,sched_getaway,sched_tz_shift,b_pa,b_bb_rate,b_hit_rate_long,b_k_rate_long,b_bb_rate_long,b_hardhit_long,b_xba_long,p_hit_rate_vs_hand,slot_pa_exp,def_babip_allowed
677951,Bobby Witt,R,KC,2,Sonny Gray,R,543243.0,824711,KC @ BOS,4:10 PM,11/09,Scheduled,0.7293487268163922,-233.0,245.0,70.0,False,0110111001,estimated,20,4,0.2,1,2022,0.24253935753743855,0.3881014700597406,0.45793392344690165,0.3021220373822669,0.1261674211875063,20,2,0.03328130118903083,1.063,70.1,B,0.27936507936507937,3.5778433883865053,0.37502299537511985,0.23861644885871616,20,6,0,0.2585034013605442,0.29178470254957506,0.5782312925170068,0.36689342403628117,0.05487528344671202,0.2604712041884817,0.26346863468634685,0.26903553299492383,0.26289804986423104,0.29073482428115016,341,0.26737967914438504,226,False,False,0.699265871348989,0.03008285546740319,3.90625,4.4296875,128,,,,,,,0.2738597813638588,20,2.69,1.16,150.2,17.0,4.0,135.0,40.0,0.0,0.0,0.0,26.0,SP,26.0,611.0,135.0,23.5,8.06,2.39,8.06,0.9,24.99171725227991,-0.031759837927503365,9,1.0,6.0,6,6,0,0,1.0,4.527913660250822,0.06916531831710902,0.2835820895522388,0.17293233082706766,0.09210526315789473,0.5207780725022104,0.3774526967285588,0.26,4.352,0.3654724258010945
694192,Jackson Chourio,R,MIL,1,Andrew Abbott,L,671096.0,823736,CIN @ MIL,4:45 PM,11/09,Scheduled,0.719425511502334,-257.0,270.0,72.0,False,1110110111,estimated,10,3,0.3,1,2024,0.34218102693274816,0.3450688797390878,0.464411384100244,0.3963863179483098,0.17280252973215837,20,2,0.05085021891864372,0.97,47.2,D,0.2667976424361493,1.872392724825519,0.37854180407260013,0.19049371346939967,20,6,0,0.32298136645962733,0.2721311475409836,0.47355958958168903,0.3303078137332281,0.19613259668508287,0.26814882032667875,0.31844029244516653,0.2647702407002188,0.2838114754098361,0.3010752688172043,303,0.2727272727272727,207,False,False,0.6886338627412458,0.030791648761088197,4.160714285714286,4.553571428571429,112,,,,,,,0.06068799375853931,20,4.43,1.42,152.1,6.0,10.0,120.0,70.0,0.0,0.0,0.0,29.0,SP,29.0,664.0,147.0,22.9,7.09,4.14,8.68,1.3,22.73514391653223,-0.025292178169000756,6,0.75,16.0,7,6,0,0,0.0,4.7480789839650015,0.043554393692484344,0.2816326530612245,0.23925233644859814,0.06355140186915888,0.487292817679558,0.3365511049723757,0.25121951219512195,4.443,0.36575360714040234
664983,Jake Mccarthy,L,COL,1,Framber Valdez,L,664285.0,824227,COL @ DET,3:40 PM,11/09,Scheduled,0.7189735324944221,,,,False,1111011111,estimated,0,0,0.0,0,0,0.30012194000887904,0.32446077166528814,0.4088242061082931,0.3527723623099538,0.13760991371768724,20,1,0.004032685981110007,1.004,40.6,D,0.26717252396166136,1.788612332919737,0.42204977295328555,0.15961878081691008,20,6,0,0.2962962962962963,0.2922636103151863,0.48220711715313874,0.33306677329068374,0.18472610955617752,0.27447744774477445,0.2608695652173913,0.2587991718426501,0.2682366456059736,0.2931596091205212,330,0.2937853107344633,198,False,False,0.6960493234471677,0.02292420904725434,3.811023622047244,4.15748031496063,127,,,,,,,0.06876059328184313,20,4.17,1.36,157.2,9.0,10.0,119.0,58.0,0.0,0.0,0.0,28.0,SP,28.0,688.0,157.0,24.6,6.79,3.31,8.96,0.86,24.812409763413683,-0.01828353249442205,10,1.0,-13.0,7,6,0,0,0.0,4.702328918609638,0.05678358800347678,0.2945054945054945,0.15863453815261044,0.05421686746987952,0.2791223404255319,0.3330398936170213,0.2585034013605442,4.443,0.2923719804461643
701350,Roman Anthony,L,BOS,1,Seth Lugo,R,607625.0,824711,KC @ BOS,4:10 PM,11/09,Scheduled,0.7189735324944221,-212.0,245.0,68.0,False,1111000101,estimated,0,0,0.0,0,0,0.20935092586821413,0.3838120512430504,0.4852081605130624,0.31777598802411283,0.30840970029624354,20,2,0.1335428122545169,1.063,35.5,D,0.26146788990825687,2.1940994091509363,0.4372536504139717,0.15202532623908946,20,6,0,0.10526315789473684,0.23880597014925373,0.51434034416826,0.39579349904397704,0.08986615678776291,0.1924198250728863,0.16962025316455695,0.32661290322580644,0.2106847253574116,0.22916666666666666,111,0.21052631578947367,68,False,False,0.6550501470003662,0.06392338549405585,3.825,4.475,40,,,,,,,-0.08369232865003247,20,5.04,1.44,159.0,6.0,8.0,119.0,51.0,0.0,0.0,0.0,29.0,SP,29.0,685.0,178.0,23.6,6.74,2.89,10.08,1.02,23.13410985897103,-0.03548603249442206,8,0.8,14.0,7,6,0,0,0.0,4.596664198453368,0.09608385620918937,0.2725118483412322,0.27236580516898606,0.13916500994035785,0.5736842105263158,0.3665754385964912,0.30310880829015546,4.443,0.32218916014790455
643446,Jeff Mcneil,L,ATH,2,George Kirby,R,669923.0,824954,SEA @ ATH,6:40 PM,11/09,Scheduled,0.7166871243456973,,,,False,1011111011,estimated,9,3,0.3333333333333333,1,2022,0.2907580281729264,0.3288902003776042,0.26849298967710894,0.317498950513031,0.10948744215131391,20,3,-0.00493827160493826,0.977,51.9,C,0.26475343573160875,3.5004610494654376,0.3949576473475415,0.18751977692285263,20,6,0,0.2716049382716049,0.26666666666666666,0.5336304700162074,0.38776337115072934,0.07860615883306321,0.24788549121665582,0.2237871674491393,0.2421875,0.24158342582315945,0.2644628099173554,260,0.2717391304347826,204,False,False,0.6920667019455643,0.024620422400132957,3.302325581395349,3.5968992248062017,129,,,,,,,0.08401084748217007,20,4.18,1.34,159.1,9.0,11.0,133.0,37.0,0.0,0.0,0.0,27.0,SP,27.0,667.0,177.0,24.7,7.51,2.09,10.0,1.13,24.559740296360996,-0.004572838631411558,7,0.7777777777777778,-20.0,6,6,0,0,0.0,4.478058376012105,0.02156728632818209,0.2777777777777778,0.10392609699769054,0.057736720554272515,0.29715099715099713,0.31892022792022795,0.2727272727272727,4.352,0.34055253420005727
665487,Fernando Tatís,R,SD,1,Anthony Molina,R,683627.0,823173,SD @ SF,7:15 PM,11/09,Scheduled,0.7149502199845745,-270.0,300.0,73.0,False,0111001101,estimated,0,0,0.0,0,0,0.29586041906423277,0.3867317628707575,0.5725614854054017,0.3691351648618547,0.1508363300537085,20,2,-0.06878951527924132,0.994,68.0,B,0.25165562913907286,3.901613175851357,0.33617778998165737,0.18048331022581826,6,6,0,0.3356164383561644,0.2668269230769231,0.4966887417218543,0.27483443708609273,0.22847682119205298,0.2767857142857143,0.2706708268330733,0.2327718223583461,0.26876245295550144,0.2614942528735632,394,0.32242990654205606,236,False,False,0.7093844836465794,0.005565736337995175,3.93006993006993,4.405594405594406,143,,,,,,,0.03422723767313073,20,2.79,0.88,19.1,3.0,0.0,15.0,3.0,0.0,0.0,0.0,2.0,RP,6.0,74.0,14.0,12.3,6.98,1.4,6.52,1.4,12.996289774970577,0.006931598197243649,11,1.0,-3.0,7,6,0,0,0.0,4.357331790261685,0.0445379031001822,0.2860125260960334,0.17890772128060264,0.07532956685499058,0.5177517361111111,0.37298177083333334,0.18518518518518517,4.443,0.2973595589064645
681508,Mickey Gasper,L,BOS,2,Seth Lugo,R,607625.0,824711,KC @ BOS,4:10 PM,11/09,Scheduled,0.7071856816095353,,,,False,1111010000,estimated,0,0,0.0,0,0,0.27392692236574084,0.3643247943406006,0.38198047348656317,0.31027551279064686,0.12360893672289389,20,2,0.13231064237775647,1.063,35.5,D,0.26146788990825687,2.1940994091509363,0.4372536504139717,0.15202532623908946,20,6,0,0.14285714285714285,0.2751677852348993,0.51434034416826,0.39579349904397704,0.08986615678776291,0.284375,0.21372031662269128,0.2643171806167401,0.2592295345104334,0.25,116,0.28169014084507044,79,False,False,0.6386097650938977,0.06857591651563766,3.0185185185185186,3.611111111111111,54,,,,,,,-0.07408535744939691,20,5.04,1.44,159.0,6.0,8.0,119.0,51.0,0.0,0.0,0.0,29.0,SP,29.0,685.0,178.0,23.6,6.74,2.89,10.08,1.02,23.13410985897103,-0.035248181609535356,8,0.8,14.0,7,6,0,0,0.0,3.904416930180136,0.2180094073871982,0.2328767123287671,0.17391304347826086,0.11594202898550725,0.34913793103448276,0.2651551724137931,0.30310880829015546,4.352,0.32218916014790455
646240,Rafael Devers,L,SF,2,Robbie Ray,L,592662.0,823173,SD @ SF,7:15 PM,11/09,Scheduled,0.7049091921288199,-150.0,163.0,60.0,False,1111011110,estimated,5,0,0.0,1,2022,0.3657640687497811,0.4076116287379277,0.6396391973135568,0.4875464188563423,0.2288942497788326,20,3,-0.06203847570840473,0.994,37.7,D,0.24835843955195055,1.2891395034939124,0.3739053128881525,0.17716578891422158,20,6,0,0.2147239263803681,0.27676240208877284,0.4578825347758887,0.3512364760432767,0.19088098918083463,0.25282087447108603,0.23634651600753295,0.32246998284734135,0.26001327727373313,0.2664576802507837,364,0.24669603524229075,256,False,False,0.6687783957702921,0.036130796358527784,3.7655172413793103,4.275862068965517,145,,,,,,,0.19965063818298964,20,3.39,1.34,151.1,11.0,8.0,127.0,77.0,0.0,0.0,0.0,27.0,SP,28.0,638.0,126.0,22.8,7.55,4.58,7.49,1.19,22.555351431158982,-0.04885919212881995,6,0.75,23.0,7,6,0,0,0.0,4.544313598181083,0.11745563285627504,0.2645739910313901,0.24366471734892786,0.10916179337231968,0.5249740394600209,0.3310560747663552,0.272108843537415,4.352,0.28295415762357945
676475,Alec Burleson,L,STL,2,Anthony Kay,L,641743.0,823012,CWS @ STL,5:15 PM,11/09,Scheduled,0.7046374083046061,-178.0,186.0,64.0,False,1000111110,estimated,0,0,0.0,0,0,0.2706985463873492,0.311246519321846,0.5369675608585522,0.3249390270637861,0.1866549432366649,20,2,-0.020385818561001023,1.031,56.9,C,0.2627186009538951,2.7643677786507976,0.3917421156679092,0.19227215998188582,20,6,0,0.2642857142857143,0.2846715328467153,0.5691573926868044,0.2873608903020668,0.14348171701112877,0.2975909305621162,0.24602573807721423,0.337888198757764,0.2888418079096045,0.29464285714285715,369,0.2558139534883721,245,False,False,0.6952832498473853,0.009354158457220763,3.8,4.23448275862069,145,,,,,,,0.10790808064250611,20,4.47,1.36,141.0,9.0,8.0,116.0,50.0,0.0,0.0,0.0,27.0,SP,29.0,633.0,142.0,21.8,7.4,3.19,9.06,1.28,22.46505378242748,0.00025009169539380594,8,0.8,3.0,7,6,0,0,2.0,4.34755805204051,0.13464593407006661,0.28289473684210525,0.18127490039840638,0.06573705179282868,0.4915525114155251,0.36550136986301374,0.18421052631578946,4.352,0.31308375263922406
665489,Vladimir Guerrero,R,TOR,2,Chris Bassitt,R,605135.0,822767,BAL @ TOR,4:07 PM,11/09,Scheduled,0.7023015315382493,-212.0,223.0,68.0,False,1110110110,estimated,0,0,0.0,0,0,0.23447916266094485,0.3534062671997481,0.5809087089092538,0.2607187556181797,0.10066129688582924,20,2,0.004290617848970224,0.995,42.8,D,0.2649690295939436,1.9126577920354375,0.352360871014521,0.15995487180622944,17,6,0,0.2565789473684211,0.2608695652173913,0.642315644383184,0.3087525844245348,0.04893177119228118,0.260352422907489,0.2516069788797062,0.2528216704288939,0.2576832151300236,0.25,349,0.27624309392265195,210,False,False,0.6802037905875195,0.022097740950729805,3.765151515151515,4.234848484848484,132,,,,,,,0.11168565022254225,20,4.96,1.58,85.1,6.0,5.0,61.0,33.0,0.0,0.0,0.0,15.0,SP,17.0,388.0,102.0,22.8,6.43,3.48,10.76,0.95,23.373135653264452,-0.024668198204915837,9,1.0,-2.0,7,6,0,0,3.0,4.200123710739686,0.055308354907469034,0.2599118942731278,0.1279527559055118,0.08070866141732283,0.4413024850042845,0.330426735218509,0.2642857142857143,4.352,0.32660104277011237
