batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,b_hit_rate,b_xba,b_hardhit,b_n_games,b_days_rest,platoon_adv,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_n_games,p_days_rest,is_opener
657136,Connor Wong,R,BOS,8,Sean Sullivan,L,BOS @ COL,5:40 PM,23/06,Final,0.5595596383785361,,,,True,01000,live,0,0,0.0,0.2237097862186627,0.3721997892837062,0.3743251321929357,20,1,1,1.165,50.0,C,0.20610687022900764,,,2,6,0
682626,Francisco Álvarez,R,NYM,9,Edward Cabrera,R,CHC @ NYM,4:10 PM,23/06,Final,0.5560120795838549,-134,101,44.0,True,11110,live,1,0,0.0,0.29678270124060535,0.37401617544022703,0.393703400046522,20,2,0,0.935,33.7,F,0.26358695652173914,2.324023988328048,0.43975034587798445,13,7,0
682987,Spencer Jones,L,NYY,6,Casey Mize,R,NYY @ DET,3:40 PM,23/06,Final,0.5560120795838549,-114,-116,,True,11000,live,0,0,0.0,0.1587404465296854,0.22619337192014016,0.7133946619427741,20,2,1,1.0,90.2,A,0.30140485312899107,4.299616086526203,0.32611803998718597,10,6,0
694410,LuJames Groover,R,AZ,8,Kyle Leahy,R,AZ @ STL,4:45 PM,23/06,Final,0.5560120795838549,,,,True,00010,live,0,0,0.0,0.15071692593431193,0.2807588142600253,0.48709571614035807,11,3,0,1.035,29.3,F,0.272419627749577,2.4505291914685223,0.5150836729703395,14,6,0
668952,Ryan Kreidler,R,MIN,8,Justin Wrobleski,L,LAD @ MIN,4:40 PM,23/06,Final,0.553472681856797,101,-134,,True,01110,live,0,0,0.0,0.2665160708547209,0.2625365507834779,0.28628670260139416,20,1,1,1.025,49.5,D,0.26117440841367223,3.482821488593143,0.4632307304654999,13,7,0
681393,Connor Norby,R,MIA,8,Cal Quantrill,R,TEX @ MIA,3:40 PM,23/06,Final,0.5525386902281125,-159,120,,False,00110,live,0,0,0.0,0.16495968324261404,0.24148599672065896,0.41904567877532395,20,1,0,1.035,55.1,C,0.25697211155378485,3.401731447329998,0.3946298428337911,15,5,0
624641,Edmundo Sosa,R,PHI,8,Pj Poulin,L,PHI @ WSH,3:45 PM,23/06,Final,0.5525386902281125,,,,True,11110,live,0,0,0.0,0.1968852528629457,0.30282665975598466,0.47272523087026347,20,1,1,1.045,20.4,F,0.2602739726027397,0.9542281670433767,0.5741108214061539,20,4,0
691458,Blaze Jordan,R,STL,8,Eduardo Rodríguez,L,AZ @ STL,4:45 PM,23/06,Final,0.5525386902281125,-205,153,,False,01110,live,0,0,0.0,0.2154612341555635,0.2156988083493097,0.3908925627986828,10,1,1,1.035,43.7,D,0.25690021231422505,1.7333155663253343,0.36774177605084274,15,6,0
703607,Henry Bolte,R,ATH,7,Robbie Ray,L,ATH @ SF,6:45 PM,23/06,Final,0.5513217590111814,-149,112,,False,11111,live,0,0,0.0,0.3545135450058211,0.4059305151712322,0.5180847667189162,20,2,1,1.005,46.4,D,0.25140449438202245,1.8237719627130338,0.3729059419044905,15,7,0
669743,Alex Call,R,LAD,7,Kendry Rojas,L,LAD @ MIN,4:40 PM,23/06,Final,0.546728583158163,,,,True,01001,live,0,0,0.0,0.21807883779725198,0.25394773248011454,0.18101352165477075,20,1,1,1.025,60.6,C,0.28193832599118945,1.2643129955405628,0.3504031575616016,5,31,0
