batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,b_hit_rate,b_xba,b_hardhit,b_babip,b_n_games,b_days_rest,split_diff,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_n_games,p_days_rest,is_opener,b_hit_rate_vs_L,b_hit_rate_vs_R,p_use_fb,p_use_bb,p_use_os,b_hr_vs_fb,b_hr_vs_bb,b_hr_vs_os,b_hr_overall,b_hit_rate_vs_sp,b_pa_vs_sp,b_hit_rate_vs_rp,b_pa_vs_rp,b_is_rookie,p_is_rookie,base_p_hit,matchup_delta,b_avg_ab,b_avg_pa,b_games_played,p_multihit,base_p_multihit,p_multihit_matchup_delta,p_hrRbi,base_p_hrRbi,p_hrRbi_matchup_delta,b_quality_first3,b_n_games_first3,lean_tag
666160,Mickey Moniak,L,COL,2,Miles Mikolas,R,571945,824329,WSH @ COL,5:40 PM,21/07,Scheduled,0.8095282724148704,,,,False,0010110011,estimated,0,0,0.0,0.2448218762116727,0.2997966733275721,0.46114922311598616,0.33593871493350563,20,2,0.029187817258883253,1.148,46.5,D,0.2425271739130435,2.555545613874956,0.4121666864224417,20,10,0,0.25,0.27918781725888325,0.5040760869565217,0.41915760869565216,0.07676630434782608,0.25647668393782386,0.28294573643410853,0.26900584795321636,0.26792223572296475,0.2803030303030303,141,0.2696629213483146,98,False,False,0.6485515969033298,0.1609766755115406,3.4,3.6769230769230767,65,0.3633574478178369,0.260753122059501,0.10260432575833589,0.6633425046466818,0.5069443795581444,0.15639812508853734,-0.10585569132715945,20,STRONG
664983,Jake Mccarthy,L,COL,1,Miles Mikolas,R,571945,824329,WSH @ COL,5:40 PM,21/07,Scheduled,0.7971758655120548,,,,False,1010111111,estimated,0,0,0.0,0.28717688191026247,0.26295621668308244,0.2156422796637452,0.33153722594753904,20,2,-0.009915643036850663,1.148,46.5,D,0.2425271739130435,2.555545613874956,0.4121666864224417,20,10,0,0.3103448275862069,0.30042918454935624,0.5040760869565217,0.41915760869565216,0.07676630434782608,0.2873873873873874,0.2536443148688047,0.25170068027210885,0.2721639656816015,0.30319148936170215,204,0.30097087378640774,116,False,False,0.6759552931567298,0.12122057235532502,3.548780487804878,3.902439024390244,82,0.4304421003821159,0.29078639232607323,0.13965570805604266,0.7026205274135774,0.5147800283735015,0.18784049904007594,0.2377282037188627,20,STRONG
695578,James Wood,L,WSH,1,Michael Lorenzen,R,547179,824329,WSH @ COL,5:40 PM,21/07,Scheduled,0.7625592365893761,-270.0,317.0,73.0,False,0110111100,estimated,0,0,0.0,0.2890913907457714,0.4545458431776922,0.6945249161983432,0.44030390680941206,20,2,0.03799999999999998,1.148,31.0,F,0.26007950028392957,1.6543966689400875,0.43902323243508173,20,9,0,0.25,0.288,0.5255681818181818,0.2767045454545455,0.19772727272727272,0.27245328511151296,0.2568659127625202,0.2656826568265683,0.2662807525325615,0.28125,278,0.2662337662337662,188,False,False,0.624317979357829,0.13824125723154712,3.8181818181818183,4.707070707070707,99,0.3601541769402372,0.2506500323087053,0.10950414463153191,0.7023515875436822,0.5441115764943775,0.15824001104930474,-0.036676774483988435,20,STRONG
671277,Luis García,L,WSH,2,Michael Lorenzen,R,547179,824329,WSH @ COL,5:40 PM,21/07,Scheduled,0.7625592365893761,,,,False,0111101000,estimated,0,0,0.0,0.2741825104690571,0.38032859848985184,0.43518868710945574,0.3014975844294283,20,2,0.14481409001956946,1.148,31.0,F,0.26007950028392957,1.6543966689400875,0.43902323243508173,20,9,0,0.14285714285714285,0.2876712328767123,0.5255681818181818,0.2767045454545455,0.19772727272727272,0.22397769516728624,0.24238227146814403,0.252991452991453,0.2369192130598577,0.2596685082872928,190,0.312,132,False,False,0.6720105704528946,0.09054866613648149,3.3626373626373627,3.5384615384615383,91,0.3707919009568907,0.2770711535389386,0.09372074741795211,0.6658204222320291,0.5136331151391688,0.15218730709286032,-0.027232111848940203,20,STRONG
681198,Tj Rumfield,L,COL,4,Miles Mikolas,R,571945,824329,WSH @ COL,5:40 PM,21/07,Scheduled,0.7615446726882142,,,,False,0111100110,estimated,0,0,0.0,0.365214954320474,0.3393379787073105,0.18624581685604566,0.41272941863450047,20,2,0.030651340996168563,1.148,46.5,D,0.2425271739130435,2.555545613874956,0.4121666864224417,20,10,0,0.27586206896551724,0.3065134099616858,0.5040760869565217,0.41915760869565216,0.07676630434782608,0.30833333333333335,0.24349881796690306,0.23620309050772628,0.27687048993543484,0.2688679245283019,241,0.34558823529411764,157,True,False,0.6533671597367968,0.10817751295141742,3.5510204081632653,4.061224489795919,98,0.3276905715557252,0.23455313767931377,0.09313743387641141,0.6448971053677915,0.48682937323062886,0.1580677321371627,0.15298091998478164,20,STRONG
696100,Hunter Goodman,R,COL,3,Miles Mikolas,R,571945,824329,WSH @ COL,5:40 PM,21/07,Scheduled,0.7615446726882142,,,,False,1100111101,estimated,0,0,0.0,0.32782292292226367,0.4288520645013529,0.45007674678934195,0.46168434588523005,20,2,-0.026284210118840245,1.148,46.5,D,0.2425271739130435,2.555545613874956,0.4121666864224417,20,10,0,0.27522935779816515,0.2489451476793249,0.5040760869565217,0.41915760869565216,0.07676630434782608,0.22466335931963147,0.23210633946830267,0.25882352941176473,0.23227917121046893,0.21359223300970873,230,0.32142857142857145,154,False,False,0.6175589108671667,0.1439857618210475,3.760869565217391,4.173913043478261,92,0.3379735048629772,0.21913636307876327,0.11883714178421395,0.6444412153765984,0.4901643615815759,0.15427685379502248,-0.00153924294036378,20,STRONG
678554,Curtis Mead,R,WSH,3,Michael Lorenzen,R,547179,824329,WSH @ COL,5:40 PM,21/07,Scheduled,0.7514870917006315,,,,False,1110111101,estimated,0,0,0.0,0.33635206593234834,0.3957734258978944,0.41145366806727546,0.4356250088535689,20,2,-0.002658396101019034,1.148,31.0,F,0.26007950028392957,1.6543966689400875,0.43902323243508173,20,9,0,0.25675675675675674,0.2540983606557377,0.5255681818181818,0.2767045454545455,0.19772727272727272,0.26009316770186336,0.24726134585289514,0.25384615384615383,0.25560128029263834,0.2753623188405797,153,0.23484848484848486,158,False,False,0.6284206201699213,0.12306647153071026,3.253012048192771,3.746987951807229,83,0.3487537468258332,0.238410014100877,0.1103437327249562,0.6562314378402697,0.49583124029234776,0.16040019754792195,0.10210228491649972,20,STRONG
682928,Cj Abrams,L,WSH,4,Michael Lorenzen,R,547179,824329,WSH @ COL,5:40 PM,21/07,Scheduled,0.7425288177722976,-285.0,317.0,74.0,False,1111111101,estimated,0,0,0.0,0.2634777351234372,0.3855998807619019,0.46759268542628935,0.37275352224434816,20,2,0.00284126519867961,1.148,31.0,F,0.26007950028392957,1.6543966689400875,0.43902323243508173,20,9,0,0.27472527472527475,0.27756653992395436,0.5255681818181818,0.2767045454545455,0.19772727272727272,0.2532154340836013,0.25396825396825395,0.23317307692307693,0.25,0.285,231,0.2662337662337662,175,False,False,0.6291150002844054,0.11341381748789225,3.7263157894736842,4.273684210526316,95,0.3379735048629772,0.22690086941184284,0.11107263545113438,0.6364915942900539,0.4718403016986013,0.16465129259145256,0.09000223564964689,20,STRONG
670541,Yordan Álvarez,L,HOU,1,Tyler Phillips,R,663969,824165,MIA @ HOU,5:10 PM,21/07,Scheduled,0.7313518129104074,,,,False,0100111111,estimated,0,0,0.0,0.34381686077530454,0.37873313877777975,0.4691151339059508,0.3776646949845211,20,2,0.08039215686274509,0.998,44.4,D,0.29183841714756803,1.5734791618684727,0.41132204815286355,20,9,0,0.2647058823529412,0.34509803921568627,0.34212695795548226,0.4220939818631492,0.23577906018136852,0.3316831683168317,0.29333333333333333,0.39092495636998253,0.3328187712256869,0.3547008547008547,277,0.2601626016260163,153,False,False,0.6804986269832094,0.05085318592719801,3.642857142857143,4.387755102040816,98,0.29219191506915904,0.28603259498570927,0.006159320083449771,0.5794848968327188,0.5414460328904671,0.038038863942251644,0.06786100023139711,20,LEAN
694249,Cole Carrigg,L,COL,5,Miles Mikolas,R,571945,824329,WSH @ COL,5:40 PM,21/07,Scheduled,0.7271341765175529,,,,False,0110000011,estimated,0,0,0.0,0.3001850459437097,0.37059932358947967,0.22218443846055935,0.42444777185888327,20,3,-0.0992592592592593,1.148,46.5,D,0.2425271739130435,2.555545613874956,0.4121666864224417,20,10,0,0.34,0.24074074074074073,0.5040760869565217,0.41915760869565216,0.07676630434782608,0.2727272727272727,0.22598870056497175,0.20567375886524822,0.24597364568081992,0.2459016393442623,69,0.3488372093023256,56,True,False,0.603787065242594,0.1233471112749589,3.25,3.90625,32,0.29502024603130966,0.20583157014455464,0.08918867588675503,0.5706362638200044,0.43036125387026547,0.14027500994973896,0.031534843374009996,20,STRONG
