batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,bvp_career,bvp_since,b_hit_rate,b_xba,b_hardhit,b_babip,b_k_rate,b_n_games,b_days_rest,split_diff,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_k_rate,p_n_games,p_days_rest,is_opener,b_hit_rate_vs_L,b_hit_rate_vs_R,p_use_fb,p_use_bb,p_use_os,b_hr_vs_fb,b_hr_vs_bb,b_hr_vs_os,b_hr_overall,b_hit_rate_vs_sp,b_pa_vs_sp,b_hit_rate_vs_rp,b_pa_vs_rp,b_is_rookie,p_is_rookie,base_p_hit,matchup_delta,b_avg_ab,b_avg_pa,b_games_played,p_multihit,base_p_multihit,p_multihit_matchup_delta,p_hrRbi,base_p_hrRbi,p_hrRbi_matchup_delta,b_quality_first3,b_n_games_first3,p_era,p_whip_official,p_ip,p_wins,p_losses,p_so,p_bb_official,p_saves,p_blown_saves,p_save_opps,p_games_started,p_role,p_games_pitched,p_bf_official,p_hits_allowed,p_bf_per_g,p_k9,p_bb9,p_h9,p_hr9,p_avg_bf,pen_delta,pen_available_n,pen_rested_frac,def_oaa_tonight,def_oaa_n,sched_games_7d,sched_day_after_night,sched_getaway,sched_tz_shift,b_pa,b_bb_rate,b_hit_rate_long,b_k_rate_long,b_bb_rate_long,b_hardhit_long,b_xba_long,p_hit_rate_vs_hand,slot_pa_exp,def_babip_allowed,did_not_play
664983,Jake Mccarthy,L,COL,1,Luinder Avila,R,679883,824326,KC @ COL,5:10 PM,01/08,Final,0.7005236472507471,-285.0,300.0,74.0,True,1111110100,live,0,0,0.0,0,0,0.20221891178244128,0.2821742037057539,0.1811826907560193,0.2588252470129346,0.221167015035083,20,2,-0.009443706654861994,1.148,53.1,C,0.2733171127331711,1.5224166923912268,0.3311681182856322,0.20247979528058288,20,7,0,0.2962962962962963,0.2868525896414343,0.5336577453365775,0.36658556366585565,0.09975669099756691,0.2742448330683625,0.2624203821656051,0.23823529411764705,0.2659974905897114,0.2971698113207547,228,0.275,133,False,False,0.6857548271844749,0.014768820066272226,3.6483516483516483,3.967032967032967,91,,,,,,,0.0922708752742719,20,4.95,1.57,67.1,5,3,59,39,0,0,0,11,SP,20,294,67,14.7,7.89,5.21,8.96,0.8,16.876887579952374,-0.006448647250747119,8,1.0,3.0,7,5,0,0,0.0,4.65,0.023879921284217377,0.2894736842105263,0.17738359201773837,0.03991130820399113,0.2617357001972387,0.3069378698224852,0.2625,4.44,0.2809266408780863,
686681,Michael Massey,L,KC,7,Ryan Feltner,R,663372,824326,KC @ COL,5:10 PM,01/08,Final,0.7003939897087298,-223.0,233.0,69.0,True,1111010100,live,5,1,0.2,1,2023,0.2577425139398719,0.25050264899477215,0.4168472755754486,0.3585908497131125,0.13984858131420713,20,2,0.14040465971796445,1.148,32.9,F,0.2644770959377701,1.8465244137276158,0.42753512404085203,0.18184625018874606,15,8,0,0.14285714285714285,0.2832618025751073,0.4070872947277442,0.4347450302506482,0.1581676750216076,0.24171888988361684,0.2695984703632887,0.23024054982817868,0.24909560723514212,0.23636363636363636,176,0.3,121,False,False,0.6286555625171972,0.07173842719153256,3.125,3.375,88,,,,,,,0.07021710638942005,20,5.73,1.46,70.2,3,5,54,29,0,0,0,15,SP,15,308,74,20.5,6.88,3.69,9.42,1.91,21.071085678718067,-0.014122561137301148,7,0.875,2.0,6,6,0,0,0.0,4.0,0.05620085982638539,0.27631578947368424,0.16461916461916462,0.051597051597051594,0.3968583599574015,0.2954888178913738,0.2631578947368421,3.761,0.37216003490416955,
691720,Kyle Karros,R,COL,2,Luinder Avila,R,679883,824326,KC @ COL,5:10 PM,01/08,Final,0.6930912385197395,-223.0,233.0,69.0,True,0011011101,live,0,0,0.0,0,0,0.30107152187195746,0.3178607173268888,0.37132277944907166,0.40606156094099544,0.20629272060895726,20,2,-0.054731109598366245,1.148,53.1,C,0.2733171127331711,1.5224166923912268,0.3311681182856322,0.20247979528058288,20,7,0,0.3008849557522124,0.24615384615384617,0.5336577453365775,0.36658556366585565,0.09975669099756691,0.264937106918239,0.2450592885375494,0.2568493150684932,0.25741297808336916,0.2655367231638418,203,0.26717557251908397,158,False,False,0.6379872220079221,0.0551040165118174,3.08,3.61,100,,,,,,,0.014712378733784458,20,4.95,1.57,67.1,5,3,59,39,0,0,0,11,SP,20,294,67,14.7,7.89,5.21,8.96,0.8,16.876887579952374,0.020533761480260426,8,1.0,3.0,7,5,0,0,0.0,4.55,0.11874033650144851,0.2561307901907357,0.21445221445221446,0.11655011655011654,0.42363636363636364,0.3132618181818182,0.2808988764044944,4.348,0.2809266408780863,
642708,Amed Rosario,R,NYY,3,David Peterson,L,656849,824649,NYY @ CHC,4:15 PM,01/08,Final,0.6916839397580475,733.0,233.0,12.0,True,0000011101,live,7,2,0.2857142857142857,1,2025,0.20515025967409364,0.4493096534221312,0.4046203550013209,0.44972928706940213,0.48309836861316935,20,2,-0.04644990046449898,0.983,33.1,F,0.26396917148362237,1.758371926865385,0.43651010849390437,0.16546811438135953,20,6,0,0.22627737226277372,0.2727272727272727,0.5405405405405406,0.3416988416988417,0.11776061776061776,0.22672672672672672,0.2047872340425532,0.20930232558139536,0.22230710466004583,0.21153846153846154,112,0.2727272727272727,72,False,False,0.6615069693147876,0.030176970443259954,2.65625,2.875,64,,,,,,,-0.15059655540231212,20,5.6,1.48,98.0,6,7,82,40,1,0,1,14,SP,22,439,105,20.0,7.53,3.67,9.64,0.92,20.413481402571108,-0.024083939758047457,6,0.75,47.0,7,7,0,0,0.0,4.45,0.05665304861296364,0.2619047619047619,0.2111111111111111,0.05,0.44358974358974357,0.33181794871794873,0.28627450980392155,4.248,0.29871219543302446,
693304,Nick Gonzales,R,PIT,5,Andrew Abbott,L,671096,824485,PIT @ CIN,3:40 PM,01/08,Final,0.6916839397580475,3233.0,-178.0,3.0,False,1111111111,live,0,0,0.0,0,0,0.35966698891597265,0.3479653094120059,0.3745428032999492,0.4197893606384248,0.12649008298022116,20,1,-0.05333333333333329,1.083,45.2,D,0.2661207778915046,1.7781754539218906,0.39688479065934745,0.1980291948749949,20,6,0,0.28,0.3333333333333333,0.4755532681420484,0.33968090581574883,0.1847658260422028,0.29495073891625617,0.2865707434052758,0.256797583081571,0.28877769835596856,0.2978723404255319,244,0.34375,187,False,False,0.6696005660108009,0.02208337374724667,3.798076923076923,4.144230769230769,104,,,,,,,0.3795604056780545,20,3.85,1.38,117.0,5,6,94,54,0,0,0,22,SP,22,505,108,23.0,7.23,4.15,8.31,1.31,22.991642395777845,-0.020533939758047626,4,0.5,0.0,7,7,0,0,0.0,4.25,0.03384921104049005,0.29398663697104677,0.18275154004106775,0.059548254620123205,0.37074074074074076,0.32718564814814816,0.24161073825503357,4.023,0.30148207195239896,
679845,Nick Loftin,R,KC,6,Ryan Feltner,R,663372,824326,KC @ COL,5:10 PM,01/08,Final,0.6916839397580475,-223.0,233.0,69.0,True,1111111100,live,0,0,0.0,0,0,0.31384283114391814,0.338622624310372,0.2749396523402126,0.4184557784130708,0.20432220115721672,20,2,-0.12672268907563025,1.148,32.9,F,0.2644770959377701,1.8465244137276158,0.42753512404085203,0.18184625018874606,15,8,0,0.32,0.19327731092436976,0.4070872947277442,0.4347450302506482,0.1581676750216076,0.2184873949579832,0.19483568075117372,0.3146067415730337,0.2241509433962264,0.21100917431192662,126,0.2909090909090909,131,False,False,0.6302908181313364,0.06139312162671118,3.0,3.5205479452054793,73,,,,,,,-0.05750034492916543,20,5.73,1.46,70.2,3,5,54,29,0,0,0,15,SP,15,308,74,20.5,6.88,3.69,9.42,1.91,21.071085678718067,-0.019855368329476097,7,0.875,2.0,6,6,0,0,0.0,4.12,0.062042224582965856,0.24624624624624625,0.14136125654450263,0.08638743455497382,0.3022700119474313,0.2702096774193548,0.2708333333333333,3.895,0.37216003490416955,
660670,Ronald Acuña,R,ATL,2,Miles Mikolas,R,571945,824890,WSH @ ATL,4:15 PM,01/08,Final,0.6914696760230231,,,,True,1110010010,live,13,2,0.15384615384615385,1,2022,0.19138280597279608,0.33877596999892334,0.4057932336759078,0.2637355780764293,0.28766092364765655,20,1,0.04212584429434768,1.018,43.5,D,0.24234853216739538,2.5172625417444343,0.4280248981788408,0.0981941561175461,20,6,0,0.21649484536082475,0.25862068965517243,0.500625,0.425,0.074375,0.2333614153327717,0.21487603305785125,0.21453287197231835,0.22590515043345233,0.25735294117647056,165,0.2077922077922078,92,False,False,0.6298651427717429,0.061604533251280236,3.6724137931034484,4.431034482758621,58,,,,,,,-0.085865323370197,20,5.65,1.33,102.0,3,7,52,21,0,0,0,9,RP,22,435,115,19.8,4.59,1.85,10.15,2.03,19.929358147286084,-0.03020717602302314,8,0.8888888888888888,4.0,7,8,0,0,0.0,4.55,0.11856471051857698,0.2529002320185615,0.2390057361376673,0.15105162523900573,0.4738562091503268,0.35469934640522877,0.2737430167597765,4.348,0.31661178661155787,
665487,Fernando Tatís,R,SD,1,Tyler Mahle,R,641816,823269,SF @ SD,5:40 PM,01/08,Final,0.6873788277211347,-245.0,257.0,71.0,False,1110001111,live,0,0,0.0,0,0,0.29840788665123286,0.35431524073687015,0.5304208978922328,0.344042261634111,0.1482105361453909,20,2,-0.06550064184852372,0.954,55.7,C,0.26941255908170153,2.2980080748036826,0.37092784328835565,0.20212474354729199,17,6,0,0.3368421052631579,0.27134146341463417,0.6592292089249493,0.09127789046653144,0.24949290060851928,0.27395833333333336,0.25897187196896215,0.22125813449023862,0.2624341720304271,0.2558139534883721,295,0.3333333333333333,183,False,False,0.6857278736716456,0.0016509540494891173,3.9166666666666665,4.425925925925926,108,,,,,,,-0.03864572415247242,20,4.96,1.4,89.0,3,9,80,35,0,0,0,17,SP,17,379,90,22.3,8.09,3.54,9.1,1.31,22.2858233266079,-0.007378827721134629,6,0.8571428571428571,-5.0,7,6,0,0,0.0,4.65,0.12662919834275968,0.27608695652173915,0.20961538461538462,0.08653846153846154,0.5246438746438746,0.3666894586894587,0.3092105263157895,4.44,0.30756590521714294,
666160,Mickey Moniak,L,COL,5,Luinder Avila,R,679883,824326,KC @ COL,5:10 PM,01/08,Final,0.6873788277211347,-223.0,233.0,69.0,True,0111101111,live,0,0,0.0,0,0,0.2517810506937982,0.31731827021575193,0.3972382858229939,0.4115441142054686,0.2899926585519011,20,2,0.01566794942275973,1.148,53.1,C,0.2733171127331711,1.5224166923912268,0.3311681182856322,0.20247979528058288,20,7,0,0.2647058823529412,0.2803738317757009,0.5336577453365775,0.36658556366585565,0.09975669099756691,0.2529137529137529,0.2820976491862568,0.2846715328467153,0.2693144722524483,0.273972602739726,157,0.28431372549019607,111,False,False,0.6300921251781265,0.05728670254300816,3.4444444444444446,3.7222222222222223,72,,,,,,,0.08382946500584594,20,4.95,1.57,67.1,5,3,59,39,0,0,0,11,SP,20,294,67,14.7,7.89,5.21,8.96,0.8,16.876887579952374,0.005521172278865394,8,1.0,3.0,7,5,0,0,0.0,4.25,0.052000063197517724,0.27163461538461536,0.25170068027210885,0.04081632653061224,0.42950819672131146,0.3245360655737705,0.2625,4.023,0.2809266408780863,
676475,Alec Burleson,L,STL,3,Kevin Gausman,R,592332,822781,STL @ TOR,12:07 PM,01/08,Final,0.6859421374066699,-9900.0,9900.0,99.0,True,0101100111,live,7,2,0.2857142857142857,1,2023,0.29692642978900846,0.39301547236735085,0.5803854880292005,0.43580170740553836,0.20788387372589615,20,1,0.01919085576778462,0.995,51.8,C,0.2822265625,2.728845234639322,0.39698521722596075,0.21972434183900322,20,6,0,0.26605504587155965,0.28524590163934427,0.5180840664711632,0.10410557184750734,0.3778103616813294,0.2962962962962963,0.24946695095948826,0.33562822719449226,0.2889967637540453,0.28174603174603174,273,0.2777777777777778,184,False,False,0.6800130248330972,0.005929112573572648,3.8333333333333335,4.231481481481482,108,,,,,,,0.1305008792116461,20,4.51,1.27,121.2,4.0,10.0,123.0,35.0,0.0,0.0,0.0,22.0,SP,22.0,515.0,119.0,23.4,9.1,2.59,8.8,1.11,23.760688936235308,-0.0006421374066698515,7,0.875,18.0,7,7,1,0,0.0,4.45,0.09676109988497164,0.29912663755458513,0.15643564356435644,0.07326732673267326,0.48592788038698326,0.3516543535620053,0.24060150375939848,4.248,0.31699822315678255,
695600,Carter Jensen,L,KC,1,Ryan Feltner,R,663372,824326,KC @ COL,5:10 PM,01/08,Final,0.6857548271844749,-245.0,257.0,71.0,True,1010100101,live,0,0,0.0,0,0,0.1640485346729518,0.2886634725269696,0.5066856045562158,0.2704234537490963,0.3898713974913924,20,2,0.033045977011494254,1.148,32.9,F,0.2644770959377701,1.8465244137276158,0.42753512404085203,0.18184625018874606,15,8,0,0.20833333333333334,0.2413793103448276,0.4070872947277442,0.4347450302506482,0.1581676750216076,0.20577395577395577,0.21274409044193218,0.23529411764705882,0.21414790996784566,0.2318181818181818,238,0.23943661971830985,169,False,False,0.6422379252206348,0.04351690196384006,3.549019607843137,3.9901960784313726,102,,,,,,,-0.07941634825683012,20,5.73,1.46,70.2,3,5,54,29,0,0,0,15,SP,15,308,74,20.5,6.88,3.69,9.42,1.91,21.071085678718067,0.0023594585298107873,7,0.875,2.0,6,6,0,0,0.0,4.65,0.12479306779343345,0.24396135265700483,0.2698072805139186,0.09635974304068523,0.45428240740740744,0.31011458333333336,0.2631578947368421,4.44,0.37216003490416955,
665161,Jeremy Peña,R,HOU,1,Jacob Degrom,R,594798,824162,TEX @ HOU,4:10 PM,01/08,Final,0.6857548271844749,,,,True,1111111111,live,13,4,0.3076923076923077,1,2025,0.39651924041914266,0.4728208994192355,0.5657761722706294,0.5836609132486383,0.25560169135833877,20,1,0.10943695479777954,0.998,64.1,C,0.31277777777777777,5.5635251728731605,0.4646086859417993,0.28697510204460575,20,6,0,0.23076923076923078,0.3402061855670103,0.44252232142857145,0.42578125,0.13169642857142858,0.3255360623781676,0.30337078651685395,0.2992957746478873,0.3136094674556213,0.32075471698113206,174,0.3103448275862069,97,False,False,0.6857548271844749,0.0,3.967741935483871,4.370967741935484,62,,,,,,,0.2533056568707857,20,3.67,1.07,110.1,7,6,132,24,0,0,0,20,SP,20,446,94,22.3,10.77,1.96,7.67,1.31,22.69316004613892,0.005930887101239235,7,0.7777777777777778,8.0,7,6,0,0,0.0,4.65,0.02566760284437413,0.301255230125523,0.18666666666666668,0.06666666666666667,0.42407894736842106,0.3561921052631579,0.23952095808383234,4.44,0.3458490211105475,
