batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,b_hit_rate,b_xba,b_hardhit,b_babip,b_k_rate,b_n_games,b_days_rest,split_diff,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_k_rate,p_n_games,p_days_rest,is_opener,b_hit_rate_vs_L,b_hit_rate_vs_R,p_use_fb,p_use_bb,p_use_os,b_hr_vs_fb,b_hr_vs_bb,b_hr_vs_os,b_hr_overall,b_hit_rate_vs_sp,b_pa_vs_sp,b_hit_rate_vs_rp,b_pa_vs_rp,b_is_rookie,p_is_rookie,base_p_hit,matchup_delta,b_avg_ab,b_avg_pa,b_games_played,p_multihit,base_p_multihit,p_multihit_matchup_delta,p_hrRbi,base_p_hrRbi,p_hrRbi_matchup_delta,b_quality_first3,b_n_games_first3,p_era,p_whip_official,p_ip,p_wins,p_losses,p_so,p_bb_official,p_saves,p_blown_saves,p_save_opps,p_games_started,p_role,p_games_pitched,p_bf_official,p_hits_allowed,p_bf_per_g,p_k9,p_bb9,p_h9,p_hr9,p_avg_bf
694374,Tim Tawa,R,AZ,8,Mitch Keller,R,656605.0,823353,AZ @ PIT,3:40 PM,27/07,Scheduled,0.6306153839472549,,,,False,1110011111,estimated,0,0,0.0,0.3018629405004541,0.35867596094784815,0.5381187913825799,0.38600865074275276,0.23117417771273518,20,1,0.0907830907830908,1.013,33.7,F,0.2609447004608295,2.200349348875063,0.43439162128259434,0.18209725038448973,20,4,0,0.1794871794871795,0.2702702702702703,0.570028818443804,0.34178674351585014,0.08818443804034583,0.18160919540229886,0.26744186046511625,0.13541666666666666,0.20379746835443038,0.25,59,0.22950819672131148,71,False,False,0.5883547264215446,0.04226065752571029,2.7560975609756095,3.1707317073170733,41,,,,,,,0.11740297956238889,20,4.9,1.31,108.1,6.0,7.0,83.0,37.0,0.0,0.0,0.0,20.0,SP,20.0,464.0,105.0,23.2,6.9,3.07,8.72,1.08,22.983764128158732
805999,A. J. Ewing,L,NYM,1,Martín Pérez,L,527048.0,823597,ATL @ NYM,4:10 PM,27/07,Scheduled,0.6306105151289144,,,,False,0111101100,estimated,1,0,0.0,0.2170957736943839,0.313704871908136,0.37508215506457965,0.34091869127980745,0.3141540525649599,20,1,-0.04400386847195356,0.949,67.2,B,0.2803532008830022,2.0697091159224486,0.34361095893745225,0.21603260473232394,19,4,0,0.22727272727272727,0.2712765957446808,0.6160648489314665,0.08106116433308769,0.30287398673544585,0.21281216069489686,0.2459605026929982,0.2459016393442623,0.22882781828379137,0.25384615384615383,142,0.27450980392156865,118,True,False,0.6523473033723953,-0.02173678824348091,3.5692307692307694,4.0,65,,,,,,,-0.036773946502354785,20,3.38,1.2,85.1,6.0,6.0,65.0,36.0,0.0,0.0,0.0,15.0,SP,19.0,349.0,66.0,18.4,6.86,3.8,6.96,1.05,18.834921875015244
542303,Marcell Ozuna,R,PIT,7,Merrill Kelly,R,518876.0,823353,AZ @ PIT,3:40 PM,27/07,Scheduled,0.6295240326636921,,,,False,1101110000,estimated,0,0,0.0,0.18862471016670296,0.3077128708200098,0.3108261342640152,0.30160880681525315,0.27464886773497577,20,1,0.02323529411764705,1.013,21.5,F,0.2456246228123114,1.7513758344826067,0.46776978516241063,0.14761454737618726,18,4,0,0.19,0.21323529411764705,0.5130224106602059,0.22652937613567534,0.2604482132041187,0.20743301642178047,0.19686411149825783,0.17721518987341772,0.20155793573515093,0.22857142857142856,153,0.16666666666666666,113,False,False,0.5511954623036188,0.07832857036007324,3.6307692307692307,4.092307692307692,65,,,,,,,-0.16054981457509646,20,5.12,1.48,103.2,8.0,8.0,65.0,41.0,0.0,0.0,0.0,18.0,SP,18.0,451.0,112.0,25.1,5.64,3.56,9.72,1.91,24.721412713805172
672960,Kazuma Okamoto,R,TOR,5,Andrew Alvarez,L,674841.0,822705,TOR @ WSH,3:45 PM,27/07,Scheduled,0.6277326985086437,,,,False,1000000011,estimated,0,0,0.0,0.15157429320801563,0.19739566344298454,0.39536440696564373,0.23591233321501004,0.3562286210383673,20,1,0.0037121212121211944,1.04,33.4,F,0.28632938643702904,2.164470748007196,0.4566940366803683,0.2295281675538486,14,6,0,0.22916666666666666,0.22545454545454546,0.4241119483315393,0.5468245425188375,0.02906350914962325,0.2020033388981636,0.24458483754512636,0.23054755043227665,0.21935483870967742,0.2398190045248869,250,0.20666666666666667,167,True,False,0.598596752296462,0.02913594621218163,3.6732673267326734,4.128712871287129,101,,,,,,,-0.13635232703242278,20,4.22,1.5,53.1,2.0,3.0,55.0,25.0,1.0,0.0,1.0,7.0,RP,14.0,233.0,55.0,16.6,9.28,4.22,9.28,0.34,17.351151777486397
665750,Leody Taveras,L,BAL,4,Keider Montero,R,672456.0,824245,BAL @ DET,3:40 PM,27/07,Scheduled,0.6277265703208731,,,,False,0010111000,estimated,0,0,0.0,0.1605111853065432,0.2808153661626516,0.23585460643845457,0.24556076767245658,0.26712528662764,20,1,0.05883124549091623,1.004,81.7,A,0.26973684210526316,5.353868820699747,0.34339310712372406,0.2195239331606047,20,4,0,0.189873417721519,0.24870466321243523,0.5369881109643329,0.32562747688243066,0.13738441215323646,0.21239837398373984,0.22813688212927757,0.18204488778054864,0.2102510460251046,0.25,166,0.2109375,148,False,False,0.6210088584047433,0.006717711916129798,3.1627906976744184,3.6511627906976742,86,,,,,,,-0.18304394818262462,20,3.14,0.96,106.0,7.0,5.0,78.0,22.0,1.0,0.0,1.0,16.0,SP,22.0,419.0,80.0,19.0,6.62,1.87,6.79,0.85,17.52265613822885
624585,Jorge Soler,R,LAA,4,Tatsuya Imai,R,837227.0,824001,HOU @ LAA,6:38 PM,27/07,Scheduled,0.6241477178490825,,,,False,1100100110,estimated,3,0,0.0,0.131776658473083,0.365709941104967,0.5908973644427147,0.34412690592246264,0.40584899012364173,20,1,-0.018113465481886526,0.979,31.6,F,0.291331546023235,1.5730726814313394,0.43269900301644565,0.2550579355578189,14,5,0,0.21428571428571427,0.19617224880382775,0.47942754919499103,0.4606440071556351,0.05992844364937388,0.21912350597609562,0.23386114494518878,0.1391304347826087,0.21254643004539828,0.23243243243243245,205,0.14814814814814814,131,False,True,0.6362100554601747,-0.012062337611092211,3.6625,4.2,80,,,,,,,-0.18460944382698916,20,5.59,1.47,58.0,6.0,4.0,71.0,36.0,0.0,0.0,0.0,14.0,SP,14.0,258.0,49.0,18.4,11.02,5.59,7.6,1.4,18.76162935724282
677649,Ezequiel Duran,R,TEX,4,George Kirby,R,669923.0,822868,SEA @ TEX,11:35 AM,27/07,Scheduled,0.6239020949581833,,,,False,1001011111,estimated,3,1,0.3333333333333333,0.2611079273221645,0.33925439761433135,0.2549134580154753,0.39094211185771416,0.29493971498628213,20,1,-0.09131593982098646,0.964,54.7,C,0.26914285714285713,4.672665151271259,0.4261689288488572,0.2281184499072948,19,6,0,0.33707865168539325,0.2457627118644068,0.5337528604118993,0.39530892448512583,0.07093821510297482,0.24788732394366197,0.2496954933008526,0.22868217054263565,0.24581673306772908,0.2564102564102564,215,0.2923076923076923,142,False,False,0.6359644325692756,-0.012062337611092322,3.532608695652174,3.880434782608696,92,,,,,,,0.13434391359363115,20,3.57,1.28,116.0,8.0,8.0,104.0,25.0,0.0,0.0,0.0,19.0,SP,19.0,477.0,124.0,25.1,8.07,1.94,9.62,0.85,25.049744849054388
665877,José Fermín,R,STL,8,David Peterson,L,656849.0,823025,CHC @ STL,4:45 PM,27/07,Scheduled,0.6236116431008019,,,,False,0011010010,estimated,3,2,0.6666666666666666,0.18614268180433433,0.2558784147443595,0.3670116716721966,0.19156997607533205,0.12547787070057045,20,1,0.04704850964348334,1.031,31.6,F,0.2653061224489796,1.7778510682481206,0.4323198647791432,0.1672820176792998,20,5,0,0.2711864406779661,0.22413793103448276,0.5299727520435967,0.3480926430517711,0.12193460490463215,0.2706185567010309,0.27197802197802196,0.3219178082191781,0.27682737169517885,0.27058823529411763,92,0.24175824175824176,104,False,False,0.5958142013008062,0.02779744179999566,2.6666666666666665,2.9696969696969697,66,,,,,,,-0.011564143149473282,20,5.97,1.56,89.0,5.0,7.0,74.0,38.0,1.0,0.0,1.0,12.0,SP,20.0,406.0,101.0,20.3,7.48,3.84,10.21,0.91,20.36313801953377
592663,J. T. Realmuto,R,PHI,7,Tyler Phillips,R,663969.0,823839,PHI @ MIA,3:40 PM,27/07,Scheduled,0.6235181749221187,,,,False,1111111111,estimated,3,0,0.0,0.4064829411943678,0.4178181516295755,0.5667274273933979,0.5049360581193263,0.2103926403189308,20,1,-0.004991087344028505,1.0,52.5,C,0.2935206869633099,1.643924946916217,0.3854938045255338,0.1553452833406549,20,5,0,0.23529411764705882,0.23030303030303031,0.3442622950819672,0.41842310694769713,0.2373145979703357,0.23804971319311663,0.18566176470588236,0.20526315789473684,0.22240802675585283,0.25,149,0.21052631578947367,131,False,False,0.6089465207936511,0.014571654128467615,3.3783783783783785,3.7837837837837838,74,,,,,,,0.23571927712976448,20,3.52,1.39,79.1,2.0,5.0,58.0,36.0,2.0,1.0,3.0,10.0,RP,26.0,342.0,74.0,13.2,6.58,4.08,8.39,1.02,16.195174479707354
643289,Mauricio Dubón,R,ATL,5,Zach Thornton,L,804267.0,823597,ATL @ NYM,4:10 PM,27/07,Scheduled,0.6230788546256235,,,,False,0110001111,estimated,0,0,0.0,0.2348332590173953,0.2973407950531678,0.34186752680788823,0.29629545385229555,0.1412368626193442,20,1,0.018884268884268918,0.949,58.7,C,0.2803738317757009,,,,4,5,0,0.27564102564102566,0.25675675675675674,0.8068535825545171,0.16199376947040497,0.03115264797507788,0.27004490057729313,0.2719186785260483,0.21875,0.26497005988023953,0.26046511627906976,231,0.26993865030674846,180,False,True,0.6514625505323987,-0.02838369590677514,3.78,4.11,100,,,,,,,0.07123116104027986,20,1.93,0.86,23.1,1.0,1.0,17.0,6.0,0.0,0.0,0.0,4.0,SP,4.0,87.0,14.0,21.8,6.56,2.31,5.4,0.39,
665862,Jazz Chisholm,L,NYY,6,Noah Schultz,L,702273.0,824570,NYY @ CWS,4:40 PM,27/07,Scheduled,0.6225687889200927,,,,False,1011111010,estimated,0,0,0.0,0.20853519376205729,0.3538893820080156,0.5243714784475237,0.4035001722940309,0.42633220641131236,20,1,-0.003641456582633068,0.968,34.0,F,0.2649746192893401,1.770586448082129,0.40274601049068587,0.1878690209324914,12,5,0,0.21904761904761905,0.22268907563025211,0.683248730964467,0.21421319796954313,0.10253807106598985,0.2065052950075643,0.20595854922279794,0.19672131147540983,0.20512820512820512,0.2159090909090909,198,0.2275449101796407,186,False,True,0.6053683410528167,0.017200447867276036,3.536082474226804,3.9587628865979383,97,,,,,,,0.022196449111580124,20,6.04,1.46,56.2,3.0,7.0,49.0,29.0,0.0,0.0,0.0,12.0,SP,12.0,253.0,54.0,21.1,7.78,4.61,8.58,1.43,21.257056210477344
645277,Ozzie Albies,L,ATL,2,Zach Thornton,L,804267.0,823597,ATL @ NYM,4:10 PM,27/07,Scheduled,0.6200334633599675,,,,False,1100101111,estimated,0,0,0.0,0.22535889720669433,0.26740752135653234,0.23368593173208085,0.32900853762853915,0.29114373250487,20,1,0.08858543417366946,0.949,58.7,C,0.2803738317757009,,,,4,5,0,0.31547619047619047,0.226890756302521,0.8068535825545171,0.16199376947040497,0.03115264797507788,0.2507204610951009,0.2496969696969697,0.23580786026200873,0.2476780185758514,0.26556016597510373,268,0.2606060606060606,184,False,True,0.6381832972292695,-0.018149833869302023,3.9038461538461537,4.346153846153846,104,,,,,,,-0.04486001604775096,20,1.93,0.86,23.1,1.0,1.0,17.0,6.0,0.0,0.0,0.0,4.0,SP,4.0,87.0,14.0,21.8,6.56,2.31,5.4,0.39,
687093,Vaughn Grissom,R,LAA,5,Tatsuya Imai,R,837227.0,824001,HOU @ LAA,6:38 PM,27/07,Scheduled,0.6197587272071653,,,,False,1011111011,estimated,0,0,0.0,0.29799215683786434,0.34930122654727225,0.374803866323232,0.39257501274586537,0.23436155103293863,20,1,-0.03822206848841228,0.979,31.6,F,0.291331546023235,1.5730726814313394,0.43269900301644565,0.2550579355578189,14,5,0,0.2755102040816326,0.23728813559322035,0.47942754919499103,0.4606440071556351,0.05992844364937388,0.23076923076923078,0.22810590631364563,0.24479166666666666,0.23163138231631383,0.2459016393442623,138,0.26595744680851063,106,False,True,0.6239020949581833,-0.004143367751017979,3.4285714285714284,3.873015873015873,63,,,,,,,0.12342795603923425,20,5.59,1.47,58.0,6.0,4.0,71.0,36.0,0.0,0.0,0.0,14.0,SP,14.0,258.0,49.0,18.4,11.02,5.59,7.6,1.4,18.76162935724282
680779,Henry Davis,R,PIT,9,Merrill Kelly,R,518876.0,823353,AZ @ PIT,3:40 PM,27/07,Scheduled,0.6189906091792584,,,,False,0011101011,estimated,0,0,0.0,0.30093163415263074,0.2891964344911396,0.484189595836254,0.3735729618801863,0.2176565875025807,20,1,0.04096638655462187,1.013,21.5,F,0.2456246228123114,1.7513758344826067,0.46776978516241063,0.14761454737618726,18,4,0,0.14285714285714285,0.18382352941176472,0.5130224106602059,0.22652937613567534,0.2604482132041187,0.19055374592833876,0.1407185628742515,0.23846153846153847,0.17840805123513268,0.16161616161616163,111,0.189873417721519,94,False,False,0.5590048448002393,0.059985764379019146,3.016949152542373,3.4745762711864407,59,,,,,,,0.0871715969381678,20,5.12,1.48,103.2,8.0,8.0,65.0,41.0,0.0,0.0,0.0,18.0,SP,18.0,451.0,112.0,25.1,5.64,3.56,9.72,1.91,24.721412713805172
665926,Andrés Giménez,L,TOR,8,Andrew Alvarez,L,674841.0,822705,TOR @ WSH,3:45 PM,27/07,Scheduled,0.6187064495540585,,,,False,1011000001,estimated,0,0,0.0,0.17084186644303634,0.3639049311179018,0.15926479657818646,0.24197619366632228,0.1899920977390639,20,1,0.07215885086607518,1.04,33.4,F,0.28632938643702904,2.164470748007196,0.4566940366803683,0.2295281675538486,14,6,0,0.28888888888888886,0.21673003802281368,0.4241119483315393,0.5468245425188375,0.02906350914962325,0.25084745762711863,0.22648752399232247,0.18243243243243243,0.23353293413173654,0.2625,174,0.1891891891891892,160,False,False,0.5968883322492317,0.021818117304826856,3.2421052631578946,3.5157894736842104,95,,,,,,,-0.09156264622389514,20,4.22,1.5,53.1,2.0,3.0,55.0,25.0,1.0,0.0,1.0,7.0,RP,14.0,233.0,55.0,16.6,9.28,4.22,9.28,0.34,17.351151777486397
669127,Shea Langeliers,R,ATH,3,Payton Tolle,L,801139.0,824977,BOS @ ATH,6:40 PM,27/07,Scheduled,0.6178145986999736,,,,False,0011111111,estimated,0,0,0.0,0.283745650760295,0.4742131907852971,0.6919615418951367,0.5757015359739833,0.4017660033583519,20,2,0.009841269841269817,0.977,81.3,A,0.2823529411764706,3.7763850161003463,0.35463099800389886,0.27427431419242576,16,6,0,0.2698412698412698,0.26,0.8889705882352941,0.07941176470588235,0.03161764705882353,0.21895620875824834,0.21734892787524365,0.2537313432835821,0.22425997425997427,0.2320675105485232,261,0.31654676258992803,156,False,False,0.6356739807118941,-0.0178593820119205,4.043010752688172,4.483870967741935,93,,,,,,,-0.05146328792833683,20,3.31,1.1,89.2,5.0,6.0,96.0,26.0,0.0,0.0,0.0,16.0,SP,16.0,367.0,73.0,22.9,9.64,2.61,7.33,0.9,22.819356670943762
667472,Dane Myers,R,CIN,9,Slade Cecconi,R,677944.0,824490,CLE @ CIN,4:10 PM,27/07,Scheduled,0.6171306980876988,,,,False,0110011010,estimated,0,0,0.0,0.29108544962513955,0.27497920166194256,0.36371906570285045,0.3740856761067638,0.25787942065039265,20,2,0.02941970310391362,1.083,44.6,D,0.26365237815619497,2.6200953619964724,0.4156959126477068,0.18304633631094253,20,4,0,0.25263157894736843,0.28205128205128205,0.7271655863288156,0.2498526812021214,0.022981732469063054,0.23668639053254437,0.256,0.23076923076923078,0.24141749723145073,0.2830188679245283,64,0.24691358024691357,93,False,False,0.5573227113257833,0.059807986761915566,2.2333333333333334,2.6166666666666667,60,,,,,,,0.028594825487840123,20,4.6,1.45,103.2,4.0,7.0,82.0,34.0,0.0,0.0,0.0,20.0,SP,20.0,455.0,116.0,22.8,7.12,2.95,10.07,1.3,22.793051610783674
646240,Rafael Devers,L,SF,5,Brandon Sproat,R,687075.0,823195,MIL @ SF,6:45 PM,27/07,Scheduled,0.6119007761319386,-138.0,150.0,58.0,False,0001010111,estimated,0,0,0.0,0.298295469879307,0.34579190239523405,0.48045106231470125,0.3566692323441378,0.20739589895857902,20,1,0.06621160409556315,0.994,44.2,D,0.2724358974358974,2.1779292455416823,0.41893980581394963,0.2498702450542896,19,5,0,0.2,0.26621160409556316,0.7156862745098039,0.20392156862745098,0.0803921568627451,0.23073217726396916,0.22162162162162163,0.2757009345794392,0.23780487804878048,0.23404255319148937,259,0.2721518987341772,179,False,False,0.635280531957001,-0.023379755825062354,3.8155339805825244,4.252427184466019,103,,,,,,,0.0717079591407606,20,5.09,1.38,86.2,3.0,5.0,91.0,43.0,0.0,0.0,0.0,17.0,SP,19.0,373.0,77.0,19.6,9.45,4.47,8.0,1.66,19.813999792104983
