batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,b_hit_rate,b_xba,b_hardhit,b_n_games,b_days_rest,platoon_adv,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_n_games,p_days_rest,is_opener
672724,Oswald Peraza,R,LAA,7,Trey Gibson,R,694346,824018,BAL @ LAA,1:07 PM,24/06,Final,0.6342330135953126,,,,False,11100,live,0,0,0.0,0.18971959708495317,0.327254226411088,0.43567304578970345,20,1,0,0.975,34.9,F,0.27789473684210525,1.243684110198587,0.41962768531040756,6,5,0
683737,Michael Busch,L,CHC,5,Sean Manaea,L,640455,823611,CHC @ NYM,4:10 PM,24/06,Final,0.6332888262776164,,,,False,01110,live,1,0,0.0,0.22404993910943183,0.3093776169466003,0.44730354494679003,20,1,0,0.935,54.8,C,0.2837696335078534,3.3379678625663693,0.44394897096913893,16,6,0
514888,José Altuve,R,HOU,1,Trey Yesavage,R,702056,822798,HOU @ TOR,4:07 PM,24/06,Final,0.6322898232860698,-169,127,,False,11011,live,0,0,0.0,0.23529166224573847,0.3230018233973434,0.29644574599871804,20,1,0,0.985,67.3,B,0.28312570781426954,2.0368867328733824,0.3654498482534385,10,6,0
665052,Griffin Conine,L,MIA,5,Jacob Degrom,R,594798,823850,TEX @ MIA,9:10 AM,24/06,Final,0.6322898232860698,-129,-103,,True,01000,live,0,0,0.0,0.17728782452342692,0.3992821299885631,0.40925740966384955,12,2,1,1.035,66.9,B,0.3075780089153046,5.58615768658487,0.4311511859885629,15,5,0
696135,Kahlil Watson,L,CLE,6,Erick Fedde,R,607200,824583,CLE @ CWS,11:10 AM,24/06,Final,0.6321952889950532,-147,111,,True,00011,live,0,0,0.0,0.28356151955773834,0.32506507045684646,0.6289769127775897,6,1,1,0.98,47.2,D,0.2473469387755102,1.9573349475283228,0.3719106774452498,15,5,0
686797,Brooks Lee,L,MIN,7,Shohei Ohtani,R,660271,823691,LAD @ MIN,4:40 PM,24/06,Final,0.6317074477915258,-137,103,,True,01001,live,0,0,0.0,0.19366084996015245,0.2719932749004241,0.3268512333287432,20,1,1,1.025,88.2,A,0.31338028169014087,3.456057607430827,0.35705158580236923,12,7,0
666018,Jonathan Aranda,L,TB,5,Noah Cameron,L,702070,822965,KC @ TB,3:40 PM,24/06,Final,0.6310896754275237,-198,148,,True,11111,live,0,0,0.0,0.27812249629074215,0.3270966921022025,0.3501951122944411,20,1,0,0.955,66.3,B,0.2752585521081941,4.156270473927872,0.3780459164994765,14,6,0
696030,Alejandro Osuna,L,TEX,7,Eury Pérez,R,691587,823850,TEX @ MIA,9:10 AM,24/06,Final,0.6292741711332658,-115,-116,,True,01011,live,0,0,0.0,0.24262937626574127,0.3233733155368322,0.2851700071805685,20,1,1,1.035,55.2,C,0.27631578947368424,3.0047345755298283,0.3787334389346216,12,28,0
592626,Joc Pederson,L,TEX,1,Eury Pérez,R,691587,823850,TEX @ MIA,9:10 AM,24/06,Final,0.6288680686756779,-142,107,,True,00011,live,0,0,0.0,0.21989848254171415,0.3330369783522021,0.5324830831905152,20,1,1,1.035,55.2,C,0.27631578947368424,3.0047345755298283,0.3787334389346216,12,28,0
664954,Brett Sullivan,L,COL,7,Ranger Suarez,L,624133,824341,BOS @ COL,12:10 PM,24/06,Final,0.6276950098589938,,,,False,01000,live,0,0,0.0,0.18131539837877536,0.2876775077801829,0.27771177336595254,20,3,0,1.165,71.6,B,0.27712854757929883,3.0373770532253577,0.31495275665079464,14,5,0
699393,Pedro Ramírez,L,CHC,7,Nolan Mclean,R,690997,823613,CHC @ NYM,10:10 AM,24/06,Final,0.626497220258905,,,,True,01010,live,0,0,0.0,0.31050320531435144,0.31072513844518507,0.4162970722251803,15,4,1,0.935,72.7,B,0.30142857142857143,2.6948539047355506,0.36404550752933607,15,7,0
664040,Brandon Lowe,L,PIT,2,Bryan Woo,R,693433,823367,SEA @ PIT,3:40 PM,24/06,Final,0.626497220258905,-223,166,,True,11111,live,0,0,0.0,0.2600508577118402,0.35689209572073777,0.5580105085777095,20,1,1,1.01,63.2,C,0.27153846153846156,6.2646377797369786,0.429944650873064,15,6,0
660271,Shohei Ohtani,L,LAD,1,Joe Ryan,R,657746,823691,LAD @ MIN,4:40 PM,24/06,Final,0.6263004157501638,,,,True,01110,live,0,0,0.0,0.28379080884236496,0.44251672955855775,0.6071921525960445,20,1,1,1.025,74.6,B,0.30734966592427615,4.144251610036879,0.44014374080389373,15,6,0
673962,Josh Jung,R,TEX,3,Eury Pérez,R,691587,823850,TEX @ MIA,9:10 AM,24/06,Final,0.6261143982670211,-230,170,,False,11100,live,0,0,0.0,0.25859717273799293,0.3247206479477692,0.5551267270368765,20,1,0,1.035,55.2,C,0.27631578947368424,3.0047345755298283,0.3787334389346216,12,28,0
695506,Jac Caglianone,L,KC,3,Griffin Jax,R,643377,822965,KC @ TB,3:40 PM,24/06,Final,0.625759638060495,-150,113,,False,11101,live,0,0,0.0,0.35265789306316153,0.5286764249959037,0.605332630956882,20,1,1,0.955,46.9,D,0.3024193548387097,2.7726898873233266,0.4444199716763514,20,5,0
694671,Wyatt Langford,R,TEX,2,Eury Pérez,R,691587,823850,TEX @ MIA,9:10 AM,24/06,Final,0.6242330273004949,-183,137,,True,11101,live,0,0,0.0,0.2982274341970222,0.30111530551540416,0.34821841215466043,20,1,0,1.035,55.2,C,0.27631578947368424,3.0047345755298283,0.3787334389346216,12,28,0
676609,José Caballero,R,NYY,7,Tarik Skubal,L,669373,824259,NYY @ DET,3:40 PM,24/06,Final,0.6239255398350632,-130,-102,,False,10101,live,0,0,0.0,0.2307293962471629,0.34588732262148036,0.1813941570723982,20,1,1,1.0,63.0,C,0.30949105914718017,6.5222475653200105,0.4177762980272776,8,5,0
621566,Matt Olson,L,ATL,4,Jp Sears,R,676664,823284,ATL @ SD,5:40 PM,24/06,Final,0.6236051700527381,-193,144,,True,01010,live,0,0,0.0,0.23346712553255403,0.2699272754520798,0.41610124113363034,20,1,1,0.955,,,,,,0,0,0
682626,Francisco Álvarez,R,NYM,5,Javier Assad,R,665871,823613,CHC @ NYM,10:10 AM,24/06,Final,0.6221100355408052,,,,True,11101,live,0,0,0.0,0.3217140714196465,0.40083357198124775,0.4575564805750326,20,1,0,0.935,56.1,C,0.23238380809595202,3.475232498137665,0.4350064149228914,11,7,0
656305,Matt Chapman,R,SF,1,Gage Jump,L,695611,823208,ATH @ SF,6:45 PM,24/06,Final,0.6211062536789125,-161,121,,False,00001,live,0,0,0.0,0.21880940941389715,0.33458667795551394,0.47955155460768695,20,1,1,1.005,76.5,B,0.28159645232815966,2.8828825956903326,0.29272891263134476,5,6,0
668901,Mark Vientos,R,NYM,4,Javier Assad,R,665871,823613,CHC @ NYM,10:10 AM,24/06,Final,0.6205408526268466,,,,True,11010,live,0,0,0.0,0.17271660553350776,0.3154860508563231,0.3711875455937497,20,1,0,0.935,56.1,C,0.23238380809595202,3.475232498137665,0.4350064149228914,11,7,0
669065,Kyle Stowers,L,MIA,3,Jacob Degrom,R,594798,823850,TEX @ MIA,9:10 AM,24/06,Final,0.6202734322183435,-147,111,,True,00111,live,0,0,0.0,0.22821554552996592,0.3553101455150562,0.5994505806575595,20,1,1,1.035,66.9,B,0.3075780089153046,5.58615768658487,0.4311511859885629,15,5,0
700250,Ben Rice,L,NYY,2,Tarik Skubal,L,669373,824259,NYY @ DET,3:40 PM,24/06,Final,0.6188151037532591,-194,145,,True,10100,live,0,0,0.0,0.23821428429777097,0.30918594867488924,0.31992154438728415,20,1,0,1.0,63.0,C,0.30949105914718017,6.5222475653200105,0.4177762980272776,8,5,0
810938,Ben Williamson,R,TB,6,Noah Cameron,L,702070,822965,KC @ TB,3:40 PM,24/06,Final,0.6188151037532591,-172,129,,False,00010,live,0,0,0.0,0.18499697081570848,0.3131066201505167,0.2671356994573201,20,2,1,0.955,66.3,B,0.2752585521081941,4.156270473927872,0.3780459164994765,14,6,0
701538,Jackson Merrill,L,SD,5,Martín Pérez,L,527048,823284,ATL @ SD,5:40 PM,24/06,Final,0.6180742813682509,-174,130,,False,01101,live,0,0,0.0,0.23145400038216438,0.2940417639361182,0.46018557227602663,20,1,0,0.955,88.1,A,0.2875,3.7613094513604204,0.32476500201771175,15,5,0
676694,Jake Meyers,R,HOU,5,Trey Yesavage,R,702056,822798,HOU @ TOR,4:07 PM,24/06,Final,0.6173369788785338,-140,105,,False,10100,live,0,0,0.0,0.15676895692351012,0.19302752206260176,0.19262989288366608,20,2,0,0.985,67.3,B,0.28312570781426954,2.0368867328733824,0.3654498482534385,10,6,0
656413,Stuart Fairchild,R,CLE,5,Erick Fedde,R,607200,824583,CLE @ CWS,11:10 AM,24/06,Final,0.616477857474104,,,,False,00000,live,0,0,0.0,0.14228808855353775,,,12,1,0,0.98,47.2,D,0.2473469387755102,1.9573349475283228,0.3719106774452498,15,5,0
678554,Curtis Mead,R,WSH,7,Aaron Nola,R,605400,822719,PHI @ WSH,3:45 PM,24/06,Final,0.6162895379494723,-216,161,,True,01010,live,0,0,0.0,0.1386407340189721,0.30907511985989783,0.36851310608987714,20,1,0,1.045,61.5,C,0.2984409799554566,3.086438440362607,0.3933005850175561,15,6,0
664023,Ian Happ,L,CHC,3,Sean Manaea,L,640455,823611,CHC @ NYM,4:10 PM,24/06,Final,0.6162895379494723,,,,False,11111,live,1,0,0.0,0.2193220037626849,0.28299714554069566,0.4009933675312812,20,1,0,0.935,54.8,C,0.2837696335078534,3.3379678625663693,0.44394897096913893,16,6,0
665750,Leody Taveras,L,BAL,3,José Soriano,R,667755,824018,BAL @ LAA,1:07 PM,24/06,Final,0.6162895379494723,-168,126,,False,01111,live,0,0,0.0,0.2588204207052551,0.3222865158574726,0.41680828935126973,20,1,1,0.975,55.5,C,0.3046495489243581,1.927563769703153,0.385799843868377,15,5,0
655316,Andruw Monasterio,R,BOS,7,Kyle Freeland,L,607536,824341,BOS @ COL,12:10 PM,24/06,Final,0.614436274625563,,,,True,10000,live,0,0,0.0,0.1431367116085223,0.2378409363017974,0.2152234348412915,20,1,1,1.165,42.0,D,0.27029438001784123,3.7920125212210154,0.44635390517374723,13,5,0
669004,Mj Melendez,L,NYM,8,Javier Assad,R,665871,823613,CHC @ NYM,10:10 AM,24/06,Final,0.6134522269609869,,,,False,00000,live,3,2,0.6666666666666666,0.09795403311668771,0.30561924448828276,0.47263300498320776,20,1,1,0.935,56.1,C,0.23238380809595202,3.475232498137665,0.4350064149228914,11,7,0
665923,Esteury Ruiz,R,MIA,7,Jacob Degrom,R,594798,823850,TEX @ MIA,9:10 AM,24/06,Final,0.6112353133873937,,,,False,11001,live,0,0,0.0,0.36017442519563914,0.37670071179367276,0.3870369239601186,20,3,0,1.035,66.9,B,0.3075780089153046,5.58615768658487,0.4311511859885629,15,5,0
687282,Gabriel Rincones Jr.,L,PHI,7,Carson Palmquist,R,687223,822719,PHI @ WSH,3:45 PM,24/06,Final,0.6101304505199273,-164,123,,True,00101,live,0,0,0.0,0.2528691102498408,0.12914986784550528,0.34039972289750337,7,1,1,1.045,,,,,,0,0,0
609280,Miguel Andújar,R,SD,6,Martín Pérez,L,527048,823284,ATL @ SD,5:40 PM,24/06,Final,0.6101144425429141,-197,147,,False,00000,live,0,0,0.0,0.09798735287180677,0.1840404654755046,0.19574146485259206,20,1,1,0.955,88.1,A,0.2875,3.7613094513604204,0.32476500201771175,15,5,0
694212,Samuel Basallo,L,BAL,5,José Soriano,R,667755,824018,BAL @ LAA,1:07 PM,24/06,Final,0.6080470540932451,-183,137,,True,00110,live,0,0,0.0,0.17875679200925026,0.2724104332740143,0.3054947588036952,20,1,1,0.975,55.5,C,0.3046495489243581,1.927563769703153,0.385799843868377,15,5,0
694249,Cole Carrigg,L,COL,5,Ranger Suarez,L,624133,824341,BOS @ COL,12:10 PM,24/06,Final,0.6078475184454817,-229,170,,True,01111,live,0,0,0.0,0.27320489026908495,0.3174498102139966,0.3413396204832017,13,2,0,1.165,71.6,B,0.27712854757929883,3.0373770532253577,0.31495275665079464,14,5,0
691019,Kyle Teel,L,CWS,4,Tanner Bibee,R,676440,824583,CLE @ CWS,11:10 AM,24/06,Final,0.6068634707809054,-152,114,,True,0,live,0,0,0.0,,,,1,2,1,0.98,53.2,C,0.29094988780852654,2.978536961259004,0.4522119312253708,15,5,0
677649,Ezequiel Duran,R,TEX,6,Eury Pérez,R,691587,823850,TEX @ MIA,9:10 AM,24/06,Final,0.6055214882894583,-163,122,,False,10011,live,0,0,0.0,0.2044919581835949,0.3026380809015957,0.3243418069300065,20,1,0,1.035,55.2,C,0.27631578947368424,3.0047345755298283,0.3787334389346216,12,28,0
682985,Riley Greene,L,DET,4,Ryan Weathers,L,677960,824259,NYY @ DET,3:40 PM,24/06,Final,0.6053137347904871,-167,126,,True,00110,live,0,0,0.0,0.22057477490779193,0.33434585943728834,0.5017565093726404,20,1,0,1.0,73.8,B,0.3139083139083139,3.9728273292882963,0.4146208819511279,14,6,0
656577,Alex Jackson,R,MIN,5,Shohei Ohtani,R,660271,823691,LAD @ MIN,4:40 PM,24/06,Final,0.6051833905252268,,,,False,00011,live,0,0,0.0,0.3028709398891919,0.2625962391636202,0.3967981356466621,13,3,0,1.025,88.2,A,0.31338028169014087,3.456057607430827,0.35705158580236923,12,7,0
695657,Colson Montgomery,L,CWS,5,Tanner Bibee,R,676440,824583,CLE @ CWS,11:10 AM,24/06,Final,0.604572320855252,-153,115,,True,00001,live,0,0,0.0,0.18557079659652242,0.3436405840596931,0.5044764912575842,20,1,1,0.98,53.2,C,0.29094988780852654,2.978536961259004,0.4522119312253708,15,5,0
676914,Davis Schneider,R,TOR,7,Mike Burrows,R,681347,822798,HOU @ TOR,4:07 PM,24/06,Final,0.604572320855252,,,,False,11100,live,0,0,0.0,0.16992026501282417,0.23374744582178164,0.5654696049162479,20,1,0,0.985,41.9,D,0.26477359938603223,2.3868438214508427,0.38797622571278667,15,5,0
663586,Austin Riley,R,ATL,5,Jp Sears,R,676664,823284,ATL @ SD,5:40 PM,24/06,Final,0.604572320855252,-176,132,,False,10110,live,0,0,0.0,0.23170038350265462,0.29552515050599776,0.5048163457069476,20,1,0,0.955,,,,,,0,0,0
592663,J. T. Realmuto,R,PHI,6,Carson Palmquist,R,687223,822719,PHI @ WSH,3:45 PM,24/06,Final,0.604572320855252,,,,False,00101,live,0,0,0.0,0.17411941353833185,0.35538978467465754,0.3283966959292883,20,1,0,1.045,,,,,,0,0,0
656811,Ryan O'Hearn,L,PIT,5,Bryan Woo,R,693433,823367,SEA @ PIT,3:40 PM,24/06,Final,0.6043482342492222,-208,155,,True,10001,live,0,0,0.0,0.21523017462733907,0.3000207515074953,0.45796128842559997,20,1,1,1.01,63.2,C,0.27153846153846156,6.2646377797369786,0.429944650873064,15,6,0
665862,Jazz Chisholm,L,NYY,6,Tarik Skubal,L,669373,824259,NYY @ DET,3:40 PM,24/06,Final,0.6043482342492222,-150,113,,False,10111,live,0,0,0.0,0.2041255456902024,0.3334210492767173,0.48802850742551124,20,1,0,1.0,63.0,C,0.30949105914718017,6.5222475653200105,0.4177762980272776,8,5,0
671732,Lawrence Butler,L,ATH,7,Tyler Mahle,R,641816,823208,ATH @ SF,6:45 PM,24/06,Final,0.6036887662059309,-141,106,,False,01100,live,0,0,0.0,0.25550292108314937,0.37917553243387164,0.43046193365828045,20,1,1,1.005,55.5,C,0.2781799379524302,2.4643903776138045,0.3703496417261045,11,29,0
678489,Jorge Barrosa,L,AZ,6,Matthew Liberatore,L,669461,823041,AZ @ STL,4:45 PM,24/06,Final,0.6030031379412932,,,,False,10010,live,0,0,0.0,0.11609836017398482,0.1869743653934409,0.33636519183941566,20,3,0,1.035,31.3,F,0.27217391304347827,2.8539683461161713,0.4652872878082274,14,6,0
695257,Billy Cook,R,PIT,3,Bryan Woo,R,693433,823367,SEA @ PIT,3:40 PM,24/06,Final,0.6013952706636466,,,,False,00000,live,0,0,0.0,0.17812200461175068,0.240901421812699,0.1720724264779145,13,3,0,1.01,63.2,C,0.27153846153846156,6.2646377797369786,0.429944650873064,15,6,0
668715,Spencer Steer,R,CIN,5,Shane Drohan,L,675660,824500,MIL @ CIN,4:10 PM,24/06,Final,0.5997560450937338,-177,133,,True,00110,live,0,0,0.0,0.12540281015744617,0.2785738308566751,0.45247782267205694,20,2,1,1.0,89.2,A,0.29506008010680906,4.29272784830072,0.3454523957126297,15,6,0
805300,Jakob Marsee,L,MIA,6,Jacob Degrom,R,594798,823850,TEX @ MIA,9:10 AM,24/06,Final,0.5966397230101034,-156,117,,False,11000,live,0,0,0.0,0.22548965795051779,0.3541274593531894,0.2552274225509017,20,1,1,1.035,66.9,B,0.3075780089153046,5.58615768658487,0.4311511859885629,15,5,0
701358,Cam Smith,R,HOU,7,Trey Yesavage,R,702056,822798,HOU @ TOR,4:07 PM,24/06,Final,0.5966397230101034,-142,107,,False,11001,live,0,0,0.0,0.22109420098147167,0.33361565357893647,0.49789554920556495,20,1,0,0.985,67.3,B,0.28312570781426954,2.0368867328733824,0.3654498482534385,10,6,0
686555,Isaac Collins,L,KC,6,Griffin Jax,R,643377,822965,KC @ TB,3:40 PM,24/06,Final,0.5966397230101034,-115,-115,,True,11110,live,0,0,0.0,0.23898245887043817,0.3356348076048051,0.4226691174489574,20,2,1,0.955,46.9,D,0.3024193548387097,2.7726898873233266,0.4444199716763514,20,5,0
682997,Tyler Callihan,L,PIT,7,Bryan Woo,R,693433,823367,SEA @ PIT,3:40 PM,24/06,Final,0.595111526015811,,,,True,00010,live,0,0,0.0,0.23367397583811056,0.3115749933479237,0.31429357772234007,16,1,1,1.01,63.2,C,0.27153846153846156,6.2646377797369786,0.429944650873064,15,6,0
663457,Lars Nootbaar,L,STL,7,Mitch Bratt,R,683352,823041,AZ @ STL,4:45 PM,24/06,Final,0.5945723345604343,,,,True,11101,live,0,0,0.0,0.36278908353926165,0.40857510428445576,0.6269416443699083,16,1,1,1.035,,,,,,0,0,0
669743,Alex Call,R,LAD,6,Joe Ryan,R,657746,823691,LAD @ MIN,4:40 PM,24/06,Final,0.5945723345604343,-153,115,,False,10011,live,0,0,0.0,0.24851947841732794,0.25814424052326407,0.19234238956844116,20,1,0,1.025,74.6,B,0.30734966592427615,4.144251610036879,0.44014374080389373,15,6,0
669394,Jake Burger,R,TEX,5,Eury Pérez,R,691587,823850,TEX @ MIA,9:10 AM,24/06,Final,0.5935801845892085,-175,132,,True,11110,live,0,0,0.0,0.2903687904136809,0.4102297750955568,0.5023318294779576,20,2,0,1.035,55.2,C,0.27631578947368424,3.0047345755298283,0.3787334389346216,12,28,0
668723,Ryan Vilade,R,TB,4,Noah Cameron,L,702070,822965,KC @ TB,3:40 PM,24/06,Final,0.5933724310902372,-137,103,,False,10011,live,0,0,0.0,0.24485596738749899,0.35906238093304693,0.46801954926812595,20,2,1,0.955,66.3,B,0.2752585521081941,4.156270473927872,0.3780459164994765,14,6,0
691458,Blaze Jordan,R,STL,8,Mitch Bratt,R,683352,823041,AZ @ STL,4:45 PM,24/06,Final,0.593198937950445,-204,152,,True,11100,live,0,0,0.0,0.1880337316279271,0.2080993474842736,0.38356546324949026,11,1,0,1.035,,,,,,0,0,0
543760,Marcus Semien,R,NYM,7,Javier Assad,R,665871,823613,CHC @ NYM,10:10 AM,24/06,Final,0.5920467687566475,,,,True,11000,live,4,1,0.25,0.19764557613954023,0.3257738462183366,0.28804718341639624,20,1,0,0.935,56.1,C,0.23238380809595202,3.475232498137665,0.4350064149228914,11,7,0
679529,Spencer Torkelson,R,DET,5,Ryan Weathers,L,677960,824259,NYY @ DET,3:40 PM,24/06,Final,0.5919209556454731,-164,123,,True,01110,live,0,0,0.0,0.21998993358588576,0.32615890181752855,0.4157099276025328,20,1,1,1.0,73.8,B,0.3139083139083139,3.9728273292882963,0.4146208819511279,14,6,0
676572,Eric Wagaman,R,NYM,6,Javier Assad,R,665871,823613,CHC @ NYM,10:10 AM,24/06,Final,0.5919164244913873,,,,True,11000,live,0,0,0.0,0.2387082756294814,0.344695997620841,0.46664370968335717,10,1,0,0.935,56.1,C,0.23238380809595202,3.475232498137665,0.4350064149228914,11,7,0
673548,Seiya Suzuki,R,CHC,4,Nolan Mclean,R,690997,823613,CHC @ NYM,10:10 AM,24/06,Final,0.5917086709924161,,,,False,11111,live,0,0,0.0,0.3936336190327295,0.49095474771799813,0.38437030361688984,20,1,0,0.935,72.7,B,0.30142857142857143,2.6948539047355506,0.36404550752933607,15,7,0
682848,Endy Rodríguez,L,PIT,6,Bryan Woo,R,693433,823367,SEA @ PIT,3:40 PM,24/06,Final,0.5917086709924161,,,,True,10011,live,0,0,0.0,0.19595810019572052,0.3707102423926065,0.4050574051745386,20,1,1,1.01,63.2,C,0.27153846153846156,6.2646377797369786,0.429944650873064,15,6,0
805367,Chase Meidroth,R,CWS,6,Tanner Bibee,R,676440,824583,CLE @ CWS,11:10 AM,24/06,Final,0.5916451710119853,-178,133,,True,01010,live,0,0,0.0,0.24464859179496418,0.29072957959376955,0.2955579731121884,20,1,0,0.98,53.2,C,0.29094988780852654,2.978536961259004,0.4522119312253708,15,5,0
545121,Ildemaro Vargas,L,AZ,8,Matthew Liberatore,L,669461,823041,AZ @ STL,4:45 PM,24/06,Final,0.5910894990157914,-207,154,,True,01100,live,0,0,0.0,0.08098575008939506,0.2572289471923777,0.3032839998807387,20,2,0,1.035,31.3,F,0.27217391304347827,2.8539683461161713,0.4652872878082274,14,6,0
624413,Pete Alonso,R,BAL,4,José Soriano,R,667755,824018,BAL @ LAA,1:07 PM,24/06,Final,0.5901054513512153,-242,179,,True,10110,live,0,0,0.0,0.2621131409802931,0.41550773913374645,0.4519418933864937,20,1,0,0.975,55.5,C,0.3046495489243581,1.927563769703153,0.385799843868377,15,5,0
701162,Ben Malgeri,R,DET,7,Ryan Weathers,L,677960,824259,NYY @ DET,3:40 PM,24/06,Final,0.5885362684372565,,,,False,1,live,0,0,0.0,,,,1,1,1,1.0,73.8,B,0.3139083139083139,3.9728273292882963,0.4146208819511279,14,6,0
593428,Xander Bogaerts,R,SD,4,Martín Pérez,L,527048,823284,ATL @ SD,5:40 PM,24/06,Final,0.5867280839876994,-198,148,,True,01100,live,0,0,0.0,0.16370064997777217,0.22773798249984067,0.3557963482356133,20,1,1,0.955,88.1,A,0.2875,3.7613094513604204,0.32476500201771175,15,5,0
642201,Eli White,R,ATL,6,Jp Sears,R,676664,823284,ATL @ SD,5:40 PM,24/06,Final,0.584908652533791,-115,-115,,False,10101,live,0,0,0.0,0.2194269788279032,0.29357421208117057,0.29816907023466466,20,1,0,0.955,,,,,,0,0,0
668904,Royce Lewis,R,MIN,6,Shohei Ohtani,R,660271,823691,LAD @ MIN,4:40 PM,24/06,Final,0.5821728535060666,-122,-109,,True,11111,live,0,0,0.0,0.2534716693020608,0.3196156492295981,0.4160957753430061,20,1,0,1.025,88.2,A,0.31338028169014087,3.456057607430827,0.35705158580236923,12,7,0
657041,Lane Thomas,R,KC,7,Griffin Jax,R,643377,822965,KC @ TB,3:40 PM,24/06,Final,0.5805090934082456,-121,-110,,False,11110,live,0,0,0.0,0.2305070173528229,0.3793973969748569,0.4250281882943065,20,1,0,0.955,46.9,D,0.3024193548387097,2.7726898873233266,0.4444199716763514,20,5,0
701678,Hao-Yu Lee,R,DET,6,Ryan Weathers,L,677960,824259,NYY @ DET,3:40 PM,24/06,Final,0.5801054650563976,-122,-108,,True,10111,live,0,0,0.0,0.2911370056680602,0.3543426219068304,0.2782365065999312,20,1,1,1.0,73.8,B,0.3139083139083139,3.9728273292882963,0.4146208819511279,14,6,0
608348,Carson Kelly,R,CHC,7,Sean Manaea,L,640455,823611,CHC @ NYM,4:10 PM,24/06,Final,0.5801054650563976,,,,True,00111,live,1,1,1.0,0.27880192741485804,0.2732645895405322,0.31868766070406745,20,1,1,0.935,54.8,C,0.2837696335078534,3.3379678625663693,0.44394897096913893,16,6,0
681297,Colton Cowser,L,BAL,6,José Soriano,R,667755,824018,BAL @ LAA,1:07 PM,24/06,Final,0.5801054650563976,-134,101,,True,11100,live,0,0,0.0,0.20819268598857538,0.3013643318392804,0.39745558572600437,20,1,1,0.975,55.5,C,0.3046495489243581,1.927563769703153,0.385799843868377,15,5,0
663698,Joey Bart,R,ATL,7,Jp Sears,R,676664,823284,ATL @ SD,5:40 PM,24/06,Final,0.5799749684365306,,,,True,10100,live,0,0,0.0,0.22187710728290666,0.30224251066765667,0.3933550168364428,20,3,0,0.955,,,,,,0,0,0
694374,Tim Tawa,R,AZ,7,Matthew Liberatore,L,669461,823041,AZ @ STL,4:45 PM,24/06,Final,0.578872586410613,,,,False,10001,live,0,0,0.0,0.17223931507646062,0.31553115772610657,0.2744983648307624,20,2,1,1.035,31.3,F,0.27217391304347827,2.8539683461161713,0.4652872878082274,14,6,0
657136,Connor Wong,R,BOS,8,Kyle Freeland,L,607536,824341,BOS @ COL,12:10 PM,24/06,Final,0.5785599289183467,,,,True,10001,live,0,0,0.0,0.23852087402727876,0.3932524530581827,0.3793112381671156,20,1,1,1.165,42.0,D,0.27029438001784123,3.7920125212210154,0.44635390517374723,13,5,0
702616,Jackson Holliday,L,BAL,7,José Soriano,R,667755,824018,BAL @ LAA,1:07 PM,24/06,Final,0.5769984603142212,,,,False,01110,live,0,0,0.0,0.18335584229486712,0.3402101537067686,0.451559184893674,20,4,1,0.975,55.5,C,0.3046495489243581,1.927563769703153,0.385799843868377,15,5,0
669392,Samad Taylor,R,SD,2,Martín Pérez,L,527048,823284,ATL @ SD,5:40 PM,24/06,Final,0.5743065194103915,-165,124,,True,11101,live,0,0,0.0,0.3555688543759837,0.3995012477557814,0.3340716860740293,15,1,1,0.955,88.1,A,0.2875,3.7613094513604204,0.32476500201771175,15,5,0
670042,Luke Raley,L,SEA,7,Braxton Ashcraft,R,677952,823367,SEA @ PIT,3:40 PM,24/06,Final,0.5743065194103915,-115,-115,,False,10001,live,0,0,0.0,0.14219424044456197,0.33389819920587765,0.45777593790296484,20,1,1,1.01,81.8,A,0.30844645550527905,4.622221541902185,0.3859313993331801,15,7,0
701398,Sal Stewart,R,CIN,4,Shane Drohan,L,675660,824500,MIL @ CIN,4:10 PM,24/06,Final,0.5710395396713696,-228,169,,True,01100,live,0,0,0.0,0.2016041993028157,0.32028946634086397,0.46342584888431904,20,1,1,1.0,89.2,A,0.29506008010680906,4.29272784830072,0.3454523957126297,15,6,0
682829,Elly De La Cruz,L,CIN,2,Shane Drohan,L,675660,824500,MIL @ CIN,4:10 PM,24/06,Final,0.5710395396713696,-216,161,,True,00110,live,0,0,0.0,0.27354924935516367,0.40501505970874735,0.6037850091233941,20,1,0,1.0,89.2,A,0.29506008010680906,4.29272784830072,0.3454523957126297,15,6,0
695731,Braden Montgomery,L,CWS,7,Tanner Bibee,R,676440,824583,CLE @ CWS,11:10 AM,24/06,Final,0.5668467298229668,-149,112,,True,01110,live,0,0,0.0,0.23092828440391344,0.3337606545460473,0.28344244527644374,13,1,1,0.98,53.2,C,0.29094988780852654,2.978536961259004,0.4522119312253708,15,5,0
668901,Mark Vientos,R,NYM,4,Shota Imanaga,L,684007,823611,CHC @ NYM,4:10 PM,24/06,Final,0.5653792956697522,,,,True,11010,live,0,0,0.0,0.17271660553350776,0.3154860508563231,0.3711875455937497,20,1,1,0.935,80.1,A,0.29451038575667654,3.723167099833216,0.3673002546921191,15,9,0
