batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,b_hit_rate,b_xba,b_hardhit,b_babip,b_n_games,b_days_rest,split_diff,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_n_games,p_days_rest,is_opener,b_hit_rate_vs_L,b_hit_rate_vs_R,p_use_fb,p_use_bb,p_use_os,b_hr_vs_fb,b_hr_vs_bb,b_hr_vs_os,b_hr_overall,b_hit_rate_vs_sp,b_pa_vs_sp,b_hit_rate_vs_rp,b_pa_vs_rp,b_is_rookie,p_is_rookie,base_p_hit,matchup_delta,b_avg_ab,b_avg_pa,b_games_played,p_multihit,base_p_multihit,p_multihit_matchup_delta,p_hrRbi,base_p_hrRbi,p_hrRbi_matchup_delta,b_quality_first3,b_n_games_first3,lean_tag
682829,Elly De La Cruz,L,CIN,1,Tomoyuki Sugano,R,608372.0,824331,CIN @ COL,12:10 PM,18/07,Pre-Game,0.8021604938271606,-355.0,376.0,78.0,False,1100101111,live,2,2,1.0,0.33652855378667756,0.3912586352644652,0.5622366219443945,0.40431734170252226,20,1,-0.062447257383966226,1.148,28.1,F,0.23499638467100506,2.1183315164586354,0.43720956499227676,16,22,0,0.3291139240506329,0.26666666666666666,0.5094202898550725,0.28840579710144926,0.20217391304347826,0.25727069351230425,0.25365853658536586,0.2591362126245847,0.257411424439624,0.2727272727272727,216,0.3018867924528302,126,False,False,0.6608902572813043,0.14127023654585624,4.0,4.5,76,0.407718895863512,0.2614874756039716,0.1462314202595404,0.7386991869918699,0.5341151556536955,0.20458403133817438,0.04664420152225402,20,STRONG
701398,Sal Stewart,R,CIN,2,Tomoyuki Sugano,R,608372.0,824331,CIN @ COL,12:10 PM,18/07,Pre-Game,0.7714653076088491,,,,False,0111101111,live,0,0,0.0,0.28506877995300633,0.29509352187378024,0.4011861422097894,0.3636501720848827,20,1,0.05696864111498259,1.148,28.1,F,0.23499638467100506,2.1183315164586354,0.43720956499227676,16,22,0,0.2073170731707317,0.2642857142857143,0.5094202898550725,0.28840579710144926,0.20217391304347826,0.266,0.28209606986899566,0.2914285714285714,0.2741184298070526,0.28193832599118945,254,0.2,162,False,False,0.6688456075842587,0.10261970002459042,3.8105263157894735,4.378947368421053,95,0.40094955861454834,0.2653552839288097,0.13559427468573865,0.7399306257156328,0.5130129601004092,0.22691766561522364,0.21686181452578318,20,STRONG
666160,Mickey Moniak,L,COL,2,Rhett Lowder,R,695076.0,824331,CIN @ COL,12:10 PM,18/07,Pre-Game,0.7625592365893761,,,,False,1000101100,live,0,0,0.0,0.2411150279593641,0.3161257466445821,0.43032647672179186,0.33700838864941546,20,1,0.026595744680851074,1.148,39.4,D,0.27385892116182575,1.3556707338374943,0.4048094855335531,16,6,0,0.25,0.2765957446808511,0.5216666666666666,0.275,0.20333333333333334,0.25841184387617766,0.27655310621242485,0.27245508982035926,0.2675879396984925,0.28346456692913385,136,0.25882352941176473,94,False,False,0.6371299306804442,0.12542930590893187,3.365079365079365,3.6507936507936507,63,0.363971133272139,0.2466816793881799,0.11728945388395909,0.6484778169497253,0.49524091573085016,0.15323690121887512,-0.1736745886661738,20,STRONG
668715,Spencer Steer,R,CIN,4,Tomoyuki Sugano,R,608372.0,824331,CIN @ COL,12:10 PM,18/07,Pre-Game,0.7625592365893761,,,,False,1111101011,live,2,0,0.0,0.2887353079091009,0.3144097118814674,0.5200981091348672,0.3762283168216301,20,1,-0.09396076026977318,1.148,28.1,F,0.23499638467100506,2.1183315164586354,0.43720956499227676,16,22,0,0.32142857142857145,0.22746781115879827,0.5094202898550725,0.28840579710144926,0.20217391304347826,0.23911439114391145,0.22809457579972184,0.2624113475177305,0.23813559322033898,0.2541436464088398,210,0.25,148,False,False,0.6468847337464892,0.11567450284288683,3.522222222222222,3.977777777777778,90,0.3601541769402372,0.24598162556193484,0.11417255137830237,0.6658204222320291,0.4832485898621826,0.18257183236984648,0.0795236545313284,20,STRONG
664983,Jake Mccarthy,L,COL,1,Rhett Lowder,R,695076.0,824331,CIN @ COL,12:10 PM,18/07,Pre-Game,0.7615446726882142,,,,False,1110101111,live,0,0,0.0,0.28195364927141414,0.2592115985204606,0.24932625698201544,0.3269113122144973,20,1,-0.011237684729064057,1.148,39.4,D,0.27385892116182575,1.3556707338374943,0.4048094855335531,16,6,0,0.3103448275862069,0.29910714285714285,0.5216666666666666,0.275,0.20333333333333334,0.28649138712601996,0.2549019607843137,0.24041811846689895,0.27074235807860264,0.29508196721311475,199,0.31313131313131315,112,False,False,0.6745067694036658,0.08703790328454841,3.525,3.8875,80,0.38427021107128634,0.2892518547657719,0.09501835630551442,0.6544808295316852,0.5136331151391688,0.14084771439251642,0.2022169402600908,20,STRONG
668709,Jj Bleday,L,CIN,3,Tomoyuki Sugano,R,608372.0,824331,CIN @ COL,12:10 PM,18/07,Pre-Game,0.7503676678263239,,,,False,1101111111,live,3,1,0.3333333333333333,0.23802059205737786,0.3604535966157143,0.3382006034092967,0.33427986475626986,20,1,-0.08568665377176016,1.148,28.1,F,0.23499638467100506,2.1183315164586354,0.43720956499227676,16,22,0,0.3090909090909091,0.22340425531914893,0.5094202898550725,0.28840579710144926,0.20217391304347826,0.20996818663838812,0.2446043165467626,0.25103734439834025,0.23053741838272224,0.2191780821917808,176,0.27835051546391754,112,False,False,0.6080060769681811,0.14236159085814282,3.573529411764706,4.235294117647059,68,0.3601541769402372,0.22289836866346976,0.13725580827676745,0.6829663221255329,0.4791877601399311,0.2037785619856018,-0.09035116346579962,20,STRONG
665161,Jeremy Peña,R,HOU,1,Trevor Rogers,L,669432.0,824169,BAL @ HOU,1:10 PM,18/07,Pre-Game,0.7309513793041811,,,,False,0111111101,estimated,0,0,0.0,0.31122915916841715,0.3775615472918341,0.49027438977379484,0.414342843026784,20,1,-0.09150326797385622,0.998,45.7,D,0.2706713780918728,2.12888637612571,0.43184944425958094,16,9,0,0.2222222222222222,0.3137254901960784,0.6548797736916548,0.12234794908062235,0.22277227722772278,0.3073341094295693,0.26798561151079137,0.2835820895522388,0.2899444787168415,0.29457364341085274,142,0.2898550724637681,79,False,False,0.6804986269832094,0.05045275232097168,3.8823529411764706,4.333333333333333,51,0.2958814857601663,0.28603259498570927,0.009848890774457053,0.5563058360534384,0.5244268715495227,0.0318789645039157,0.1747258198952965,20,LEAN
811965,Joshua Kuroda-Grauer,R,ATH,3,Zack Littell,R,641793.0,824979,WSH @ ATH,7:05 PM,18/07,Scheduled,0.7297835621857969,,,,False,1111101111,estimated,0,0,0.0,0.4183226466127693,0.36656181676395083,0.4183223166515102,0.47003431423663355,13,1,0.047138047138047146,0.977,31.8,F,0.2318941504178273,2.6300259232428496,0.45224838698494263,19,8,0,0.4074074074074074,0.45454545454545453,0.4264808362369338,0.38397212543554005,0.18954703832752615,0.37264150943396224,0.34375,0.2857142857142857,0.3524804177545692,0.4074074074074074,27,0.45454545454545453,23,True,False,0.6773784422553382,0.05240511993045871,3.769230769230769,3.8461538461538463,13,0.29688620575999153,0.2770711535389386,0.019815052221052953,0.5804498301024527,0.5220530997164651,0.05839673038598758,0.2944691313551502,13,STRONG
676391,Ernie Clement,R,TOR,1,Davis Martin,R,663436.0,822790,CWS @ TOR,12:07 PM,18/07,Pre-Game,0.7247136269097502,-233.0,270.0,70.0,False,0011111111,live,1,0,0.0,0.3040289083046315,0.3231936149570717,0.1036988908452766,0.36135939785351107,20,1,0.01611256926217558,0.995,37.1,D,0.27940261356565027,2.182647110128878,0.4369381890038829,18,10,0,0.28703703703703703,0.3031496062992126,0.5733333333333334,0.27936507936507937,0.1473015873015873,0.2835218093699515,0.3054054054054054,0.2867383512544803,0.2917771883289125,0.2638888888888889,224,0.3493150684931507,155,False,False,0.6986157254668722,0.026097901442877935,3.851063829787234,4.031914893617022,94,0.3042437376250202,0.3023363702787016,0.0019073673463186336,0.5643042561916479,0.5264084519167359,0.037895804274912015,0.16501461036613857,20,LEAN
694249,Cole Carrigg,L,COL,3,Rhett Lowder,R,695076.0,824331,CIN @ COL,12:10 PM,18/07,Pre-Game,0.7226922511100576,,,,False,1011000001,live,0,0,0.0,0.28514521069216103,0.37265262493232065,0.2278220352326604,0.41876104500955197,20,1,-0.12000000000000002,1.148,39.4,D,0.27385892116182575,1.3556707338374943,0.4048094855335531,16,6,0,0.34,0.22,0.5216666666666666,0.275,0.20333333333333334,0.26944444444444443,0.19753086419753085,0.18248175182481752,0.2329803328290469,0.22033898305084745,67,0.36585365853658536,53,True,False,0.6183858083206798,0.10430644278937784,3.225806451612903,3.870967741935484,31,0.3451362500186812,0.22502271369015603,0.12011353632852517,0.6237088274609727,0.46634991392733355,0.15735891353363912,-0.012217825569783722,20,STRONG
