batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,bvp_career,bvp_since,b_hit_rate,b_xba,b_hardhit,b_babip,b_k_rate,b_n_games,b_days_rest,split_diff,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_k_rate,p_n_games,p_days_rest,is_opener,b_hit_rate_vs_L,b_hit_rate_vs_R,p_use_fb,p_use_bb,p_use_os,b_hr_vs_fb,b_hr_vs_bb,b_hr_vs_os,b_hr_overall,b_hit_rate_vs_sp,b_pa_vs_sp,b_hit_rate_vs_rp,b_pa_vs_rp,b_is_rookie,p_is_rookie,base_p_hit,matchup_delta,b_avg_ab,b_avg_pa,b_games_played,p_multihit,base_p_multihit,p_multihit_matchup_delta,p_hrRbi,base_p_hrRbi,p_hrRbi_matchup_delta,b_quality_first3,b_n_games_first3,p_era,p_whip_official,p_ip,p_wins,p_losses,p_so,p_bb_official,p_saves,p_blown_saves,p_save_opps,p_games_started,p_role,p_games_pitched,p_bf_official,p_hits_allowed,p_bf_per_g,p_k9,p_bb9,p_h9,p_hr9,p_avg_bf,pen_delta,pen_available_n,pen_rested_frac,def_oaa_tonight,def_oaa_n,sched_games_7d,sched_day_after_night,sched_getaway,sched_tz_shift,b_pa,b_bb_rate,b_hit_rate_long,b_k_rate_long,b_bb_rate_long,b_hardhit_long,b_xba_long,p_hit_rate_vs_hand,slot_pa_exp,def_babip_allowed,did_not_play
695720,Tommy White,R,ATH,2,Andrew Abbott,L,671096,824481,ATH @ CIN,9:40 AM,06/08,Final,0.694652210644349,,,,True,1010001001,live,0,0,0.0,0,0,0.2322184513361034,0.3326709201576811,0.2842250227716947,0.24901445470493078,0.19856225096270655,17,1,0.25474254742547425,1.083,47.6,D,0.26413255360623783,1.5318031681816033,0.37774012945032764,0.18635723998791398,20,5,0,0.36585365853658536,0.1111111111111111,0.47084762371386574,0.34149926506614403,0.1876531112199902,0.22745098039215686,0.18548387096774194,0.2711864406779661,0.22146118721461186,0.25,41,0.2857142857142857,29,True,False,0.6812277206665693,0.013424489977779674,4.0,4.117647058823529,17,,,,,,,-0.07998980811792217,17,3.91,1.39,122.0,5,7,95,59,0,0,0,23,SP,23,528,111,23.0,7.01,4.35,8.19,1.25,22.970815109541626,0.0027227893556510674,8,0.8888888888888888,4.0,7,6,1,1,0.0,4.55,0.021419382075470703,0.2753623188405797,0.16216216216216217,0.06756756756756757,0.3333333333333333,0.29754385964912283,0.23885350318471338,4.349,0.27872145945289256,
686765,Nick Sogard,L,BOS,1,Luis Castillo,R,622491,824729,CWS @ BOS,4:10 PM,06/08,Final,0.6935852255684306,-9900.0,9900.0,99.0,True,1100110010,live,0,0,0.0,0,0,0.20322586885639835,0.25485626467562117,0.15390415630930465,0.2577317637422037,0.1905496661164953,17,2,-0.06911764705882353,1.063,53.3,C,0.25509049773755654,2.8888728441052676,0.3941326750806775,0.19065184163427928,20,10,0,0.29411764705882354,0.225,0.6030577576443941,0.26840317100792754,0.12853907134767836,0.2079646017699115,0.21904761904761905,0.2,0.20924574209245742,0.22580645161290322,38,0.2692307692307692,32,False,False,0.6589295965516849,0.03465562901674568,3.3529411764705883,4.117647058823529,17,,,,,,,0.006560286012412857,17,5.14,1.4,103.1,3,9,91,33,0,1,1,18,SP,21,459,112,21.9,7.93,2.87,9.75,1.48,22.73131774032931,-0.03819951128271626,7,1.0,10.0,6,6,0,1,0.0,4.65,0.15966757463950798,0.25984251968503935,0.23875432525951557,0.08650519031141868,0.27297297297297296,0.31814054054054053,0.2857142857142857,4.44,0.3074254549140952,
672640,Otto Lopez,R,MIA,1,Martín Pérez,L,527048,824885,MIA @ ATL,4:15 PM,06/08,Final,0.6930647709092582,144.0,525.0,41.0,True,0101001110,live,5,2,0.4,1,2024,0.2062571197155282,0.27169333976029564,0.35915284530937397,0.21514240421984998,0.10387019422723763,20,1,0.08380991993345116,1.018,66.6,B,0.2828083989501312,2.161097968923711,0.35419023931730187,0.21406415586237046,20,5,0,0.3813559322033898,0.29754601226993865,0.6208935611038108,0.07752956636005257,0.3015768725361367,0.3470346447445684,0.2908633696563286,0.3371647509578544,0.3259215915740199,0.3173431734317343,294,0.3236994219653179,188,False,False,0.6930647709092582,0.0,4.0,4.342342342342342,111,,,,,,,-0.08226399320141714,20,3.24,1.17,97.1,7,6,75,39,0,0,0,17,SP,21,398,75,19.0,6.93,3.61,6.93,1.02,19.941113990740007,0.0005780862335987846,7,0.875,6.0,7,6,0,1,0.0,4.65,0.041159716961723825,0.3172268907563025,0.13618677042801555,0.04474708171206226,0.41535303776683086,0.327061986863711,0.20491803278688525,4.44,0.2824306262305231,
683002,Gunnar Henderson,L,BAL,3,Ryan Johnson,R,696270,824804,LAA @ BAL,9:35 AM,06/08,Final,0.6912804646538988,-233.0,245.0,70.0,False,1010111001,live,0,0,0.0,0,0,0.20625775318681167,0.3763492720982188,0.5228961984015467,0.30849073652125447,0.23654656814909053,20,1,-0.018623371307729036,1.044,52.3,C,0.2702380952380952,1.7963059105096233,0.32422992764682484,0.1774659358181652,12,6,0,0.23357664233576642,0.21495327102803738,0.5642857142857143,0.17023809523809524,0.2654761904761905,0.2041207474844274,0.21071428571428572,0.1696551724137931,0.19928915968519928,0.21678321678321677,308,0.22674418604651161,203,False,False,0.655030453113644,0.036250011540254756,4.089285714285714,4.5625,112,,,,,,,0.007265934689199766,20,7.63,1.59,46.0,2,6,37,20,0,0,0,9,SP,12,211,53,17.6,7.24,3.91,10.37,2.35,18.375487692018837,-0.047023321796755946,7,0.875,-5.0,7,5,1,1,0.0,4.45,0.09174110534668607,0.22336065573770492,0.22794117647058823,0.07720588235294118,0.45879120879120877,0.30619505494505495,0.28440366972477066,4.249,0.2974962126598803,
703607,Henry Bolte,R,ATH,1,Andrew Abbott,L,671096,824481,ATH @ CIN,9:40 AM,06/08,Final,0.6912804646538988,,,,True,0001011010,live,0,0,0.0,0,0,0.22599908717167055,0.2994543944435712,0.5174746721700009,0.27012821282214566,0.2758380761454463,20,1,-0.03461538461538463,1.083,47.6,D,0.26413255360623783,1.5318031681816033,0.37774012945032764,0.18635723998791398,20,5,0,0.2403846153846154,0.275,0.47084762371386574,0.34149926506614403,0.1876531112199902,0.2489406779661017,0.24892703862660945,0.3177966101694915,0.25995174909529556,0.27692307692307694,149,0.23404255319148937,109,True,False,0.6683562560112065,0.02292420864269229,3.246376811594203,3.739130434782609,69,,,,,,,-0.09181425688451192,20,3.91,1.39,122.0,5,7,95,59,0,0,0,23,SP,23,528,111,23.0,7.01,4.35,8.19,1.25,22.970815109541626,-0.003317964653898775,8,0.8888888888888888,4.0,7,6,1,1,0.0,4.65,0.061247295442069125,0.27074235807860264,0.2765151515151515,0.07575757575757576,0.4658119658119658,0.3083974358974359,0.23885350318471338,4.44,0.27872145945289256,
695506,Jac Caglianone,L,KC,3,Bailey Ober,R,641927,824080,MIN @ KC,4:40 PM,06/08,Final,0.694652210644349,-9900.0,9900.0,99.0,True,0001101111,live,0,0,0.0,0,0,0.22861040281607958,0.3517492783668329,0.5834439087580748,0.263269287628547,0.15617520759706033,20,1,-0.009121313469139525,1.028,65.3,B,0.2643171806167401,2.6311539544068308,0.33141849994784917,0.16946896102704195,16,7,0,0.2608695652173913,0.2517482517482518,0.3465491923641703,0.30176211453744495,0.35168869309838474,0.24703087885985747,0.23227917121046893,0.21945701357466063,0.23679209426073736,0.26046511627906976,238,0.24539877300613497,172,False,False,0.6763313654841195,0.01832084516022947,3.5660377358490565,3.8679245283018866,106,,,,,,,0.06166269935635193,20,4.45,1.23,87.0,7,3,63,24,0,0,0,16,SP,16,366,83,22.9,6.52,2.48,8.59,1.45,22.978076440504125,-0.015014710644349116,8,1.0,-16.0,6,6,0,1,0.0,4.55,0.02750143582241042,0.24154589371980675,0.2803532008830022,0.0728476821192053,0.5365853658536586,0.3644006968641115,0.2422680412371134,4.349,0.3076003831141262,
807799,Masataka Yoshida,L,BOS,5,Luis Castillo,R,622491,824729,CWS @ BOS,4:10 PM,06/08,Final,0.6912804646538988,-9900.0,9900.0,99.0,True,0110110110,live,8,5,0.625,1,2023,0.252117315947845,0.3232486099754815,0.35071611934084684,0.26446841176186053,0.054406640874426086,20,1,0.0,1.063,53.3,C,0.25509049773755654,2.8888728441052676,0.3941326750806775,0.19065184163427928,20,9,0,,0.26495726495726496,0.6030577576443941,0.26840317100792754,0.12853907134767836,0.23308270676691728,0.21983914209115282,0.2616822429906542,0.23511356660527932,0.24087591240875914,153,0.29896907216494845,109,False,False,0.6679044781165544,0.023375986537344406,2.962025316455696,3.3164556962025316,79,,,,,,,-0.038708818578065955,20,5.06,1.39,99.2,3,9,86,32,0,1,1,17,SP,20,443,107,22.1,7.77,2.89,9.66,1.44,22.73131774032931,-0.03649475036818439,7,1.0,10.0,7,6,0,1,0.0,4.35,0.06449538898755047,0.2702702702702703,0.10462287104622871,0.08029197080291971,0.4074923547400612,0.2987003058103975,0.2857142857142857,4.159,0.3074254549140952,
664702,Myles Straw,R,TOR,1,David Peterson,L,656849,824664,TOR @ CHC,11:20 AM,06/08,Final,0.5927360571970661,,,,False,0010010111,live,0,0,0.0,0,0,0.21180749892791523,0.29123335571222725,0.2604318535164153,0.21952975481374998,0.08146865894705964,20,1,-0.05251024590163936,0.983,41.0,D,0.2672309552599758,2.0841404747278203,0.4154187525562161,0.17867638861071172,20,5,0,0.21311475409836064,0.265625,0.5433070866141733,0.3349485160508783,0.12174439733494852,0.23783031988873435,0.20615384615384616,0.15,0.21993127147766323,0.2777777777777778,97,0.1875,109,False,False,0.5801454433600292,0.012590613837036968,2.1627906976744184,2.395348837209302,86,,,,,,,-0.23337417127018406,20,5.52,1.48,101.0,6,7,85,40,1,0,1,14,SP,22,453,109,20.6,7.57,3.56,9.71,0.98,20.7559500229229,-0.013902723863732813,3,0.5,47.0,7,6,0,1,0.0,3.76,0.014747314942537717,0.23107569721115537,0.15,0.075,0.25717703349282295,0.2897272727272727,0.28102189781021897,3.443,0.29477205718858757,
663968,Jake Mangum,L,PIT,1,Dustin May,R,669160,823754,PIT @ MIL,11:10 AM,06/08,Final,0.6869587889136838,,,,True,1111110110,live,5,3,0.6,1,2026,0.25365756735490075,0.31870693203066486,0.3494383288498275,0.3651833213225804,0.23678086885096364,20,1,0.0356839422259983,0.97,47.1,D,0.2853881278538813,2.6230009746150422,0.4481244937229178,0.235506758124412,20,8,0,0.2727272727272727,0.308411214953271,0.668,0.2622857142857143,0.06971428571428571,0.29296235679214405,0.3346613545816733,0.29411764705882354,0.3027831094049904,0.3353658536585366,174,0.2536231884057971,158,False,False,0.6876081080640956,-0.0006493191504117757,3.511627906976744,3.86046511627907,86,,,,,,,0.14059148137514976,20,4.38,1.28,109.0,5,7,106,35,0,0,0,21,SP,21,459,105,21.9,8.75,2.89,8.67,0.58,21.569871180733724,-0.006125455580350492,3,0.42857142857142855,10.0,7,7,1,1,0.0,4.65,0.05767837933963888,0.31476997578692495,0.17040358744394618,0.04035874439461883,0.2702769535113749,0.30570276953511377,0.27800829875518673,4.44,0.3024604930541494,
547180,Bryce Harper,L,PHI,3,Miles Mikolas,R,571945,823430,WSH @ PHI,3:05 PM,06/08,Final,0.6860401440186977,-245.0,257.0,71.0,True,1111111100,live,16,5,0.3125,1,2022,0.2042657692945494,0.38374209000679554,0.4493703155766717,0.31490265501114734,0.25115117023863637,20,1,0.1341682519551892,1.009,41.4,D,0.2407079646017699,2.722574737061988,0.44786571291580907,0.09769884502384288,20,5,0,0.17105263157894737,0.30522088353413657,0.49173553719008267,0.42916174734356555,0.07910271546635184,0.2369826435246996,0.22553897180762852,0.26666666666666666,0.2376390605686032,0.26848249027237353,297,0.22916666666666666,184,False,False,0.6360446128880762,0.049995531130621496,3.5486725663716814,4.256637168141593,113,,,,,,,0.026333434610335084,20,5.67,1.35,108.0,3,8,55,22,0,0,0,10,RP,23,462,124,20.1,4.58,1.83,10.33,2.17,20.638426262293734,-0.032927644018697744,8,0.8,1.0,6,6,0,1,0.0,4.45,0.15732670751696437,0.2511737089201878,0.20948616600790515,0.13636363636363635,0.4481770833333333,0.35488125,0.2931726907630522,4.249,0.29961522418502057,
621566,Matt Olson,L,ATL,3,Janson Junk,R,676083,824885,MIA @ ATL,4:15 PM,06/08,Final,0.6856766830905037,-212.0,223.0,68.0,True,1011011110,live,5,2,0.4,1,2025,0.27683523568763363,0.35592984729712834,0.43388338730764714,0.38335071031708795,0.2749837488584662,20,1,0.01378889309923792,1.018,50.5,C,0.25374310480693457,2.6856012606411244,0.4038407183571637,0.18698761451000623,15,6,0,0.25824175824175827,0.2720306513409962,0.39826498422712936,0.4148264984227129,0.18690851735015773,0.27823315118397085,0.2618094475580464,0.2795918367346939,0.27353463587921845,0.26996197718631176,296,0.2611111111111111,203,False,False,0.6554034747613832,0.030273208329120505,3.8859649122807016,4.37719298245614,114,,,,,,,0.11113051643412933,20,4.58,1.33,78.2,5,6,61,22,0,0,0,15,SP,15,337,83,22.5,6.98,2.52,9.5,1.26,22.321143984245506,-0.01787668309050361,9,1.0,11.0,7,6,0,1,0.0,4.45,0.08664055056336827,0.2683982683982684,0.2471042471042471,0.09266409266409266,0.49820359281437127,0.32955988023952093,0.3177083333333333,4.249,0.3158410821849195,
641680,Jonah Heim,L,ATH,3,Andrew Abbott,L,671096,824481,ATH @ CIN,9:40 AM,06/08,Final,0.6846135610190585,,,,True,0101110101,live,0,0,0.0,0,0,0.2164098947915211,0.33928254700895444,0.4213296163928738,0.27782598494711247,0.17302036149590141,20,1,-0.027053140096618356,1.083,47.6,D,0.26413255360623783,1.5318031681816033,0.37774012945032764,0.18635723998791398,20,5,0,0.21739130434782608,0.24444444444444444,0.47084762371386574,0.34149926506614403,0.1876531112199902,0.21487603305785125,0.20304568527918782,0.23300970873786409,0.21543985637342908,0.23880597014925373,144,0.2127659574468085,105,False,False,0.664013834436004,0.020599726583054423,3.4029850746268657,3.716417910447761,67,,,,,,,-0.03863637227146129,20,3.91,1.39,122.0,5,7,95,59,0,0,0,23,SP,23,528,111,23.0,7.01,4.35,8.19,1.25,22.970815109541626,-0.008188561019058405,8,0.8888888888888888,4.0,7,6,1,1,0.0,4.45,0.050611638639848744,0.21794871794871795,0.17511520737327188,0.08294930875576037,0.3503715498938429,0.28058280254777074,0.232,4.249,0.27872145945289256,
