batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,bvp_career,bvp_since,b_hit_rate,b_xba,b_hardhit,b_babip,b_k_rate,b_n_games,b_days_rest,split_diff,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_k_rate,p_n_games,p_days_rest,is_opener,b_hit_rate_vs_L,b_hit_rate_vs_R,p_use_fb,p_use_bb,p_use_os,b_hr_vs_fb,b_hr_vs_bb,b_hr_vs_os,b_hr_overall,b_hit_rate_vs_sp,b_pa_vs_sp,b_hit_rate_vs_rp,b_pa_vs_rp,b_is_rookie,p_is_rookie,base_p_hit,matchup_delta,b_avg_ab,b_avg_pa,b_games_played,p_multihit,base_p_multihit,p_multihit_matchup_delta,p_hrRbi,base_p_hrRbi,p_hrRbi_matchup_delta,b_quality_first3,b_n_games_first3,p_era,p_whip_official,p_ip,p_wins,p_losses,p_so,p_bb_official,p_saves,p_blown_saves,p_save_opps,p_games_started,p_role,p_games_pitched,p_bf_official,p_hits_allowed,p_bf_per_g,p_k9,p_bb9,p_h9,p_hr9,p_avg_bf,pen_delta,pen_available_n,pen_rested_frac,def_oaa_tonight,def_oaa_n,sched_games_7d,sched_day_after_night,sched_getaway,sched_tz_shift,b_pa,b_bb_rate,b_hit_rate_long,b_k_rate_long,b_bb_rate_long,b_hardhit_long,b_xba_long,p_hit_rate_vs_hand,slot_pa_exp,def_babip_allowed
678882,Ceddanne Rafaela,R,BOS,2,Max Scherzer,R,453286,822776,BOS @ TOR,12:07 PM,13/08,In Progress,0.696589171550113,144.0,-138.0,41.0,False,1101110111,live,0,0,0.0,0,0,0.31362068698545825,0.37744426012677773,0.26798025842588286,0.4009629598620809,0.17929159224891336,20,1,0.011039009472663508,0.995,33.1,F,0.21973094170403587,1.7172773231774465,0.38025325669719096,0.17493249398913244,9,5,0,0.2764227642276423,0.2874617737003058,0.47155688622754494,0.3712574850299401,0.15718562874251496,0.28232869654817105,0.27281191806331473,0.24739583333333334,0.27603402757406864,0.27547169811320754,283,0.2972972972972973,197,False,False,0.6825272570658724,0.014061914484240656,3.982300884955752,4.247787610619469,113,,,,,,,0.256373417294729,20,7.25,1.53,36.0,1,4,27,15,0,0,0,9,SP,9,161,40,17.9,6.75,3.75,10.0,2.75,18.17865275585819,-0.00843917155011309,6,0.75,10.0,5,7,1,1,0.0,4.617006166111372,0.01375071791120521,0.28693790149892934,0.208,0.048,0.3399908172635446,0.3047695133149679,0.22,4.349,0.29197079059298403
672640,Otto Lopez,R,MIA,3,Braxton Ashcraft,R,677952,823829,PIT @ MIA,10:10 AM,13/08,Final,0.6979453084534125,,,,False,1110101110,live,0,0,0.0,0,0,0.22778711632348253,0.2566692061422081,0.3458153179859489,0.2641670791595145,0.07398928925362282,20,1,-0.08088029156153631,1.0,68.6,B,0.30361565131253093,4.552377454193046,0.4320068989232957,0.2595093973310786,20,7,0,0.37398373983739835,0.29310344827586204,0.4571570084200099,0.4943041109460129,0.04853888063397722,0.3434343434343434,0.28662420382165604,0.33691756272401435,0.3225806451612903,0.31338028169014087,307,0.3155080213903743,203,False,False,0.6911440723119188,0.0068012361414937494,4.0256410256410255,4.358974358974359,117,,,,,,,-0.01777488634786803,20,4.08,1.16,132.1,11,5,145,32,0,0,0,23,SP,23,546,121,23.7,9.86,2.18,8.23,1.29,23.308330880030436,-0.004016737024841177,7,0.7777777777777778,-8.0,6,6,1,1,0.0,4.515268965750266,0.034747659942855696,0.31092436974789917,0.13203883495145632,0.04660194174757282,0.4108660130718954,0.3218092320261438,0.2383177570093458,4.349,0.3368038733401663
800050,Chase Delauter,L,CLE,2,Keider Montero,R,672456,824238,CLE @ DET,10:10 AM,13/08,Final,0.6884749002339193,,,,True,1110111011,live,0,0,0.0,0,0,0.296871774470676,0.3533043847469992,0.5785319864956732,0.38039370672836337,0.17293252960108582,20,1,-0.09548121135246551,1.004,80.7,A,0.27205882352941174,3.7662235158121202,0.3463971211712289,0.19324077669690495,20,6,0,0.3445378151260504,0.2490566037735849,0.5329171396140749,0.3274687854710556,0.13961407491486946,0.2784237726098191,0.2429245283018868,0.2130841121495327,0.2549019607843137,0.2535885167464115,241,0.30857142857142855,193,False,False,0.6798138870936915,0.008661013140227825,3.764705882352941,4.254901960784314,102,,,,,,,0.1621846108394556,20,3.38,1.01,122.1,8,7,86,28,1,0,1,19,SP,25,492,96,19.7,6.33,2.06,7.06,0.96,18.958245201738055,0.01109176643274723,9,1.0,-6.0,6,6,1,1,0.0,4.801266211425838,0.14348503074707625,0.2955665024630542,0.14285714285714285,0.11471861471861472,0.46299019607843134,0.3111375,0.21311475409836064,4.349,0.26889139964470965
668804,Bryan Reynolds,L,PIT,3,Tyler Phillips,R,663969,823829,PIT @ MIA,10:10 AM,13/08,Final,0.686896348497155,,,,False,1101011100,live,6,1,0.16666666666666666,1,2024,0.19182522488252035,0.2750256734517259,0.4292640864393462,0.2748108822013496,0.2808965611588273,20,1,-0.01227711195556852,1.0,47.9,D,0.2980445043830074,1.9693271986371543,0.43260467501830735,0.16091530911594187,20,6,0,0.2727272727272727,0.2604501607717042,0.3452461227242077,0.4160485502360081,0.23870532703978423,0.23837551500882873,0.24454545454545454,0.2647887323943662,0.24544937428896474,0.2943396226415094,311,0.21910112359550563,216,False,False,0.6252534266604055,0.061642921836749465,3.6611570247933884,4.355371900826446,121,,,,,,,-0.028523439935531334,20,3.47,1.36,93.1,3,5,70,39,2,1,3,13,RP,29,401,88,13.8,6.75,3.76,8.49,1.16,17.591588760808932,-0.04369634849715498,9,1.0,15.0,6,6,1,1,0.0,4.332094707717806,0.10331680033845309,0.26651480637813213,0.24329501915708812,0.13218390804597702,0.4658119658119658,0.34686538461538463,0.2717948717948718,4.249,0.29208459023666106
650333,Luis Arráez,L,PHI,4,Taj Bradley,R,671737,823669,PHI @ MIN,4:30 PM,13/08,Pre-Game,0.6866151232351853,,,,False,0111010001,live,0,0,0.0,0,0,0.22831735441627268,0.2938836960595373,0.17778296451375583,0.24321963553378498,0.055150746960097405,20,1,-0.03088813204086982,1.022,52.3,C,0.2823371989295272,2.5614146450086066,0.467579120078742,0.26961450468898107,20,5,0,0.33636363636363636,0.30547550432276654,0.7077197679607318,0.09236947791164658,0.1999107541276216,0.3447204968944099,0.314385150812065,0.30337078651685395,0.3313791178112786,0.35315985130111527,291,0.2553191489361702,212,False,False,0.6913441962400683,-0.004729073004883011,4.04424778761062,4.451327433628318,113,,,,,,,0.0038639749086939673,20,3.76,1.25,131.2,9,4,148,55,0,0,0,23,SP,23,556,109,24.2,10.12,3.76,7.45,1.16,24.453869595171764,0.009556305336243298,7,0.875,-4.0,6,7,0,0,0.0,4.608239118413032,0.01271889736265946,0.3263598326359833,0.043560606060606064,0.045454545454545456,0.2126007326007326,0.3044010989010989,0.20557491289198607,4.159,0.31914789858521714
686765,Nick Sogard,L,BOS,1,Max Scherzer,R,453286,822776,BOS @ TOR,12:07 PM,13/08,In Progress,0.6862582668921761,178.0,-150.0,36.0,False,0101110111,live,0,0,0.0,0,0,0.25472703770234234,0.3216121374880243,0.26656348320317513,0.31437081621620944,0.14246832694556463,20,1,-0.16220238095238093,0.995,33.1,F,0.21973094170403587,1.7172773231774465,0.38025325669719096,0.17493249398913244,9,5,0,0.38095238095238093,0.21875,0.47155688622754494,0.3712574850299401,0.15718562874251496,0.23270440251572327,0.26573426573426573,0.2595419847328244,0.24662162162162163,0.2727272727272727,54,0.24390243902439024,51,False,False,0.6386359137871083,0.047622353105067794,3.5416666666666665,4.375,24,,,,,,,0.18756062599561013,20,7.25,1.53,36.0,1,4,27,15,0,0,0,9,SP,9,161,40,17.9,6.75,3.75,10.0,2.75,18.17865275585819,-0.03450826689217601,6,0.75,10.0,5,7,1,1,0.0,4.572420885436002,0.14992702460806298,0.26258992805755393,0.2413793103448276,0.09404388714733543,0.27014925373134324,0.32062189054726364,0.30851063829787234,4.441,0.29197079059298403
687462,Spencer Horwitz,L,PIT,1,Tyler Phillips,R,663969,823829,PIT @ MIA,10:10 AM,13/08,Final,0.6503695164680532,,,,True,0010011000,live,0,0,0.0,0,0,0.1313212899003526,0.23527998258142185,0.25397483324191433,0.16391734656284818,0.14129036393502578,20,1,-0.043303649380129206,1.0,47.9,D,0.2980445043830074,1.9693271986371543,0.43260467501830735,0.16091530911594187,20,6,0,0.30434782608695654,0.26104417670682734,0.3452461227242077,0.4160485502360081,0.23870532703978423,0.2745259686727123,0.25235109717868337,0.26959247648902823,0.26770929162833484,0.26993865030674846,184,0.25688073394495414,141,False,False,0.6281988168629735,0.02217069960507967,3.317073170731707,3.9634146341463414,82,,,,,,,-0.17316113051482487,20,3.47,1.36,93.1,3,5,70,39,2,1,3,13,RP,29,401,88,13.8,6.75,3.76,8.49,1.16,17.591588760808932,-0.025902849801386574,9,1.0,15.0,6,6,1,1,0.0,4.05549270623535,0.1068983950258076,0.27486910994764396,0.1337719298245614,0.13815789473684212,0.31557632398753893,0.26890031152647975,0.2717948717948718,4.023,0.29208459023666106
682829,Elly De La Cruz,L,CIN,1,Davis Martin,R,663436,824561,CIN @ CWS,10:10 AM,13/08,In Progress,0.6830431593710339,-212.0,223.0,68.0,True,0111110010,live,0,0,0.0,0,0,0.21502277441463682,0.3185614258579853,0.4405870361931382,0.2806339894468225,0.22668259157275844,20,1,-0.040863787375415295,0.968,29.9,F,0.2705,1.9810128236841995,0.4317821186018895,0.1782419146473247,20,4,0,0.3,0.2591362126245847,0.5833333333333334,0.2774390243902439,0.13922764227642276,0.24797219003476245,0.2448780487804878,0.24653739612188366,0.24726854514088556,0.2619047619047619,278,0.2805755395683453,167,False,False,0.6429219676321588,0.04012119173887507,3.9494949494949494,4.494949494949495,99,,,,,,,0.014883308919348338,20,4.17,1.33,123.0,9,6,108,38,0,0,0,23,SP,23,519,125,22.6,7.9,2.78,9.15,0.73,21.56194611009599,-0.04330565937103381,8,1.0,10.0,7,6,1,1,0.0,4.44115475401359,0.12972381227404967,0.2675438596491228,0.27011494252873564,0.11685823754789272,0.5301587301587302,0.37754814814814813,0.26373626373626374,4.441,0.3037393075489823
677800,Wilyer Abreu,L,BOS,3,Max Scherzer,R,453286,822776,BOS @ TOR,12:07 PM,13/08,In Progress,0.6799169251031053,194.0,-170.0,34.0,False,0111110011,live,0,0,0.0,0,0,0.26273528681458935,0.3229441744210953,0.5460938112926882,0.3569315792049937,0.17800632404700406,20,1,-0.059544462476915305,0.995,33.1,F,0.21973094170403587,1.7172773231774465,0.38025325669719096,0.17493249398913244,9,5,0,0.29906542056074764,0.23952095808383234,0.47155688622754494,0.3712574850299401,0.15718562874251496,0.2296738631143776,0.2412121212121212,0.2255892255892256,0.23209328151027206,0.2528301886792453,307,0.2556818181818182,199,False,False,0.6386148682146974,0.041302056888407934,3.8017241379310347,4.362068965517241,116,,,,,,,-0.14940709146629466,20,7.25,1.53,36.0,1,4,27,15,0,0,0,9,SP,9,161,40,17.9,6.75,3.75,10.0,2.75,18.17865275585819,-0.03411692510310538,6,0.75,10.0,5,7,1,1,0.0,4.33768505372711,0.14065786796682672,0.2511111111111111,0.2109375,0.091796875,0.42768031189083827,0.3289605263157895,0.30851063829787234,4.249,0.29197079059298403
664040,Brandon Lowe,L,PIT,2,Tyler Phillips,R,663969,823829,PIT @ MIA,10:10 AM,13/08,Final,0.6777981840609894,,,,True,0110111001,live,0,0,0.0,0,0,0.22698111737332405,0.35825143254598424,0.48106704861232763,0.4629017969509721,0.4214596066124948,20,1,0.08454810495626822,1.0,47.9,D,0.2980445043830074,1.9693271986371543,0.43260467501830735,0.16091530911594187,20,6,0,0.1836734693877551,0.26822157434402333,0.3452461227242077,0.4160485502360081,0.23870532703978423,0.24295377677564825,0.2265193370165746,0.26903553299492383,0.2430650920076902,0.24615384615384617,295,0.2541436464088398,201,False,False,0.622419504884466,0.05537867917652339,3.9375,4.428571428571429,112,,,,,,,-0.005387521686396577,20,3.47,1.36,93.1,3,5,70,39,2,1,3,13,RP,29,401,88,13.8,6.75,3.76,8.49,1.16,17.591588760808932,-0.035698184060989235,9,1.0,15.0,6,6,1,1,0.0,4.167988087611337,0.07748178554365609,0.25267665952890794,0.2819047619047619,0.09142857142857143,0.4602925809822362,0.3481473354231975,0.2717948717948718,4.349,0.29208459023666106
