batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,bvp_career,bvp_since,b_hit_rate,b_xba,b_hardhit,b_babip,b_k_rate,b_n_games,b_days_rest,split_diff,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_k_rate,p_n_games,p_days_rest,is_opener,b_hit_rate_vs_L,b_hit_rate_vs_R,p_use_fb,p_use_bb,p_use_os,b_hr_vs_fb,b_hr_vs_bb,b_hr_vs_os,b_hr_overall,b_hit_rate_vs_sp,b_pa_vs_sp,b_hit_rate_vs_rp,b_pa_vs_rp,b_is_rookie,p_is_rookie,base_p_hit,matchup_delta,b_avg_ab,b_avg_pa,b_games_played,p_multihit,base_p_multihit,p_multihit_matchup_delta,p_hrRbi,base_p_hrRbi,p_hrRbi_matchup_delta,b_quality_first3,b_n_games_first3,p_era,p_whip_official,p_ip,p_wins,p_losses,p_so,p_bb_official,p_saves,p_blown_saves,p_save_opps,p_games_started,p_role,p_games_pitched,p_bf_official,p_hits_allowed,p_bf_per_g,p_k9,p_bb9,p_h9,p_hr9,p_avg_bf,pen_delta,pen_available_n,pen_rested_frac,def_oaa_tonight,def_oaa_n,sched_games_7d,sched_day_after_night,sched_getaway,sched_tz_shift,b_pa,b_bb_rate,b_hit_rate_long,b_k_rate_long,b_bb_rate_long,b_hardhit_long,b_xba_long,p_hit_rate_vs_hand,slot_pa_exp,def_babip_allowed,did_not_play
656775,Cedric Mullins,L,TB,4,Michael Lorenzen,R,547179,824324,TB @ COL,5:40 PM,03/08,Final,0.6930647709092582,-223.0,245.0,69.0,True,1101010110,live,5,2,0.4,1,2023,0.15078309420872063,0.1788603925219706,0.2162067601845092,0.2335892072372891,0.26873702681341183,20,2,-0.04597701149425287,1.148,28.5,F,0.25749741468459153,1.8548744772124364,0.4376345316350645,0.15833476240208053,20,7,0,0.2413793103448276,0.19540229885057472,0.5307811691670977,0.26590791515778583,0.2033109156751164,0.1873669268985096,0.2063758389261745,0.20078740157480315,0.19456617002629273,0.2033898305084746,200,0.20422535211267606,165,False,False,0.6221438226829328,0.07092094822632544,3.467391304347826,3.967391304347826,92,,,,,,,-0.09539945695422675,20,6.54,1.81,104.2,3,9,80,40,0,0,0,22,SP,23,502,149,21.8,6.88,3.44,12.81,1.38,21.940759604427253,-0.01753143757592479,6,1.0,0.0,7,6,0,0,-2.0,4.35,0.051463081659070084,0.1928020565552699,0.2141280353200883,0.09492273730684327,0.30776255707762556,0.23667979452054796,0.34439834024896265,4.159,0.3575834615732163,
671277,Luis García,L,NYY,3,Michael Mcgreevy,R,700241,823520,STL @ NYY,4:05 PM,03/08,Final,0.6917712122658123,,,,True,1001111101,live,0,0,0.0,0,0,0.2557622400480081,0.3283090708438105,0.400958804965663,0.30953995183804073,0.21775532490739846,20,2,0.08451449122064733,1.007,30.3,F,0.2548913043478261,2.3871964035192788,0.4477355124044364,0.1582681468290841,20,6,0,0.20689655172413793,0.29141104294478526,0.5380434782608695,0.26467391304347826,0.19728260869565217,0.22794117647058823,0.25060827250608275,0.25229357798165136,0.2409460458240946,0.2560386473429952,217,0.32432432432432434,155,False,False,0.6812277206665693,0.010543491599242949,3.4466019417475726,3.6116504854368934,103,,,,,,,-0.09270371984467873,20,3.57,1.2,116.0,4,9,76,29,0,0,0,21,SP,21,469,110,22.3,5.9,2.25,8.53,1.16,22.577009836706306,-0.01903787893247888,6,0.8571428571428571,25.0,7,7,0,0,1.0,4.45,0.029144009586318607,0.2665036674816626,0.1705607476635514,0.0397196261682243,0.464781746031746,0.32829117063492064,0.2536764705882353,4.249,0.328200893404708,
683748,Victor Mesa,L,TB,5,Michael Lorenzen,R,547179,824324,TB @ COL,5:40 PM,03/08,Final,0.6917712122658123,-233.0,257.0,70.0,False,1111010100,live,0,0,0.0,0,0,0.20014940581951432,0.293089466992378,0.4276107675844903,0.33018172245597227,0.3013945446058564,20,3,0.03246753246753245,1.148,28.5,F,0.25749741468459153,1.8548744772124364,0.4376345316350645,0.15833476240208053,20,7,0,0.18181818181818182,0.21428571428571427,0.5307811691670977,0.26590791515778583,0.2033109156751164,0.22023809523809523,0.20948616600790515,0.26573426573426573,0.22369878183831673,0.2222222222222222,73,0.2,67,False,False,0.6017856094447406,0.08998560282107171,3.075,3.5,40,,,,,,,0.030596226090779464,20,6.54,1.81,104.2,3,9,80,40,0,0,0,22,SP,23,502,149,21.8,6.88,3.44,12.81,1.38,21.940759604427253,-0.02790454559914568,6,1.0,0.0,7,6,0,0,-2.0,4.25,0.06628469771068857,0.21739130434782608,0.22162162162162163,0.10810810810810811,0.4141666666666667,0.29825833333333335,0.34439834024896265,4.023,0.3575834615732163,
664034,Ty France,R,SD,4,Brandon Pfaadt,R,694297,825095,SD @ AZ,6:40 PM,03/08,Final,0.6869587889136838,-212.0,223.0,68.0,False,1111110111,live,9,3,0.3333333333333333,1,2023,0.4504713369724986,0.4344512700555138,0.6028656916055843,0.535996148940219,0.17559235574249973,20,2,-0.019136036377415677,1.0,48.7,D,0.26499552372426144,2.598616251817372,0.4043222130166383,0.1600651411718571,19,7,0,0.3103448275862069,0.29120879120879123,0.5640107430617726,0.3025962399283796,0.13339301700984782,0.2973944294699012,0.28888888888888886,0.3898305084745763,0.3078906652913873,0.32867132867132864,159,0.2619047619047619,142,False,False,0.682795684711967,0.0041631042017167275,3.3209876543209877,3.7160493827160495,81,,,,,,,0.14216502188132013,20,4.0,1.29,72.0,5,1,49,21,0,0,0,9,RP,19,308,72,16.2,6.13,2.63,9.0,1.0,17.054704681359212,-0.010992122247017067,6,0.6666666666666666,27.0,7,6,0,0,0.0,4.35,0.035195473513222136,0.2923497267759563,0.2200488997555012,0.039119804400977995,0.49064009661835745,0.3290851449275362,0.21774193548387097,4.159,0.3206455443665527,
670623,Isaac Paredes,R,HOU,3,Shane Bieber,R,669456,824160,TOR @ HOU,5:10 PM,03/08,Final,0.6868603669702092,-163.0,186.0,62.0,False,1010001110,live,9,2,0.2222222222222222,1,2022,0.25914664054615055,0.3388555537987418,0.23810974372224933,0.28836126403151985,0.09439357702218537,20,1,0.022026732133115096,0.998,34.9,F,0.27450980392156865,0.7323265421599296,0.3847675713735878,0.1387165439281019,7,6,0,0.2403846153846154,0.2624113475177305,0.5098039215686274,0.2798573975044563,0.2103386809269162,0.2561334641805692,0.25236051502145923,0.332089552238806,0.2655623831151483,0.2701612903225806,277,0.2318840579710145,172,False,False,0.6663318825277907,0.020528484442418504,3.676190476190476,4.276190476190476,105,,,,,,,0.03220590851799178,20,5.74,1.63,31.1,2,2,22,18,0,0,0,7,SP,7,141,33,20.1,6.32,5.17,9.48,2.01,19.814117221771568,-0.019960366970209198,4,0.5,16.0,7,6,0,0,0.0,4.45,0.10797541840915124,0.2523148148148148,0.15568862275449102,0.09580838323353294,0.3036723163841808,0.29042090395480225,0.3559322033898305,4.249,0.31614836023996823,
663968,Jake Mangum,L,PIT,1,Brandon Sproat,R,687075,823757,PIT @ MIL,4:40 PM,03/08,Final,0.6824818333068657,104.0,104.0,49.0,True,1111111110,live,0,0,0.0,0,0,0.27241074346788186,0.30719041833538374,0.23331530411061557,0.38586126880723665,0.21608602249042128,20,1,0.02496532593619971,0.97,43.3,D,0.27459263729631866,2.1292505585414876,0.42366110850125627,0.24531149032812957,20,7,0,0.2857142857142857,0.3106796116504854,0.7172710510141365,0.1997541487400123,0.08297480024585126,0.29426860564585117,0.3380281690140845,0.2873900293255132,0.3034825870646766,0.34177215189873417,167,0.25757575757575757,152,False,False,0.694652210644349,-0.012170377337483274,3.4939759036144578,3.8433734939759034,83,,,,,,,0.10840429537897307,20,5.05,1.39,92.2,3,6,96,46,0,0,0,18,SP,20,398,83,19.9,9.32,4.47,8.06,1.65,20.28806409501489,0.006051500026467593,6,0.75,10.0,7,7,0,0,-1.0,4.65,0.04988943732773892,0.31476997578692495,0.17040358744394618,0.04035874439461883,0.2702769535113749,0.30570276953511377,0.23295454545454544,4.44,0.3086716279553127,
695578,James Wood,L,WSH,1,Aaron Nola,R,605400,823431,WSH @ PHI,3:40 PM,03/08,Final,0.6815512514719243,-178.0,186.0,64.0,True,1111010100,live,14,3,0.21428571428571427,1,2024,0.1966607777983085,0.3731163492138244,0.5148789672578329,0.2988400910937243,0.25576178684182455,20,1,0.02857142857142858,1.009,57.9,C,0.29939516129032256,3.0301708451306095,0.43595287707473873,0.22667925897887864,20,6,0,0.25,0.2785714285714286,0.500253164556962,0.3473417721518987,0.15240506329113923,0.26282051282051283,0.2512783053323594,0.2544,0.2578567748583205,0.2727272727272727,314,0.26285714285714284,214,False,False,0.6811344510549366,0.00041680041698766157,3.8214285714285716,4.714285714285714,112,,,,,,,-0.16426703742765927,20,5.61,1.45,114.0,3,9,116,39,0,0,0,22,SP,22,498,126,22.6,9.16,3.08,9.95,2.05,22.852700463230825,-0.03905125147192434,6,0.75,-11.0,7,7,0,0,0.0,4.65,0.156331717628562,0.26406926406926406,0.29537366548042704,0.14590747330960854,0.5847972972972972,0.41226689189189186,0.2830188679245283,4.44,0.31310425522960533,
700250,Ben Rice,L,NYY,2,Michael Mcgreevy,R,700241,823520,STL @ NYY,4:05 PM,03/08,Final,0.6812277206665693,-122.0,144.0,55.0,False,0011010100,live,0,0,0.0,0,0,0.19003579224238648,0.36895477893775347,0.43225490228001623,0.2717772290537112,0.33311828785988645,20,1,0.019667711943665067,1.007,30.3,F,0.2548913043478261,2.3871964035192788,0.4477355124044364,0.1582681468290841,20,6,0,0.2534246575342466,0.27309236947791166,0.5380434782608695,0.26467391304347826,0.19728260869565217,0.24039735099337747,0.25155555555555553,0.24242424242424243,0.24556489262371614,0.24472573839662448,267,0.2974683544303797,187,False,False,0.6557677043794882,0.025460016287081166,3.7264150943396226,4.283018867924528,106,,,,,,,-0.18780860386046055,20,3.57,1.2,116.0,4,9,76,29,0,0,0,21,SP,21,469,110,22.3,5.9,2.25,8.53,1.16,22.577009836706306,-0.02891105399990268,6,0.8571428571428571,25.0,7,7,0,0,1.0,4.55,0.0850693113768732,0.2625570776255708,0.2485089463220676,0.10536779324055666,0.48109691160809376,0.36577635782747603,0.2536764705882353,4.349,0.328200893404708,
660271,Shohei Ohtani,L,LAD,1,Matt Boyd,L,571510,824647,LAD @ CHC,5:05 PM,03/08,Final,0.6806893059277823,-194.0,203.0,66.0,True,1010111111,live,12,3,0.25,1,2022,0.32947594914319867,0.4790106354236754,0.6646742011253118,0.4959990245952647,0.2453931837393979,20,1,0.009924446151876043,0.983,66.8,B,0.27726809378185524,2.867369301287005,0.36295259243087713,0.20164856488185795,11,5,0,0.2982456140350877,0.28832116788321166,0.4505606523955148,0.26299694189602446,0.28644240570846075,0.3131991051454139,0.2738225629791895,0.28594771241830064,0.29874776386404295,0.3093220338983051,281,0.2631578947368421,185,False,False,0.6806745428630475,1.4763064734801823e-05,3.8415841584158414,4.6138613861386135,101,,,,,,,0.3220138019937446,20,3.41,1.2,66.0,6,1,60,19,0,0,0,12,SP,12,274,60,22.8,8.18,2.59,8.18,0.82,23.964758602521854,-0.0028143059277823124,8,1.0,47.0,7,6,0,0,2.0,4.65,0.023233861216300764,0.28665207877461707,0.23593466424682397,0.10526315789473684,0.5591233435270133,0.4045433231396534,0.16981132075471697,4.44,0.2898138429396729,
607208,Trea Turner,R,PHI,1,Andrew Alvarez,L,674841,823431,WSH @ PHI,3:40 PM,03/08,Final,0.6806745428630475,-257.0,270.0,72.0,False,0011101111,live,0,0,0.0,0,0,0.3036600862478548,0.35299288308901755,0.4808683191805401,0.37934954474143784,0.17604439602664745,20,1,-0.0012134870416919685,1.009,34.3,F,0.2844400396432111,1.9904707093571192,0.4490873546331779,0.22196847108668355,15,7,0,0.2469879518072289,0.24820143884892087,0.4241823587710605,0.5411298315163529,0.03468780971258672,0.22658165767533103,0.2289068231841526,0.2471655328798186,0.22923156801661473,0.24372759856630824,299,0.2545454545454545,179,False,False,0.6710965328495454,0.009578010013502114,4.111111111111111,4.425925925925926,108,,,,,,,0.0690221250585771,20,4.06,1.51,57.2,2,3,58,28,1,0,1,7,RP,15,252,59,16.8,9.05,4.37,9.21,0.31,17.5251598064022,-0.001314542863047552,10,1.0,1.0,6,6,0,0,0.0,4.65,0.06855194867138466,0.24180327868852458,0.22328244274809161,0.05916030534351145,0.4047619047619047,0.3128167115902965,0.25949367088607594,4.44,0.3173132512265899,
664770,Nathan Lukes,L,TOR,1,Cristian Javier,R,664299,824160,TOR @ HOU,5:10 PM,03/08,Final,0.6793957472843365,-122.0,144.0,55.0,False,0110010000,live,0,0,0.0,0,0,0.17857843521988592,0.20171741960657483,0.21122247324279314,0.21221994157019158,0.10480285396964921,20,1,0.02906976744186046,0.998,23.3,F,0.25569620253164554,2.057132246800536,0.4303815976078779,0.25570243386955493,8,7,0,0.25,0.27906976744186046,0.5670886075949367,0.27341772151898736,0.15949367088607594,0.24787535410764872,0.25272331154684097,0.31785714285714284,0.2580046403712297,0.24342105263157895,167,0.32967032967032966,102,False,False,0.6860401440186977,-0.006644396734361235,3.24,3.5866666666666664,75,,,,,,,-0.10737890455842466,20,7.17,1.83,21.1,1,1,21,15,0,0,0,4,RP,8,101,24,12.6,8.86,6.33,10.13,1.27,12.320008096719278,0.00825425271566349,2,0.25,-4.0,7,6,0,0,-1.0,4.65,0.09878392274026089,0.2766497461928934,0.14942528735632185,0.06666666666666667,0.3411854103343465,0.30433738601823707,0.3,4.44,0.31834928725902034,
663757,Trent Grisham,L,NYY,1,Michael Mcgreevy,R,700241,823520,STL @ NYY,4:05 PM,03/08,Final,0.6784355847313517,178.0,300.0,36.0,True,0000101000,live,0,0,0.0,0,0,0.11650402032859199,0.23344675190783115,0.3796944019626936,0.1404092911971729,0.11523292999691202,20,1,-0.08636363636363634,1.007,30.3,F,0.2548913043478261,2.3871964035192788,0.4477355124044364,0.1582681468290841,20,6,0,0.2727272727272727,0.18636363636363637,0.5380434782608695,0.26467391304347826,0.19728260869565217,0.2186287192755498,0.2090032154340836,0.20054945054945056,0.21341222879684418,0.21978021978021978,210,0.1984126984126984,150,False,False,0.6589049755703146,0.019530609161037105,3.422222222222222,4.0,90,,,,,,,-0.2968983557538127,20,3.57,1.2,116.0,4,9,76,29,0,0,0,21,SP,21,469,110,22.3,5.9,2.25,8.53,1.16,22.577009836706306,-0.023885584731351606,6,0.8571428571428571,25.0,7,7,0,0,1.0,4.65,0.15909515405466013,0.20293398533007334,0.19668737060041408,0.14078674948240166,0.4601910828025478,0.2960859872611465,0.2536764705882353,4.44,0.328200893404708,
