batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,b_hit_rate,b_xba,b_hardhit,b_babip,b_n_games,b_days_rest,split_diff,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_n_games,p_days_rest,is_opener,b_hit_rate_vs_L,b_hit_rate_vs_R,p_use_fb,p_use_bb,p_use_os,b_hr_vs_fb,b_hr_vs_bb,b_hr_vs_os,b_hr_overall,b_hit_rate_vs_sp,b_pa_vs_sp,b_hit_rate_vs_rp,b_pa_vs_rp,b_is_rookie,p_is_rookie,base_p_hit,matchup_delta,b_avg_ab,b_avg_pa,b_games_played,p_multihit,base_p_multihit,p_multihit_matchup_delta,p_hrRbi,base_p_hrRbi,p_hrRbi_matchup_delta,b_quality_first3,b_n_games_first3,lean_tag
701398,Sal Stewart,R,CIN,2,Ryan Feltner,R,663372.0,824330,CIN @ COL,12:10 PM,19/07,Scheduled,0.772503468484503,,,,False,0111101111,estimated,0,0,0.0,0.28506877995300633,0.29276799007321247,0.4011861422097894,0.3636501720848827,20,1,0.05696864111498259,1.148,52.4,C,0.2649402390438247,2.0412254735510973,0.3736267661305695,13,9,0,0.2073170731707317,0.2642857142857143,0.399402390438247,0.449203187250996,0.15139442231075698,0.266,0.28209606986899566,0.2914285714285714,0.2741184298070526,0.28193832599118945,254,0.2,162,False,False,0.6531395972202715,0.11936387126423154,3.8105263157894735,4.378947368421053,95,0.3707919009568907,0.26804124081603775,0.10275066014085293,0.6658204222320291,0.5136331151391688,0.15218730709286032,0.2168962132547064,20,LEAN
682829,Elly De La Cruz,L,CIN,1,Ryan Feltner,R,663372.0,824330,CIN @ COL,12:10 PM,19/07,Scheduled,0.7648540625046089,-300.0,355.0,75.0,False,1100101111,estimated,0,0,0.0,0.33652855378667756,0.3912586352644652,0.5622366219443946,0.40431734170252226,20,1,-0.062447257383966226,1.148,52.4,C,0.2649402390438247,2.0412254735510973,0.3736267661305695,13,9,0,0.3291139240506329,0.26666666666666666,0.399402390438247,0.449203187250996,0.15139442231075698,0.25727069351230425,0.25365853658536586,0.2591362126245847,0.257411424439624,0.2727272727272727,216,0.3018867924528302,126,False,False,0.6529924417639282,0.11186162074068062,4.0,4.5,76,0.3601541769402372,0.25331483541780164,0.10683934152243557,0.6668400363885666,0.5332332249721526,0.13360681141641395,0.04667839140288096,20,LEAN
668715,Spencer Steer,R,CIN,4,Ryan Feltner,R,663372.0,824330,CIN @ COL,12:10 PM,19/07,Scheduled,0.7514870917006315,,,,False,1111101011,estimated,0,0,0.0,0.2887353079091009,0.3144097118814674,0.5200981091348672,0.3762283168216301,20,1,-0.09396076026977318,1.148,52.4,C,0.2649402390438247,2.0412254735510973,0.3736267661305695,13,9,0,0.32142857142857145,0.22746781115879827,0.399402390438247,0.449203187250996,0.15139442231075698,0.23911439114391145,0.22809457579972184,0.2624113475177305,0.23813559322033898,0.2541436464088398,210,0.25,148,False,False,0.644974760057007,0.1065123316436245,3.522222222222222,3.977777777777778,90,0.3451362500186812,0.24346379325812192,0.10167245676055928,0.6317554646663986,0.48210782565171334,0.1496476390146853,0.07955821858268762,20,LEAN
664983,Jake Mccarthy,L,COL,1,Hunter Greene,R,668881.0,824330,CIN @ COL,12:10 PM,19/07,Scheduled,0.7330212054996578,,,,False,1110101111,estimated,0,0,0.0,0.28195364927141414,0.2592115985204606,0.24932625698201544,0.3269113122144973,20,1,-0.011237684729064057,1.148,66.5,B,0.3076923076923077,,,2,8,0,0.3103448275862069,0.29910714285714285,0.5934065934065934,0.3626373626373626,0.04395604395604396,0.28649138712601996,0.2549019607843137,0.24041811846689895,0.27074235807860264,0.29508196721311475,199,0.31313131313131315,112,False,False,0.6688456075842587,0.06417559791539906,3.525,3.8875,80,0.33236485793694426,0.2806977619958666,0.051667095941077656,0.6172637611666522,0.5069443795581444,0.11031938160850774,0.20225370456987682,20,NEUTRAL
666160,Mickey Moniak,L,COL,2,Hunter Greene,R,668881.0,824330,CIN @ COL,12:10 PM,19/07,Scheduled,0.7249986776832413,,,,False,1000101100,estimated,0,0,0.0,0.2411150279593641,0.3161257466445821,0.43032647672179186,0.33700838864941546,20,1,0.026595744680851074,1.148,66.5,B,0.3076923076923077,,,2,8,0,0.25,0.2765957446808511,0.5934065934065934,0.3626373626373626,0.04395604395604396,0.25841184387617766,0.27655310621242485,0.27245508982035926,0.2675879396984925,0.28346456692913385,136,0.25882352941176473,94,False,False,0.6311965999651098,0.09380207771813154,3.365079365079365,3.6507936507936507,63,0.2936770482087665,0.24760336239172584,0.04607368581704066,0.600343619715631,0.47758171115141074,0.12276190856422026,-0.17363782435638775,20,NEUTRAL
606466,Ketel Marte,L,AZ,1,Andre Pallante,R,669467.0,825057,STL @ AZ,1:10 PM,19/07,Scheduled,0.7066991907445855,-233.0,285.0,70.0,False,0111101001,estimated,3,1,0.3333333333333333,0.20447331970682822,0.2919930582089703,0.40751881701055714,0.2517015661436433,20,1,0.003309692671394804,1.0,72.4,B,0.27625986642380085,2.6561434712363754,0.34438755313726965,18,9,0,0.25555555555555554,0.25886524822695034,0.49241044323011535,0.4808743169398907,0.02671523982999393,0.23312456506610996,0.20986093552465235,0.24345549738219896,0.23012692050768202,0.24152542372881355,253,0.2867647058823529,153,False,False,0.6613916261921714,0.04530756455241414,4.043478260869565,4.413043478260869,92,0.2868570820793164,0.267537669916166,0.019319412163150362,0.5441383808245551,0.5056518489892982,0.038486531835256965,0.15046785234323573,20,AVOID
677951,Bobby Witt,R,KC,2,Germán Márquez,R,608566.0,824086,SD @ KC,11:10 AM,19/07,Scheduled,0.7000957937852199,-300.0,335.0,75.0,False,0111111010,estimated,0,0,0.0,0.25476763179778406,0.3581881610964957,0.4621055734488616,0.2836003603717501,20,1,0.020543981481481455,1.028,28.4,F,0.2361878453038674,1.276116948600318,0.45473484183398255,9,6,0,0.26851851851851855,0.2890625,0.5096685082872928,0.4599447513812155,0.03038674033149171,0.25380116959064325,0.26171875,0.299625468164794,0.2603924176920519,0.288135593220339,253,0.2734375,155,False,False,0.6629207186822408,0.03717507510297913,3.9565217391304346,4.434782608695652,92,0.2958814857601663,0.2760641278635263,0.01981735789664002,0.5689172266099095,0.5147800283735015,0.05413719823640806,0.15088363436734875,20,STRONG
695506,Jac Caglianone,L,KC,3,Germán Márquez,R,608566.0,824086,SD @ KC,11:10 AM,19/07,Scheduled,0.6917882151953121,,,,False,0011111111,estimated,0,0,0.0,0.23580782272604517,0.34037255951607887,0.5080485155475694,0.31642993485037885,20,1,-0.02294176706827311,1.028,28.4,F,0.2361878453038674,1.276116948600318,0.45473484183398255,9,6,0,0.27710843373493976,0.25416666666666665,0.5096685082872928,0.4599447513812155,0.03038674033149171,0.2441534144059869,0.23176470588235293,0.22311827956989247,0.23565217391304347,0.2640449438202247,200,0.25517241379310346,153,False,False,0.6413040314272019,0.05048418376811015,3.5494505494505493,3.879120879120879,91,0.31141307104567395,0.251784956541474,0.05962811450419997,0.5713852311007354,0.5136821641223993,0.05770306697833605,0.10041678681484982,20,STRONG
670541,Yordan Álvarez,L,HOU,2,Brandon Young,R,687064.0,824168,BAL @ HOU,11:10 AM,19/07,Scheduled,0.6885820922609227,-223.0,270.0,69.0,False,1101001111,estimated,2,0,0.0,0.3704165851160623,0.3703629630072661,0.4974216655702672,0.404931379402,20,1,0.08130742336775348,0.998,42.8,D,0.26651651651651653,2.20971957773631,0.43546994379201165,15,8,0,0.2653061224489796,0.3466135458167331,0.5405405405405406,0.25900900900900903,0.20045045045045046,0.3359639233370913,0.29238329238329236,0.3978494623655914,0.3360681603029347,0.35964912280701755,271,0.256198347107438,150,False,False,0.6683593688765,0.02022272338442266,3.6354166666666665,4.385416666666667,96,0.2839170217759293,0.2543779029609813,0.02953911881494803,0.5587636623186588,0.5248648119522611,0.033898850366397726,0.07860156599500438,20,LEAN
671277,Luis García,L,WSH,2,Jacob Lopez,L,682052.0,824978,WSH @ ATH,1:05 PM,19/07,Scheduled,0.6875058459852154,,,,False,1101111010,estimated,0,0,0.0,0.31701064917222466,0.3764893885090977,0.4144151566182937,0.35680755705988526,20,6,-0.14982578397212543,0.977,54.9,C,0.2495256166982922,1.5301350036073038,0.30730682182910496,14,8,0,0.14285714285714285,0.2926829268292683,0.5954415954415955,0.3067426400759734,0.09781576448243115,0.2299618320610687,0.24509803921568626,0.26194690265486725,0.24260608658379768,0.2640449438202247,187,0.3170731707317073,130,False,False,0.6703747000743281,0.01713114591088727,3.3820224719101124,3.561797752808989,89,0.28981265053240407,0.25755261590196926,0.03226003463043481,0.5829178345932785,0.5147800283735015,0.06813780621977705,0.0472993369696979,20,NEUTRAL
