batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,b_hit_rate,b_xba,b_hardhit,b_babip,b_k_rate,b_n_games,b_days_rest,split_diff,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_k_rate,p_n_games,p_days_rest,is_opener,b_hit_rate_vs_L,b_hit_rate_vs_R,p_use_fb,p_use_bb,p_use_os,b_hr_vs_fb,b_hr_vs_bb,b_hr_vs_os,b_hr_overall,b_hit_rate_vs_sp,b_pa_vs_sp,b_hit_rate_vs_rp,b_pa_vs_rp,b_is_rookie,p_is_rookie,base_p_hit,matchup_delta,b_avg_ab,b_avg_pa,b_games_played,p_multihit,base_p_multihit,p_multihit_matchup_delta,p_hrRbi,base_p_hrRbi,p_hrRbi_matchup_delta,b_quality_first3,b_n_games_first3,lean_tag,p_era,p_whip_official,p_ip,p_wins,p_losses,p_so,p_bb_official,p_saves,p_blown_saves,p_save_opps,p_games_started,p_role,p_games_pitched,p_bf_official,p_hits_allowed,p_bf_per_g,p_k9,p_bb9,p_h9,p_hr9,p_avg_bf
696030,Alejandro Osuna,L,TEX,7,Bryan Woo,R,693433,822869,SEA @ TEX,4:15 PM,25/07,Pre-Game,0.5890217133733185,-122.0,144.0,55.0,False,0011100110,live,0,0,0.0,0.23965957386388198,0.24699988563369957,0.20099425944228566,0.30112883063810036,0.17117592974725337,20,1,-0.018784972022382107,0.964,65.1,B,0.2737030411449016,5.027576386079988,0.4113081874317273,0.2458384056521312,19,7,0,0.2777777777777778,0.2589928057553957,0.6606929510155317,0.2753882915173238,0.06391875746714457,0.21839080459770116,0.2131782945736434,0.31958762886597936,0.2343205574912892,0.23529411764705882,122,0.3013698630136986,81,False,False,0.6139674551364783,-0.02494574176315978,2.734375,3.171875,64,,,,,,,-0.02907062824746696,20,NEUTRAL,4.16,1.09,110.1,7,6,109,22,0,0,0,19,SP,19,450,98,23.7,8.89,1.79,7.99,0.98,23.84285564889809
663656,Kyle Tucker,L,LAD,7,Nolan Mclean,R,690997,823600,LAD @ NYM,4:15 PM,25/07,Pre-Game,0.5888998919732927,-133.0,138.0,57.0,False,1100101001,live,1,0,0.0,0.22370202416062235,0.3459146035312475,0.3777958355158208,0.2928302312748973,0.13913645960419715,20,1,-0.0065856129685916975,0.949,75.3,B,0.3021773765268189,3.2016749683825196,0.35954198870272125,0.29170670779792857,20,6,0,0.24468085106382978,0.23809523809523808,0.6365568544102019,0.29968119022316686,0.06376195536663125,0.2198952879581152,0.24193548387096775,0.17667844522968199,0.21635883905013192,0.22164948453608246,230,0.2631578947368421,171,False,False,0.6309395367498366,-0.04203964477654387,3.6041666666666665,4.177083333333333,96,,,,,,,-0.10713484123730327,20,AVOID,3.34,1.09,113.1,7,6,135,41,0,0,0,20,SP,20,469,83,23.4,10.72,3.26,6.59,0.79,23.816708475070712
686681,Michael Massey,L,KC,7,Casey Mize,R,663554,824244,KC @ DET,10:10 AM,25/07,Final,0.5858285169028111,,,,False,1011011111,live,0,0,0.0,0.33488110877528177,0.31785301688858847,0.46290009403151844,0.5225356545766279,0.21501090649925914,20,1,0.15902964959568733,1.004,87.4,A,0.30900243309002434,4.6214384546107965,0.3353928845199151,0.2628912119907727,15,6,0,0.14285714285714285,0.3018867924528302,0.45660989456609896,0.30656934306569344,0.23682076236820762,0.2528957528957529,0.2751004016064257,0.24603174603174602,0.25977653631284914,0.24836601307189543,163,0.31683168316831684,112,False,False,0.6102474642572965,-0.024418947354485354,3.097560975609756,3.3536585365853657,82,,,,,,,0.24582731914532466,20,AVOID,2.7,0.99,86.2,4,6,85,19,0,0,0,16,SP,16,341,67,21.3,8.83,1.97,6.96,0.52,21.346710854677852
642715,Willy Adames,R,SF,7,Ryan Johnson,R,696270,823197,LAA @ SF,1:05 PM,25/07,In Progress,0.5840335387146278,-9900.0,9900.0,99.0,True,0011101010,live,0,0,0.0,0.2022026039703341,0.3404077070816457,0.29292895168705346,0.2910230479480788,0.356630156295137,20,1,0.05277014652014653,0.994,61.8,C,0.2664714494875549,1.805895615324822,0.3126984598462052,0.1806256527902967,10,6,0,0.18681318681318682,0.23958333333333334,0.575402635431918,0.15080527086383602,0.27379209370424595,0.22598870056497175,0.2032854209445585,0.2138157894736842,0.21715076071922546,0.25,230,0.19760479041916168,178,False,False,0.5647302954437272,0.019303243270900605,3.9072164948453607,4.206185567010309,97,,,,,,,-0.16142144831180463,20,NEUTRAL,7.34,1.54,41.2,2,4,34,17,0,0,0,8,SP,11,189,47,17.2,7.34,3.67,10.15,2.38,17.570045992167287
671732,Lawrence Butler,L,ATH,9,Mike Paredes,R,702474,823679,ATH @ MIN,4:10 PM,25/07,Pre-Game,0.583421783036369,-127.0,144.0,56.0,False,1001001110,live,0,0,0.0,0.17875257174678835,0.2725285215399686,0.4622933539040142,0.2662845712665987,0.2878090981830555,20,1,0.011703667953667951,1.022,32.0,F,0.23369565217391305,1.6727981551303326,0.5018666527830663,0.14346091284704457,9,4,0,0.1891891891891892,0.20089285714285715,0.5245009074410163,0.21960072595281308,0.2558983666061706,0.16010733452593917,0.1415929203539823,0.21052631578947367,0.16588906168999482,0.1893939393939394,148,0.20930232558139536,152,False,True,0.5469048539100676,0.036516929126301445,2.9,3.3333333333333335,90,,,,,,,-0.371239889447693,20,STRONG,4.72,1.43,34.1,0,3,19,13,0,0,0,5,SP,9,154,36,17.1,4.98,3.41,9.44,1.57,17.055177644565095
810938,Ben Williamson,R,TB,8,Tanner Bibee,R,676440,822948,CLE @ TB,3:10 PM,25/07,In Progress,0.5826516610869031,-113.0,156.0,53.0,False,0111001001,live,2,0,0.0,0.22042676143938209,0.27794290122850723,0.1920952631637712,0.26107958617377097,0.19417449108580231,20,1,0.11588738059326292,0.96,60.2,C,0.28054298642533937,2.6353287244585744,0.3815950411032312,0.17801244721947415,20,5,0,0.18803418803418803,0.30392156862745096,0.7019230769230769,0.1521493212669683,0.14592760180995476,0.2542372881355932,0.24523809523809523,0.1958041958041958,0.24444444444444444,0.24778761061946902,120,0.2358490566037736,122,False,False,0.5826516610869031,0.0,3.084507042253521,3.408450704225352,71,,,,,,,-0.08174022899331958,20,NEUTRAL,3.86,1.15,119.0,4,9,92,35,0,0,0,21,SP,21,482,102,23.0,6.96,2.65,7.71,1.51,23.421787650641647
650489,Willi Castro,L,COL,6,Robert Gasser,L,688107,823758,COL @ MIL,4:10 PM,25/07,Pre-Game,0.5826516610869031,-144.0,156.0,59.0,False,1001111101,live,0,0,0.0,0.2113472683886199,0.2873476784214775,0.3275442993120391,0.3148702619259129,0.29156560195524583,20,1,0.006327293643945908,0.97,80.7,A,0.2768166089965398,4.030707739928529,0.3146735671070893,0.22115807303636897,10,6,0,0.2631578947368421,0.2568306010928962,0.6655132641291811,0.2675893886966551,0.06689734717416378,0.2476802284082798,0.2508591065292096,0.22037037037037038,0.2418016594231529,0.2826086956521739,201,0.22727272727272727,153,False,False,0.5951742801784765,-0.012522619091573373,3.590909090909091,4.0227272727272725,88,,,,,,,-0.0341775853697055,20,AVOID,4.91,1.21,51.1,2,4,48,14,0,0,0,10,SP,10,219,48,21.9,8.42,2.45,8.42,1.93,21.869575883440568
694203,Denzer Guzman,R,LAA,7,Robbie Ray,L,592662,823197,LAA @ SF,1:05 PM,25/07,In Progress,0.5794831134585318,3233.0,-317.0,3.0,False,1110110101,live,0,0,0.0,0.22985570634339142,0.27395231424306266,0.33618582698316046,0.3412077501218011,0.3424688487592447,20,1,0.0028089887640449507,0.994,43.7,D,0.24314345991561181,1.6361442127130377,0.38949550023221646,0.20197466731164934,20,6,0,0.25,0.24719101123595505,0.46543535620052773,0.3641160949868074,0.1704485488126649,0.24855491329479767,0.1501597444089457,0.26605504587155965,0.2219873150105708,0.24675324675324675,82,0.25,49,False,False,0.5698518112075602,0.00963130225097153,3.903225806451613,4.225806451612903,31,,,,,,,0.16639181832340547,20,NEUTRAL,3.16,1.31,116.2,8,6,101,56,0,0,0,20,SP,21,490,97,23.3,7.79,4.32,7.48,1.16,23.687547907481743
702616,Jackson Holliday,L,BAL,8,Bryce Elder,R,693821,824811,ATL @ BAL,4:05 PM,25/07,Pre-Game,0.5794831134585318,-133.0,138.0,57.0,False,1001000111,live,0,0,0.0,0.21782512076437466,0.30618901128512704,0.2956442772299433,0.3206699499600047,0.19367957937414582,20,1,0.0058977719528178485,1.044,53.3,C,0.2697327532628962,2.6081227440184023,0.4014928709111373,0.18941764813709333,19,5,0,0.21428571428571427,0.22018348623853212,0.6467661691542289,0.26554726368159204,0.08768656716417911,0.20153550863723607,0.21363636363636362,0.2,0.2042755344418052,0.2463768115942029,85,0.19117647058823528,80,False,False,0.5497907367992768,0.02969237665925495,2.6346153846153846,3.173076923076923,52,,,,,,,-0.09708392908323793,20,NEUTRAL,4.06,1.23,108.2,6,6,90,33,0,0,0,19,SP,19,457,101,24.1,7.45,2.73,8.37,1.41,23.76441292651202
699393,Pedro Ramírez,L,CHC,7,Paul Skenes,R,694973,823355,CHC @ PIT,3:40 PM,25/07,Warmup,0.578936662684738,-133.0,138.0,57.0,False,0100011111,live,0,0,0.0,0.3195673022847339,0.28007100297169596,0.3744504178661945,0.3785791084580502,0.18971805851291726,20,1,-0.01874999999999999,1.013,70.4,B,0.2765616657768286,5.218539130757013,0.39569872561315694,0.29847045791891746,20,6,0,0.3,0.28125,0.5141484249866525,0.2205018686599039,0.2653497063534437,0.28,0.17647058823529413,0.31343283582089554,0.2602739726027397,0.26666666666666666,33,0.29545454545454547,48,True,False,0.6117832196189094,-0.03284655693417138,2.5517241379310347,2.793103448275862,29,,,,,,,-0.013189005729128223,20,NEUTRAL,3.43,1.04,115.1,9,8,138,26,0,0,0,21,SP,21,465,94,22.1,10.77,2.03,7.34,0.86,23.201373458616846
665923,Esteury Ruiz,R,MIA,8,Randy Vásquez,R,681190,823841,SD @ MIA,1:10 PM,25/07,In Progress,0.5786804810667692,-9900.0,9900.0,99.0,True,0100110010,live,0,0,0.0,0.14518805189927816,0.25906932655495674,0.20306105258435847,0.2773793677107038,0.3598462281202346,20,1,0.14758620689655172,1.0,21.0,F,0.24831763122476447,2.438788186110287,0.4652021365600686,0.14061354919433933,19,3,0,0.1724137931034483,0.32,0.6842105263157895,0.23346828609986506,0.08232118758434548,0.15485564304461943,0.1888412017167382,0.1452991452991453,0.16415868673050615,0.19642857142857142,67,0.28846153846153844,63,False,False,0.5208366664052493,0.05784381466151989,2.076923076923077,2.5,52,,,,,,,-0.1951291516922714,20,STRONG,4.68,1.51,90.1,6,6,63,29,0,0,0,17,SP,20,396,107,19.8,6.28,2.89,10.66,1.39,19.026315009573285
621020,Dansby Swanson,R,CHC,8,Paul Skenes,R,694973,823355,CHC @ PIT,3:40 PM,25/07,Warmup,0.5784507299347283,-122.0,127.0,55.0,False,1010101101,live,4,1,0.25,0.2567261747957425,0.37140414408868655,0.5217303807306565,0.3045717163912868,0.19094901551117807,20,1,-0.02237288135593221,1.013,70.4,B,0.2765616657768286,5.218539130757013,0.39569872561315694,0.29847045791891746,20,6,0,0.23,0.2076271186440678,0.5141484249866525,0.2205018686599039,0.2653497063534437,0.19959677419354838,0.1718377088305489,0.2049469964664311,0.1913493182886695,0.2247191011235955,199,0.20253164556962025,182,False,False,0.6117832196189094,-0.03333248968418101,3.463917525773196,3.9278350515463916,97,,,,,,,-0.06054872431338355,20,NEUTRAL,3.43,1.04,115.1,9,8,138,26,0,0,0,21,SP,21,465,94,22.1,10.77,2.03,7.34,0.86,23.201373458616846
800325,Luis Lara,L,MIL,7,Ryan Feltner,R,663372,823758,COL @ MIL,4:10 PM,25/07,Pre-Game,0.5772692162312111,,,,False,1111011000,live,0,0,0.0,0.17344522482696123,0.28302863728478034,0.24090316057326247,0.22448371974182232,0.1628587410353973,10,1,0.0,0.97,37.3,D,0.2651162790697674,1.741286400153841,0.4124307194785639,0.18278224425011327,14,6,0,,0.25,0.40744186046511627,0.44,0.15255813953488373,0.2097902097902098,0.25,0.11764705882352941,0.20425531914893616,0.2,17,0.25,16,True,False,0.5685660431703553,0.008703173060855773,2.7,3.3,10,,,,,,,-0.009082004050104564,10,STRONG,5.48,1.42,65.2,3,4,50,28,0,0,0,14,SP,14,285,65,20.4,6.85,3.84,8.91,1.92,20.843504019057058
681082,Bryson Stott,L,PHI,8,Ryan Weathers,L,677960,823435,NYY @ PHI,3:05 PM,25/07,In Progress,0.5772692162312111,-113.0,163.0,53.0,False,0110111110,live,0,0,0.0,0.26930250571760556,0.40230054831487977,0.414176644780985,0.34461121235392134,0.27670995809377236,20,1,0.0478287276040085,1.009,58.6,C,0.30809551543389635,3.852790840875955,0.42795986528777763,0.25798392728071523,19,5,0,0.28378378378378377,0.23595505617977527,0.4417249417249417,0.3146853146853147,0.24358974358974358,0.2174732872407291,0.24079754601226994,0.22074468085106383,0.22289844047166224,0.22162162162162163,203,0.27564102564102566,171,False,False,0.5722810415725204,0.004988174658690725,3.515463917525773,3.8556701030927836,97,,,,,,,0.21423257841880675,20,NEUTRAL,4.4,1.28,102.1,3,7,115,29,0,0,0,20,SP,20,434,102,21.7,10.11,2.55,8.97,1.5,22.50502537324289
669224,Austin Wells,L,NYY,9,Tim Mayza,L,641835,823435,NYY @ PHI,3:05 PM,25/07,In Progress,0.5757681150563667,117.0,-108.0,46.0,False,0011010011,live,0,0,0.0,0.21964571117834333,0.3813007268566712,0.4281339006150193,0.2905308386606984,0.25899753986030905,20,3,-0.02290878520386716,1.009,53.3,C,0.29347826086956524,4.8210422496742975,0.5066614857190921,0.2190727464342937,20,3,0,0.14102564102564102,0.16393442622950818,0.6407103825136612,0.33060109289617484,0.028688524590163935,0.13405238828967642,0.1023454157782516,0.12962962962962962,0.12462686567164179,0.12173913043478261,126,0.2,104,False,False,0.5543596759293444,0.021408439127022283,2.898550724637681,3.3333333333333335,69,,,,,,,-0.09186776818572287,20,NEUTRAL,3.91,1.13,46.0,2,3,45,11,0,0,0,4,RP,40,187,41,4.7,8.8,2.15,8.02,0.78,4.98957193277663
691740,Daniel Susac,R,SF,9,Ryan Johnson,R,696270,823197,LAA @ SF,1:05 PM,25/07,In Progress,0.5756449151992389,4900.0,-400.0,2.0,False,1010000100,live,0,0,0.0,0.16595827181359224,0.30667124922185596,0.20623104886068144,0.19060946562322095,0.23453959134342592,20,1,-0.247719298245614,0.994,61.8,C,0.2664714494875549,1.805895615324822,0.3126984598462052,0.1806256527902967,10,6,0,0.42105263157894735,0.17333333333333334,0.575402635431918,0.15080527086383602,0.27379209370424595,0.2402088772845953,0.2643171806167401,0.3055555555555556,0.25833333333333336,0.3148148148148148,59,0.2033898305084746,67,True,False,0.5594811916931776,0.016163723506061323,3.138888888888889,3.5,36,,,,,,,-0.28863523581957196,20,NEUTRAL,7.34,1.54,41.2,2,4,34,17,0,0,0,8,SP,11,189,47,17.2,7.34,3.67,10.15,2.38,17.570045992167287
655316,Andruw Monasterio,R,BOS,8,Dylan Cease,R,656302,824734,TOR @ BOS,1:10 PM,25/07,In Progress,0.5722810415725204,-9900.0,9900.0,99.0,True,1100111111,live,0,0,0.0,0.3138708041762229,0.3542297291013711,0.3620864900647841,0.3742810169412544,0.15071740095881309,20,1,0.03248945147679322,1.063,84.5,A,0.3263736263736264,3.4862583434897805,0.311658981853651,0.36600634229273044,18,5,0,0.23333333333333334,0.26582278481012656,0.45299615173172075,0.43100604727872455,0.1159978009895547,0.23873873873873874,0.2524752475247525,0.22839506172839505,0.24129554655870444,0.3037974683544304,88,0.2,96,False,False,0.602059204666115,-0.0297781630935946,2.864406779661017,3.1186440677966103,59,,,,,,,0.11705109716048749,20,AVOID,2.48,1.09,112.1,6,5,164,47,0,0,0,19,SP,19,453,75,23.8,13.14,3.77,6.01,0.56,24.013706489289373
669701,Josh Smith,L,TEX,8,Bryan Woo,R,693433,822869,SEA @ TEX,4:15 PM,25/07,Pre-Game,0.5722810415725204,-104.0,127.0,51.0,False,1011110111,live,2,1,0.5,0.29929174453743074,0.2355026347632077,0.23258627639442317,0.3672462454624681,0.1842850320731449,20,17,0.07227138643067849,0.964,65.1,B,0.2737030411449016,5.027576386079988,0.4113081874317273,0.2458384056521312,19,7,0,0.16666666666666666,0.23893805309734514,0.6606929510155317,0.2753882915173238,0.06391875746714457,0.20708446866485014,0.24803149606299213,0.2073170731707317,0.21997471554993678,0.19672131147540983,69,0.27586206896551724,67,False,False,0.5826516610869031,-0.010370619514382784,3.1315789473684212,3.5789473684210527,38,,,,,,,0.14508998576473328,20,NEUTRAL,4.16,1.09,110.1,7,6,109,22,0,0,0,19,SP,19,450,98,23.7,8.89,1.79,7.99,0.98,23.84285564889809
