batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,b_hit_rate,b_xba,b_hardhit,b_babip,b_k_rate,b_n_games,b_days_rest,split_diff,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_k_rate,p_n_games,p_days_rest,is_opener,b_hit_rate_vs_L,b_hit_rate_vs_R,p_use_fb,p_use_bb,p_use_os,b_hr_vs_fb,b_hr_vs_bb,b_hr_vs_os,b_hr_overall,b_hit_rate_vs_sp,b_pa_vs_sp,b_hit_rate_vs_rp,b_pa_vs_rp,b_is_rookie,p_is_rookie,base_p_hit,matchup_delta,b_avg_ab,b_avg_pa,b_games_played,p_multihit,base_p_multihit,p_multihit_matchup_delta,p_hrRbi,base_p_hrRbi,p_hrRbi_matchup_delta,b_quality_first3,b_n_games_first3,lean_tag,p_era,p_whip_official,p_ip,p_wins,p_losses,p_so,p_bb_official,p_saves,p_blown_saves,p_save_opps,p_games_started,p_role,p_games_pitched,p_bf_official,p_hits_allowed,p_bf_per_g,p_k9,p_bb9,p_h9,p_hr9,p_avg_bf
702284,Cole Young,L,SEA,1,Jacob Degrom,R,594798,822870,SEA @ TEX,11:35 AM,26/07,Final,0.6962599509690958,113.0,122.0,47.0,True,1101100010,live,2,0,0.0,0.22749658756581512,0.32238643287533125,0.3699552076941388,0.2788495777059383,0.1641931056831881,20,1,-0.03524046434494196,0.964,64.8,C,0.3128654970760234,5.241308600685441,0.45545859026675656,0.29755486015009097,19,6,0,0.2777777777777778,0.24253731343283583,0.4394829612220917,0.42420681551116335,0.136310223266745,0.22284122562674094,0.22377622377622378,0.21975308641975308,0.22243940578577012,0.24537037037037038,237,0.2625,180,False,False,0.6783396127876898,0.017920338181405926,3.6153846153846154,4.009615384615385,104,,,,,,,0.03670687629827284,20,NEUTRAL,3.76,1.05,105.1,7,6,128,24,0,0,0,19,SP,19,424,87,22.3,10.94,2.05,7.43,1.37,22.76289835343003
680777,Ryan Jeffers,R,MIN,3,Jeffrey Springs,L,605488,823678,ATH @ MIN,11:10 AM,26/07,Final,0.6962599509690958,-9900.0,9900.0,99.0,True,1111110111,live,0,0,0.0,0.24216411377673844,0.2875628510656943,0.39495340172652804,0.30629568776949,0.1559877155781735,20,2,-0.0003611412062116126,1.022,48.7,D,0.27609811751283514,2.04839630868331,0.3764464279440654,0.18543209597658078,20,6,0,0.28169014084507044,0.28205128205128205,0.4540787221905305,0.31488876212207645,0.23103251568739305,0.2605729877216917,0.24475524475524477,0.21666666666666667,0.2496274217585693,0.2553191489361702,108,0.32727272727272727,69,False,False,0.6649479005640299,0.031312050405065905,3.3863636363636362,4.0227272727272725,44,,,,,,,0.02678383227232403,20,STRONG,6.14,1.45,104.0,3,9,86,39,0,0,0,21,SP,21,459,112,21.9,7.44,3.38,9.69,2.34,22.351147042896898
807799,Masataka Yoshida,L,BOS,1,Kevin Gausman,R,592332,824730,TOR @ BOS,10:35 AM,26/07,Final,0.6924811304314128,456.0,-270.0,18.0,False,1001011100,live,0,0,0.0,0.23475036453044093,0.3596559125633638,0.422405437789034,0.25672489385266195,0.058293895782610836,20,1,0.0,1.063,50.3,C,0.28307692307692306,2.699344841596878,0.40423544561628194,0.2226533380258557,20,5,0,,0.26108374384236455,0.5159137577002053,0.10164271047227925,0.3824435318275154,0.22292191435768263,0.21238938053097345,0.273972602739726,0.23023093072078377,0.25,135,0.27710843373493976,94,False,False,0.679607148970752,0.012873981460660766,2.9420289855072466,3.318840579710145,69,,,,,,,0.08287856510090888,20,NEUTRAL,4.51,1.28,115.2,4,9,117,34,0,0,0,21,SP,21,491,114,23.4,9.1,2.65,8.87,1.17,23.673604280258065
671739,Michael Harris,L,ATL,4,Shane Baz,R,669358,824810,ATL @ BAL,10:35 AM,26/07,Final,0.6914287534656269,-233.0,245.0,70.0,True,0111110111,live,0,0,0.0,0.30382498953483594,0.3136865024442248,0.42933086796087955,0.3859043918032876,0.17601843773609982,20,1,0.0039380081300813274,1.044,47.3,D,0.26163391933815927,2.9120197941557304,0.4310735591441168,0.2166897446041324,20,6,0,0.296875,0.3008130081300813,0.5888773388773388,0.3295218295218295,0.0816008316008316,0.27837423312883436,0.2568922305764411,0.315,0.27894112998814696,0.29207920792079206,216,0.3081395348837209,182,False,False,0.6747550604622301,0.016673693003396828,3.816326530612245,4.061224489795919,98,,,,,,,0.25385558375253775,20,STRONG,4.05,1.37,117.2,4,9,105,42,0,0,0,20,SP,20,507,119,25.4,8.03,3.21,9.1,0.69,25.351119531397735
805779,Jacob Wilson,R,ATH,1,Connor Prielipp,L,687570,823678,ATH @ MIN,11:10 AM,26/07,Final,0.6914287534656269,-285.0,300.0,74.0,False,1111111100,live,0,0,0.0,0.26074926989255803,0.3154829522929081,0.27809799326194434,0.29948669285420876,0.08977815653006466,20,1,-0.0009585889570551953,1.022,56.9,C,0.2731201382886776,3.0051876699968623,0.3935560851440098,0.2468093239297452,13,18,0,0.28125,0.2822085889570552,0.40570934256055363,0.4740484429065744,0.12024221453287197,0.28778821520068315,0.28888888888888886,0.2760416666666667,0.2864637985309549,0.29559748427672955,167,0.26,106,False,True,0.679607148970752,0.011821604494874904,4.046875,4.265625,64,,,,,,,0.16738468787868194,20,NEUTRAL,5.0,1.37,66.2,2,5,71,25,0,0,0,13,SP,13,294,66,22.6,9.59,3.38,8.91,1.08,23.22170381515117
679845,Nick Loftin,R,KC,2,Framber Valdez,L,664285,824246,KC @ DET,10:40 AM,26/07,Final,0.6914287534656269,-170.0,203.0,63.0,True,0100111111,live,0,0,0.0,0.3206122407377837,0.3099002933274373,0.26154538063195065,0.4155669338793782,0.16091701789109258,20,1,0.1354066985645933,1.004,44.7,D,0.27413793103448275,2.1240508517550603,0.4207559436329998,0.18125825828247394,20,5,0,0.3263157894736842,0.19090909090909092,0.48186528497409326,0.3252734599884859,0.19286125503742085,0.22306525037936267,0.1937984496124031,0.3128834355828221,0.22615131578947367,0.21,115,0.29523809523809524,124,False,False,0.6734922239771085,0.017936529488518427,3.014705882352941,3.514705882352941,68,,,,,,,-0.01368873379441365,20,STRONG,4.57,1.38,108.1,5,7,88,38,0,0,0,20,SP,20,479,111,23.9,7.31,3.16,9.22,0.91,23.438089195237545
664034,Ty France,R,SD,4,Janson Junk,R,676083,823840,SD @ MIA,10:40 AM,26/07,Final,0.6914287534656269,-178.0,212.0,64.0,True,1111110111,live,0,0,0.0,0.37422175453322154,0.4224733934624675,0.582184941881489,0.49433221991727105,0.22717540818641016,20,1,-0.033273110508882875,1.0,45.8,D,0.2547085201793722,2.330573945115681,0.41365812876957175,0.17435732768495765,13,6,0,0.3048780487804878,0.2716049382716049,0.38240574506283664,0.4245960502692998,0.19299820466786355,0.265989847715736,0.2864864864864865,0.37745098039215685,0.2875929102344197,0.3046875,140,0.25862068965517243,131,False,False,0.6734922239771085,0.017936529488518427,3.2972972972972974,3.6621621621621623,74,,,,,,,0.13393244666167148,20,STRONG,5.09,1.35,69.0,4,6,51,20,0,0,0,13,SP,13,295,73,22.7,6.65,2.61,9.52,1.43,22.65905925037948
514888,José Altuve,R,HOU,4,Erick Fedde,R,607200,824572,HOU @ CWS,11:10 AM,26/07,Final,0.6901612172825646,4900.0,-113.0,2.0,False,1110111010,live,0,0,0.0,0.22819288961083153,0.2419231399224469,0.3135969846052069,0.29193805582121135,0.18270826470855292,20,1,-0.033564814814814825,0.968,44.8,D,0.25406758448060074,2.294625218470131,0.40100250176271807,0.1822101870907641,20,6,0,0.2604166666666667,0.22685185185185186,0.4981179422835634,0.370138017565872,0.13174404015056462,0.22695035460992907,0.22441430332922319,0.17832167832167833,0.21992401857323765,0.23232323232323232,213,0.24561403508771928,131,False,False,0.6733963311936759,0.01676488608888871,3.9,4.3,80,,,,,,,0.00516815106944684,20,STRONG,4.16,1.4,93.0,5,6,66,35,0,0,0,10,RP,20,405,95,20.2,6.39,3.39,9.19,1.55,19.72829973316642
630105,Jake Cronenworth,L,SD,2,Janson Junk,R,676083,823840,SD @ MIA,10:40 AM,26/07,Final,0.6887123350782399,-170.0,194.0,63.0,True,1101011101,live,0,0,0.0,0.27134555612804095,0.4186736206560704,0.5190320503994749,0.46520525392962375,0.2712696032318836,20,1,-0.023626373626373626,1.0,45.8,D,0.2547085201793722,2.330573945115681,0.41365812876957175,0.17435732768495765,13,6,0,0.23076923076923078,0.20714285714285716,0.38240574506283664,0.4245960502692998,0.19299820466786355,0.1867704280155642,0.1865079365079365,0.20853080568720378,0.19043760129659643,0.1702127659574468,108,0.2638888888888889,86,False,False,0.6457000389516129,0.04301229612662705,3.1923076923076925,3.730769230769231,52,,,,,,,-0.010256149214885314,20,STRONG,5.09,1.35,69.0,4,6,51,20,0,0,0,13,SP,13,295,73,22.7,6.65,2.61,9.52,1.43,22.65905925037948
678882,Ceddanne Rafaela,R,BOS,2,Kevin Gausman,R,592332,824730,TOR @ BOS,10:35 AM,26/07,Final,0.6861535790728054,-9900.0,9900.0,99.0,True,1111110110,live,0,0,0.0,0.2568924692347684,0.29959059947969213,0.36638321587750194,0.3324996296872515,0.198006158422926,20,1,0.0019242002542693148,1.063,50.3,C,0.28307692307692306,2.699344841596878,0.40423544561628194,0.2226533380258557,20,5,0,0.27522935779816515,0.27715355805243447,0.5159137577002053,0.10164271047227925,0.3824435318275154,0.28298397040690504,0.2597402597402597,0.24188790560471976,0.27150259067357513,0.27111111111111114,240,0.2847682119205298,162,False,False,0.6734922239771085,0.01266135509569688,3.9166666666666665,4.1875,96,,,,,,,-0.0309225747751303,20,NEUTRAL,4.51,1.28,115.2,4,9,117,34,0,0,0,21,SP,21,491,114,23.4,9.1,2.65,8.87,1.17,23.673604280258065
670623,Isaac Paredes,R,HOU,3,Erick Fedde,R,607200,824572,HOU @ CWS,11:10 AM,26/07,Final,0.6848860428897431,186.0,-138.0,35.0,False,1111111101,live,0,0,0.0,0.3119937140696017,0.299152534354747,0.2733238769933969,0.36276548285158683,0.0978213740645493,20,1,0.021317829457364323,0.968,44.8,D,0.25406758448060074,2.294625218470131,0.40100250176271807,0.1822101870907641,20,6,0,0.25,0.2713178294573643,0.4981179422835634,0.370138017565872,0.13174404015056462,0.2630457933972311,0.2569573283858998,0.3360488798370672,0.2712257316719791,0.27705627705627706,258,0.2440944881889764,157,False,False,0.6783396127876898,0.006546430102053247,3.6530612244897958,4.23469387755102,98,,,,,,,0.06563311958474767,20,STRONG,4.16,1.4,93.0,5,6,66,35,0,0,0,10,RP,20,405,95,20.2,6.39,3.39,9.19,1.55,19.72829973316642
665487,Fernando Tatís,R,SD,1,Janson Junk,R,676083,823840,SD @ MIA,10:40 AM,26/07,Final,0.6848860428897431,-223.0,257.0,69.0,False,0111011100,live,0,0,0.0,0.24725676104185873,0.3423205214299989,0.5353643011715138,0.30778814582773906,0.18570756793428672,20,1,-0.07741702741702738,1.0,45.8,D,0.2547085201793722,2.330573945115681,0.41365812876957175,0.17435732768495765,13,6,0,0.3409090909090909,0.2634920634920635,0.38240574506283664,0.4245960502692998,0.19299820466786355,0.26301369863013696,0.2537917087967644,0.1889400921658986,0.25046097111247695,0.24390243902439024,280,0.3375796178343949,175,False,False,0.6734922239771085,0.011393818912634579,3.912621359223301,4.41747572815534,103,,,,,,,-0.08011154871707872,20,STRONG,5.09,1.35,69.0,4,6,51,20,0,0,0,13,SP,13,295,73,22.7,6.65,2.61,9.52,1.43,22.65905925037948
521692,Salvador Pérez,R,KC,3,Framber Valdez,L,664285,824246,KC @ DET,10:40 AM,26/07,Final,0.6848860428897431,-194.0,212.0,66.0,False,1111101011,live,1,0,0.0,0.2246211618572177,0.32985643756128136,0.4476077251343047,0.31684862884345144,0.24298068108866405,20,1,0.037101643743710166,1.004,44.7,D,0.27413793103448275,2.1240508517550603,0.4207559436329998,0.18125825828247394,20,5,0,0.23636363636363636,0.1992619926199262,0.48186528497409326,0.3252734599884859,0.19286125503742085,0.19796215429403202,0.16913123844731978,0.2588996763754045,0.19293184276956366,0.2026431718061674,248,0.22077922077922077,166,False,False,0.6600046189700159,0.02488142391972714,3.8877551020408165,4.224489795918367,98,,,,,,,0.03591919002724677,20,STRONG,4.57,1.38,108.1,5,7,88,38,0,0,0,20,SP,20,479,111,23.9,7.31,3.16,9.22,0.91,23.438089195237545
663968,Jake Mangum,L,PIT,1,Jameson Taillon,R,592791,823354,CHC @ PIT,10:35 AM,26/07,Final,0.6841296548123775,186.0,-122.0,35.0,True,1111010111,live,0,0,0.0,0.2830288853237727,0.2942970655861241,0.19632903547739827,0.3384487252893597,0.14227894237187022,20,1,0.036436114413595344,1.013,46.4,D,0.28642384105960267,2.2966199726490952,0.3994864289853237,0.2189703059618508,14,6,0,0.27848101265822783,0.3149171270718232,0.5581395348837209,0.2799003322259136,0.16196013289036545,0.2973790322580645,0.3433179723502304,0.2964169381107492,0.30817972350230416,0.34782608695652173,145,0.2540983606557377,140,False,False,0.6783396127876898,0.005790042024687692,3.4210526315789473,3.75,76,,,,,,,0.13278342941992188,20,NEUTRAL,5.38,1.32,72.0,2,5,65,25,0,0,0,14,SP,14,307,70,21.9,8.13,3.13,8.75,2.75,21.382322295260465
657041,Lane Thomas,R,KC,1,Framber Valdez,L,664285,824246,KC @ DET,10:40 AM,26/07,Final,0.682862118629315,-186.0,212.0,65.0,True,1110101000,live,1,1,1.0,0.22512507775802845,0.34306567514010816,0.5016456458971082,0.3495629394457282,0.3220257368904976,20,1,0.021331975329598823,1.004,44.7,D,0.27413793103448275,2.1240508517550603,0.4207559436329998,0.18125825828247394,20,5,0,0.24031007751937986,0.21897810218978103,0.48186528497409326,0.3252734599884859,0.19286125503742085,0.21639898562975485,0.17155425219941348,0.22566371681415928,0.20334128878281624,0.23809523809523808,165,0.2184873949579832,142,False,False,0.6537060326409495,0.0291560859883655,3.022727272727273,3.4886363636363638,88,,,,,,,-0.08602105755106204,20,STRONG,4.57,1.38,108.1,5,7,88,38,0,0,0,20,SP,20,479,111,23.9,7.31,3.16,9.22,0.91,23.438089195237545
805808,Kevin Mcgonigle,L,DET,2,Luinder Avila,R,679883,824246,KC @ DET,10:40 AM,26/07,Final,0.682862118629315,-194.0,223.0,66.0,True,1001111110,live,3,1,0.3333333333333333,0.24170189428832695,0.2937278208320482,0.40571696539587315,0.2960765165024104,0.16408807889453947,20,1,0.05888488845519699,1.004,54.6,C,0.27884615384615385,1.6764320842719234,0.3443648433287924,0.2132693015044958,19,5,0,0.23008849557522124,0.2889733840304182,0.5305944055944056,0.368006993006993,0.10139860139860139,0.2724703222159412,0.28830645161290325,0.2708333333333333,0.27664670658682633,0.27896995708154504,272,0.25874125874125875,173,True,False,0.6734922239771085,0.0093698946522065,3.76,4.45,100,,,,,,,0.04425779253260293,20,NEUTRAL,4.86,1.56,63.0,5,3,57,35,0,0,0,10,SP,19,273,63,14.4,8.14,5.0,9.0,0.86,16.46206436192831
683734,Andrew Vaughn,R,MIL,3,Kyle Freeland,L,607536,823755,COL @ MIL,11:10 AM,26/07,Final,0.682862118629315,127.0,-113.0,44.0,True,0000011011,live,0,0,0.0,0.1923754337269928,0.3185757096511126,0.3163189711941129,0.28642500786895664,0.1443688491316012,20,2,0.07548928238583413,0.97,49.2,D,0.2788586251621271,4.758272774127729,0.42914251305613255,0.19829428619404615,18,6,0,0.35135135135135137,0.27586206896551724,0.5330739299610895,0.3216601815823606,0.14526588845654995,0.32298136645962733,0.29219143576826195,0.3235294117647059,0.31643499591169255,0.28735632183908044,104,0.33783783783783783,82,False,False,0.6746665605127452,0.008195558116569801,2.683333333333333,3.1,60,,,,,,,-0.01793106623228202,20,STRONG,7.28,1.56,94.0,2,9,83,20,0,0,0,18,SP,18,429,127,23.8,7.95,1.91,12.16,1.91,24.269727528379768
695734,Daylen Lile,L,WSH,2,Kohl Drake,L,684442,822706,AZ @ WSH,10:35 AM,26/07,Final,0.682862118629315,,,,True,0011011001,live,0,0,0.0,0.1844922417966558,0.337335443099188,0.45632016243167534,0.2587991321868617,0.2281272142468174,20,1,0.032981698017285205,1.04,50.0,C,0.23529411764705882,,,,1,5,0,0.26785714285714285,0.23487544483985764,0.611764705882353,0.2235294117647059,0.16470588235294117,0.20457796852646637,0.21935483870967742,0.23863636363636365,0.21368821292775667,0.23394495412844038,235,0.2571428571428571,194,False,True,0.6679238430565375,0.014938275572777493,3.8529411764705883,4.205882352941177,102,,,,,,,-0.22743260503297233,20,NEUTRAL,5.0,1.44,9.0,0,0,6,4,0,0,0,2,SP,2,40,9,20.0,6.0,4.0,9.0,2.0,
668904,Royce Lewis,R,MIN,4,Jeffrey Springs,L,605488,823678,ATH @ MIN,11:10 AM,26/07,Final,0.682862118629315,4900.0,1567.0,2.0,True,1001101001,live,0,0,0.0,0.1777578568264185,0.26373869659686305,0.4532314586678412,0.2504161556354521,0.19859774252311155,20,1,-0.019101123595505615,1.022,48.7,D,0.27609811751283514,2.04839630868331,0.3764464279440654,0.18543209597658078,20,6,0,0.2,0.21910112359550563,0.4540787221905305,0.31488876212207645,0.23103251568739305,0.18954918032786885,0.25259515570934254,0.21973094170403587,0.213684800897364,0.21897810218978103,154,0.20689655172413793,133,False,False,0.6438052349347781,0.03905688369453686,3.6142857142857143,4.1,70,,,,,,,-0.05510692464286501,20,STRONG,5.96,1.42,102.2,3,9,86,38,0,0,0,20,SP,20,450,108,22.5,7.54,3.33,9.47,2.37,22.351147042896898
